Question,Answers,Comment,Instructions,Render as
殲滅,せんめつ,annihilation; extermination; (total) destruction,Type the reading!,Image
真っ二つ,まっぷたつ,in two equal parts,Type the reading!,Image
云々,うんぬん,and so on; and so forth; et cetera,Type the reading!,Image
淫ら,みだら,obscene; indecent; lewd,Type the reading!,Image
被せる,"きせる,かぶせる",to put clothes on (someone); to dress; to clothe,Type the reading!,Image
多々,たた,very much; very many; more and more,Type the reading!,Image
呆ける,"ボケる,ぼける,ほうける",to grow senile; to be childish with age; to be mentally slow,Type the reading!,Image
中々,なかなか,very; considerably; easily,Type the reading!,Image
霞む,かすむ,to become misty; to become hazy; to get blurry,Type the reading!,Image
栄える,"さかえる,はえる",to prosper; to flourish; to thrive,Type the reading!,Image
聡明,そうめい,wise; sagacious; intelligent,Type the reading!,Image
腹筋,"ふっきん,ふくきん,はらすじ",sit-up (exercise),Type the reading!,Image
爺さん,"じいさん,ジイさん",grandfather; male senior-citizen,Type the reading!,Image
伝,"つて,ツテ,でん",means of making contact; intermediary; go-between,Type the reading!,Image
範疇,はんちゅう,category,Type the reading!,Image
発つ,たつ,"to depart (on a journey, trip, etc.); to leave; to set off",Type the reading!,Image
穿く,はく,"to put on (lower-body clothing, e.g. pants, skirt, footwear); to wear; to affix (a sword to one's hip)",Type the reading!,Image
愛でる,めでる,to love; to cherish; to admire,Type the reading!,Image
颯爽,さっそう,gallant; dashing; jaunty,Type the reading!,Image
凌駕,りょうが,excelling; surpassing; outdoing,Type the reading!,Image
戯言,"たわごと,たわこと,ざれごと,たわむれごと,ざれこと,ぎげん",nonsense; silly talk; drivel,Type the reading!,Image
６日,"むいか,むゆか,むよか",6th day of the month; six days,Type the reading!,Image
不味い,"まずい,マズイ,マズい",bad(-tasting); unpalatable; unsavoury,Type the reading!,Image
帝,みかど,emperor (of Japan); mikado,Type the reading!,Image
生真面目,きまじめ,overserious; deeply sincere; very earnest,Type the reading!,Image
着々,ちゃくちゃく,steadily,Type the reading!,Image
兆し,きざし,sign; indication; omen,Type the reading!,Image
灼熱,しゃくねつ,becoming red-hot; red heat; scorching heat,Type the reading!,Image
咀嚼,そしゃく,chewing; mastication; digestion (e.g. of words),Type the reading!,Image
図々しい,"ずうずうしい,ずーずーしい",impudent; shameless; brazen,Type the reading!,Image
数多,"あまた,すうた",many; a lot of; a great number of,Type the reading!,Image
司る,つかさどる,to be in charge of; to manage; to direct,Type the reading!,Image
拙い,つたない,poor-quality; shoddy; crude,Type the reading!,Image
蕩ける,とろける,to melt (and become soft or liquid); to be enchanted (by); to be charmed,Type the reading!,Image
跪く,"ひざまずく,ひざまづく",to kneel (in respect); to genuflect,Type the reading!,Image
五十,"いそじ,ごじゅう,いそ,い",age fifty; one's fifties,Type the reading!,Image
口答え,くちごたえ,retort; back talk; backchat,Type the reading!,Image
領,"えり,りょう",collar; lapel; neckband,Type the reading!,Image
倣う,ならう,to imitate; to follow; to copy,Type the reading!,Image
神々,かみがみ,gods,Type the reading!,Image
度々,"たびたび,どど",often; again and again; over and over again,Type the reading!,Image
塵,"ゴミ,ごみ,ちり,じん",rubbish; trash; garbage,Type the reading!,Image
幼馴染,"おさななじみ,おさなじみ",childhood friend; friend from infancy; old playmate,Type the reading!,Image
逞しい,たくましい,burly; strong; sturdy,Type the reading!,Image
白々しい,しらじらしい,barefaced (e.g. lie); transparent; obvious (insincerity),Type the reading!,Image
邸,"やしき,てい",residence; estate; grounds,Type the reading!,Image
己が,おのが,my; one's own; I ...,Type the reading!,Image
開,かい,open; beginning,Type the reading!,Image
趣,おもむき,meaning; tenor; gist,Type the reading!,Image
女将,"おかみ,じょしょう,にょしょう","proprietress (of a traditional Japanese inn, restaurant, or shop); landlady; hostess",Type the reading!,Image
反芻,はんすう,rumination; regurgitation; chewing the cud,Type the reading!,Image
憶える,おぼえる,to memorize; to memorise; to commit to memory,Type the reading!,Image
護る,まもる,to protect; to guard; to defend,Type the reading!,Image
容体,"ようだい,ようたい",condition; state (of health); appearance,Type the reading!,Image
信憑性,しんぴょうせい,authenticity; credibility,Type the reading!,Image
朗らか,ほがらか,cheerful; merry; sunny,Type the reading!,Image
徘徊,はいかい,wandering (around); roaming; loitering,Type the reading!,Image
昂ぶる,たかぶる,"to become aroused (of emotions, nerves, etc.); to become excited; to become stirred up",Type the reading!,Image
歪,いびつ,distorted; crooked; irregular,Type the reading!,Image
稲妻,"いなずま,いなづま",lightning; flash of lightning; lightning bolt,Type the reading!,Image
面子,"めんこ,メンコ,メンツ",face; honour; honor,Type the reading!,Image
汝,"うぬ,なんじ,い,しゃ,いまし,し,な,なむち,なれ,まし,みまし",blockhead!; you,Type the reading!,Image
嬉々,きき,merry; joyful; gleeful,Type the reading!,Image
咳き込む,せきこむ,to cough violently; to have a coughing fit,Type the reading!,Image
神々しい,こうごうしい,divine; sublime; solemn,Type the reading!,Image
摂る,とる,to have (e.g. lunch); to take (e.g. vitamins),Type the reading!,Image
健やか,すこやか,vigorous; healthy; sound,Type the reading!,Image
昨今,"さっこん,さくこん",these days; nowadays; recently,Type the reading!,Image
苗字,みょうじ,surname; family name; last name,Type the reading!,Image
苦々しい,にがにがしい,unpleasant; disgusting; loathsome,Type the reading!,Image
詮,"かい,せん",result (that makes an act worthwhile); worth (in doing something); value,Type the reading!,Image
賜る,たまわる,to be given; to be granted; to be honored with,Type the reading!,Image
命拾い,いのちびろい,narrow escape from death,Type the reading!,Image
将棋,しょうぎ,shogi; Japanese chess,Type the reading!,Image
香る,かおる,to smell sweet; to be fragrant,Type the reading!,Image
餅,"もち,あんも",mochi; small rice cake made from glutinous rice,Type the reading!,Image
抑制,よくせい,control; restraint; suppression,Type the reading!,Image
如き,ごとき,like; similar to; something like ...,Type the reading!,Image
絨毯,"じゅうたん,ジュータン,ジュウタン",carpet; rug; runner,Type the reading!,Image
胡散,うさん,suspicious,Type the reading!,Image
患う,わずらう,to be ill; to suffer from,Type the reading!,Image
言い難い,"いいがたい,いいにくい",hard to say; inexpressible; hesitant to say,Type the reading!,Image
切,"せつ,きり,キリ",end; finish; place to stop,Type the reading!,Image
固執,"こしつ,こしゅう","sticking to (an opinion, theory, belief, etc.); clinging to; adherence",Type the reading!,Image
崇める,あがめる,to revere; to respect; to worship,Type the reading!,Image
鋭利,えいり,sharp; keen; acute,Type the reading!,Image
牢獄,ろうごく,prison; jail; gaol,Type the reading!,Image
言及,げんきゅう,reference; allusion,Type the reading!,Image
薪,"まき,たきぎ",piece(s) of firewood (esp. chopped or split from logs),Type the reading!,Image
布地,"ぬのじ,きれじ",fabric; cloth; material,Type the reading!,Image
憤り,いきどおり,resentment; indignation; anger,Type the reading!,Image
払拭,"ふっしょく,ふっしき",wiping out; sweeping away; eradicating,Type the reading!,Image
削ぐ,そぐ,to chip (off); to shave off; to slice off,Type the reading!,Image
煙草,"タバコ,たばこ,えんそう",tobacco; cigarette; cigar,Type the reading!,Image
瀕死,ひんし,(on the) verge of death,Type the reading!,Image
均衡,きんこう,balance; equilibrium,Type the reading!,Image
措置,そち,measure; step; action,Type the reading!,Image
堕落,だらく,depravity; corruption; degradation,Type the reading!,Image
輸送,ゆそう,transport; transportation; transit,Type the reading!,Image
逢う,あう,to meet; to encounter; to see,Type the reading!,Image
仰け反る,のけぞる,to bend backwards; to bend oneself back; to be taken aback,Type the reading!,Image
怪我人,けがにん,wounded person; injured person,Type the reading!,Image
萎縮,いしゅく,withering; shrivelling; shrinking,Type the reading!,Image
動悸,どうき,palpitation (of the heart); pounding; throbbing,Type the reading!,Image
霞,かすみ,haze (esp. in spring); mist,Type the reading!,Image
豊満,ほうまん,stout; corpulent; plump,Type the reading!,Image
卑しい,いやしい,lowborn; humble; lowly,Type the reading!,Image
涎,よだれ,drool,Type the reading!,Image
縋る,すがる,to cling to; to hang onto; to rely on,Type the reading!,Image
醒める,さめる,to wake; to wake up; to become sober,Type the reading!,Image
計り知れない,はかりしれない,unfathomable; inestimable; immeasurable,Type the reading!,Image
個々,ここ,individual; one by one; separate,Type the reading!,Image
制覇,せいは,conquest; domination; supremacy,Type the reading!,Image
愛嬌,"あいきょう,あいぎょう",charm; attractiveness; amiability,Type the reading!,Image
煩わしい,わずらわしい,troublesome; annoying; complicated,Type the reading!,Image
老ける,ふける,to age; to grow old (esp. in appearance); to show marks of age,Type the reading!,Image
奥義,"おうぎ,おくぎ",secret techniques (of an art or skill); inner mysteries; essence,Type the reading!,Image
月光,げっこう,moonlight; moonbeam,Type the reading!,Image
夕陽,"ゆうひ,せきよう",evening sun; setting sun,Type the reading!,Image
腸,"ちょう,はらわた,ハラワタ,わた,ワタ",intestine; bowel,Type the reading!,Image
為す,なす,to do; to commit; to carry out,Type the reading!,Image
屈服,くっぷく,yielding; submission; surrender,Type the reading!,Image
炒める,いためる,to fry; to saute; to stir-fry,Type the reading!,Image
派閥,はばつ,clique; faction,Type the reading!,Image
紙一重,かみひとえ,paper-thin (difference); razor-thin; very slight,Type the reading!,Image
確固,かっこ,firm; unshakeable; resolute,Type the reading!,Image
試み,こころみ,attempt; trial; experiment,Type the reading!,Image
大々的,だいだいてき,great; grand; extensive,Type the reading!,Image
発砲,はっぽう,firing; discharge of gun,Type the reading!,Image
彫刻,ちょうこく,carving; engraving; sculpture,Type the reading!,Image
覆い被さる,"おおいかぶさる,おいかぶさる","to hang over; to cover; to fall upon someone (responsibility, burden, pressure, etc.)",Type the reading!,Image
殺人鬼,さつじんき,bloodthirsty killer; cold-blooded murderer; homicidal maniac,Type the reading!,Image
汚染,おせん,pollution; contamination,Type the reading!,Image
浪費,ろうひ,waste; extravagance,Type the reading!,Image
鉛,なまり,lead (Pb),Type the reading!,Image
漁師,りょうし,fisherman,Type the reading!,Image
疲労感,ひろうかん,tired feeling; feeling of exhaustion; sense of fatigue,Type the reading!,Image
雨音,あまおと,sound of rainfall,Type the reading!,Image
簡易,かんい,simple; simplified; easy,Type the reading!,Image
婆,"ばば,ババ,ばばあ,ババア,ばばー,ババー",old woman; joker (in old maid),Type the reading!,Image
雑巾,ぞうきん,house-cloth; dust cloth,Type the reading!,Image
相槌,"あいづち,あいずち",aizuchi; backchanneling; interjections indicating that one is paying attention,Type the reading!,Image
怨念,おんねん,deep-seated grudge; hatred,Type the reading!,Image
点ける,つける,to turn on; to switch on; to light up,Type the reading!,Image
比喩,ひゆ,simile; metaphor; allegory,Type the reading!,Image
間一髪,かんいっぱつ,hair's breadth,Type the reading!,Image
警察署,けいさつしょ,police station,Type the reading!,Image
数え切れない,かぞえきれない,countless; incalculable,Type the reading!,Image
切符,きっぷ,ticket,Type the reading!,Image
戸籍,こせき,family register; census,Type the reading!,Image
頂,いただき,crown (of head); summit (of mountain); spire,Type the reading!,Image
迸る,"ほとばしる,とばしる",to surge; to well up; to gush out,Type the reading!,Image
富士,ふじ,Mount Fuji,Type the reading!,Image
弛緩,"しかん,ちかん",relaxation (e.g. of muscles); becoming flaccid,Type the reading!,Image
終盤,しゅうばん,endgame; final stage,Type the reading!,Image
腐敗,ふはい,decomposition; putrefaction; putrescence,Type the reading!,Image
海辺,"うみべ,かいへん",beach; seashore; seaside,Type the reading!,Image
問答,もんどう,questions and answers; dialogue,Type the reading!,Image
屈強,くっきょう,robust; brawny; muscular,Type the reading!,Image
乃,の,"indicates possessive; nominalizes verbs and adjectives; substitutes for ""ga"" in subordinate phrases",Type the reading!,Image
形作る,かたちづくる,to form; to shape; to make,Type the reading!,Image
木陰,こかげ,shade of a tree; bower,Type the reading!,Image
空洞,くうどう,cavity; hollow; cave,Type the reading!,Image
清める,きよめる,to purify; to cleanse; to exorcise,Type the reading!,Image
水槽,すいそう,water tank; cistern; fish tank,Type the reading!,Image
諸々,もろもろ,all kinds of things; various things; large number of people,Type the reading!,Image
夫妻,ふさい,husband and wife; married couple,Type the reading!,Image
汚らわしい,けがらわしい,filthy; unfair; dirty,Type the reading!,Image
徒,"と,むだ,ムダ,ただ,タダ,あだ,ず,かち,いたずら",futility; waste; uselessness,Type the reading!,Image
河,"かわ,がわ,ホー",discarded tiles; discards,Type the reading!,Image
来るべき,きたるべき,expected to arrive (occur) in the near future,Type the reading!,Image
唐揚げ,からあげ,deep-frying food lightly coated in flour or potato starch; deep-fried food (esp. chicken),Type the reading!,Image
報われる,むくわれる,to be repaid; to be rewarded,Type the reading!,Image
洪水,こうずい,flood; flooding,Type the reading!,Image
停める,"とめる,とどめる",to stop; to turn off; to park,Type the reading!,Image
意気揚々,いきようよう,triumphant; exultant; in high and proud spirits,Type the reading!,Image
冷徹,れいてつ,cool-headed; level-headed; hard-headed,Type the reading!,Image
高揚感,こうようかん,exaltation; emotional uplift,Type the reading!,Image
書斎,しょさい,study; library; den,Type the reading!,Image
手腕,しゅわん,ability; capability; skill,Type the reading!,Image
付いている,"ついている,ツイてる",to be lucky; to be in luck; to be attached,Type the reading!,Image
化身,けしん,incarnation; impersonation; personification,Type the reading!,Image
砕けた,くだけた,"easy (e.g. explanation, description); plain; familiar",Type the reading!,Image
命乞い,いのちごい,begging for one's life; pleading for one's life,Type the reading!,Image
遠征,えんせい,"(military) expedition; campaign; expedition (for exploration, research, etc.)",Type the reading!,Image
瞬く間,またたくま,brief moment; blink of an eye (time span),Type the reading!,Image
辛うじて,かろうじて,barely; narrowly; only just,Type the reading!,Image
終,"おわり,つい",end; final; end of life,Type the reading!,Image
髪形,かみがた,hair style; coiffure; hairdo,Type the reading!,Image
幼児,"おさなご,ようじ",young child; toddler; child over 1 but not yet of school age,Type the reading!,Image
滅多にない,めったにない,rare,Type the reading!,Image
分泌,"ぶんぴつ,ぶんぴ",secretion,Type the reading!,Image
項,"うなじ,こう",nape (of the neck); nucha,Type the reading!,Image
交じり,まじり,mixed with; mingled with; interspersed with,Type the reading!,Image
嫁ぐ,とつぐ,to marry (of a woman); to become a bride; to marry into (a family),Type the reading!,Image
飛沫,"しぶき,ひまつ",splash; spray; droplet,Type the reading!,Image
熟睡,じゅくすい,deep sleep; sound sleep; profound sleep,Type the reading!,Image
停滞,ていたい,stagnation; tie-up; standstill,Type the reading!,Image
雄叫び,"おたけび,おさけび",roar; cry (esp. of triumph); battle cry,Type the reading!,Image
挙句,あげく,after (a long process); at the end of; last line (of a renga),Type the reading!,Image
停まる,"とまる,とどまる","to stop (moving); to come to a stop; to stop (doing, working, being supplied)",Type the reading!,Image
後ろ盾,うしろだて,backing; support; backer,Type the reading!,Image
寛容,かんよう,tolerance; open-mindedness; forbearance,Type the reading!,Image
秘訣,ひけつ,"secret (method, trick, etc.); key (e.g. to success); mysteries (of an art, trade, etc.)",Type the reading!,Image
厭う,いとう,to be loath to; to balk at (doing); to grudge (doing),Type the reading!,Image
清,"しん,さや",Qing dynasty (of China; 1644-1912); Ch'ing dynasty; Manchu dynasty,Type the reading!,Image
凄惨,せいさん,ghastly; gruesome; appalling,Type the reading!,Image
側近,そっきん,close aide (of a powerful person); close associate; entourage,Type the reading!,Image
滅多に,めったに,rarely; seldom,Type the reading!,Image
鋼鉄,こうてつ,steel,Type the reading!,Image
呑気,"のんき,ノンキ",easy; easygoing; carefree,Type the reading!,Image
転々,てんてん,moving from place to place; being passed around repeatedly; rolling about,Type the reading!,Image
宮殿,きゅうでん,palace,Type the reading!,Image
全力疾走,ぜんりょくしっそう,running as fast as one can,Type the reading!,Image
軌跡,きせき,tire track; traces of a person or thing; path one has taken,Type the reading!,Image
一粒,"ひとつぶ,いちりゅう",one grain; one drop; one bead,Type the reading!,Image
賊,"あだ,ぞく",foe; enemy; rival,Type the reading!,Image
波動,はどう,wave motion; undulation; surge,Type the reading!,Image
滑り,"すべり,ぬめり,ヌメリ",slime; sliminess; mucus,Type the reading!,Image
砦,とりで,fort; fortress; stronghold,Type the reading!,Image
記憶喪失,きおくそうしつ,loss of memory; amnesia,Type the reading!,Image
傭兵,ようへい,mercenary (soldier),Type the reading!,Image
文献,ぶんけん,literature; books (reference); document,Type the reading!,Image
潔白,けっぱく,innocence; guiltlessness; purity,Type the reading!,Image
吸血鬼,きゅうけつき,vampire; bloodsucker,Type the reading!,Image
成仏,じょうぶつ,attaining Buddhahood; becoming a Buddha; entering Nirvana,Type the reading!,Image
殺戮,さつりく,slaughter; massacre,Type the reading!,Image
波紋,はもん,ripple; ring on the water; repercussions,Type the reading!,Image
刺身,さしみ,"sashimi (raw sliced fish, shellfish or crustaceans)",Type the reading!,Image
生還,せいかん,returning alive; surviving; reaching the home plate,Type the reading!,Image
週刊誌,しゅうかんし,weekly (publication); weekly magazine; weekly journal,Type the reading!,Image
波乱,はらん,disturbance; trouble; commotion,Type the reading!,Image
百合,"ゆり,ゆる,ユリ,びゃくごう",yuri; genre of comics and novels about female homosexuality,Type the reading!,Image
醍醐味,だいごみ,the real pleasure (of something); the real thrill; the true charm,Type the reading!,Image
花瓶,"かびん,はながめ,かへい,けびょう",(flower) vase,Type the reading!,Image
罪滅ぼし,つみほろぼし,atonement (for one's sins); expiation; making amends,Type the reading!,Image
突拍子もない,とっぴょうしもない,astounding; tremendous; wild,Type the reading!,Image
象,"しょう,ぞう,ゾウ",elephant (Elephantidae spp.),Type the reading!,Image
顧客,"こきゃく,こかく",customer; client; patron,Type the reading!,Image
忌まわしい,いまわしい,abhorrent; abominable; detestable,Type the reading!,Image
開花,かいか,flowering; blooming; blossoming,Type the reading!,Image
瓦礫,"がれき,がりゃく",rubble; debris; wreckage,Type the reading!,Image
桁,けた,column; beam; girder,Type the reading!,Image
昆虫,こんちゅう,insect; bug,Type the reading!,Image
勃つ,たつ,to have an erection; to become erect,Type the reading!,Image
大空,おおぞら,wide open sky; the blue; heavens,Type the reading!,Image
ん家,んち,'s house; 's home,Type the reading!,Image
序盤,じょばん,"opening (in a game of go, chess, etc.); early stages; initial phase",Type the reading!,Image
紛らわしい,まぎらわしい,easily mixed up (e.g. similar words); easily mistaken; confusing,Type the reading!,Image
突如として,とつじょとして,suddenly; all of a sudden,Type the reading!,Image
８人,はちにん,eight people,Type the reading!,Image
搾る,"しぼる,シボる","to wring (towel, rag); to squeeze; to squeeze (fruit to extract juice)",Type the reading!,Image
鎌,かま,sickle; leading question; trick question,Type the reading!,Image
手綱,たづな,reins; bridle; control,Type the reading!,Image
垂直,すいちょく,vertical; perpendicular,Type the reading!,Image
遥かに,はるかに,by far; far and away; much,Type the reading!,Image
剥がれる,はがれる,to come unstuck from; to peel off; to come off,Type the reading!,Image
逸する,いっする,to lose (a chance); to miss (a chance); to overlook,Type the reading!,Image
兼ね備える,かねそなえる,to have both; to possess both; to combine with,Type the reading!,Image
常々,つねづね,always; usually,Type the reading!,Image
杭,"くい,くいぜ,くいせ",stake; post; pile,Type the reading!,Image
大仰,おおぎょう,exaggerated; overblown; overdone,Type the reading!,Image
児童,じどう,children; juvenile,Type the reading!,Image
転,"くるり,てん,うたた",turning around (once); suddenly; abruptly,Type the reading!,Image
省略,しょうりゃく,omission; leaving out; abbreviation,Type the reading!,Image
緊迫,きんぱく,tension; strain,Type the reading!,Image
水晶,すいしょう,(rock) crystal; high purity quartz,Type the reading!,Image
血走る,ちばしる,to become bloodshot,Type the reading!,Image
乙,"おつ,オツ,きのと,おと","(the) second (party, rank, etc.); B (grade); the latter",Type the reading!,Image
金魚,"きんぎょ,キンギョ",goldfish (Carassius auratus),Type the reading!,Image
抜け殻,ぬけがら,"cast-off skin (snake, insect, etc.); husk; empty shell",Type the reading!,Image
謳歌,おうか,rejoicing; glorification; exultation,Type the reading!,Image
吊り上げる,つりあげる,"to lift (with a crane, ropes, etc.); to raise; to hoist",Type the reading!,Image
怖気,"おぞけ,おじけ",fear; dread; fright,Type the reading!,Image
叫る,わわる,to raise one's voice; to speak noisily; to yell,Type the reading!,Image
食糧,しょくりょう,food (esp. staple food such as rice or wheat); provisions; rations,Type the reading!,Image
来訪,らいほう,visit (from someone); call,Type the reading!,Image
未遂,みすい,"failed attempt (at a crime, suicide, etc.)",Type the reading!,Image
仲裁,ちゅうさい,arbitration; intercession; mediation,Type the reading!,Image
流れ星,ながれぼし,shooting star; falling star; meteor,Type the reading!,Image
遊戯,ゆうぎ,play; playing; game,Type the reading!,Image
双,"そう,もろ,モロ",both,Type the reading!,Image
白濁,はくだく,cloudiness; turbidity; nebula (medical),Type the reading!,Image
鬼畜,きちく,brute; savage; fiend,Type the reading!,Image
崇高,すうこう,lofty; sublime; noble,Type the reading!,Image
重々しい,おもおもしい,serious; grave; dignified,Type the reading!,Image
欠陥,けっかん,defect; fault; flaw,Type the reading!,Image
傍らに,かたわらに,beside; nearby,Type the reading!,Image
汚名,おめい,bad name; bad reputation; disgrace,Type the reading!,Image
尚,なお,still; yet; more,Type the reading!,Image
饒舌,"じょうぜつ,にょうぜつ",talkativeness; garrulity; loquacity,Type the reading!,Image
趣旨,しゅし,goal; intent; object,Type the reading!,Image
匿名,とくめい,anonymity; using an assumed name,Type the reading!,Image
狡猾,こうかつ,sly; cunning; crafty,Type the reading!,Image
辛辣,しんらつ,bitter (e.g. criticism); sharp; biting,Type the reading!,Image
赤黒い,あかぐろい,dark red; dark brown; reddish brown,Type the reading!,Image
誤り,あやまり,error; mistake; slip,Type the reading!,Image
滲み出る,"しみでる,にじみでる",to ooze; to exude; to percolate,Type the reading!,Image
千葉,ちば,"Chiba (city, prefecture)",Type the reading!,Image
蛇口,じゃぐち,faucet; tap,Type the reading!,Image
墓地,"ぼち,はかち",cemetery; graveyard,Type the reading!,Image
芝生,しばふ,lawn; grass,Type the reading!,Image
運搬,うんぱん,transport; transportation; conveyance,Type the reading!,Image
半開き,はんびらき,partly open; in half bloom,Type the reading!,Image
喚く,"わめく,おめく",to shout; to cry (out); to yell,Type the reading!,Image
慈しむ,いつくしむ,to be affectionate towards; to show tenderness towards; to treat tenderly,Type the reading!,Image
隠居,いんきょ,retirement (from work); leading a quiet life (after retirement); retired person,Type the reading!,Image
