Question,Answers,Comment,Instructions,Render as
吹雪く,ふぶく,to blow snow violently,Type the reading!,Image
把,"たば,わ,ば,ぱ",bundle; bunch; sheaf,Type the reading!,Image
甲虫,"カブトムシ,かぶとむし,こうちゅう","rhinoceros beetle (esp. the Japanese rhinoceros beetle, Trypoxylus dichotomus)",Type the reading!,Image
覧る,みる,to see; to look; to watch,Type the reading!,Image
土塊,"つちくれ,どかい",lump of earth; clod,Type the reading!,Image
壕,"ほり,ごう",moat; fosse; canal,Type the reading!,Image
佐渡,さど,"Sado (former province located on Sado Island in present-day Niigata Prefecture); Sado (island, Niigata Prefecture)",Type the reading!,Image
川べり,かわべり,riverbank; riverside,Type the reading!,Image
井の中の蛙,いのなかのかわず,person who is ignorant of the real world; frog in a well,Type the reading!,Image
劈く,つんざく,to break; to tear; to pierce,Type the reading!,Image
捨てゼリフ,すてゼリフ,sharp parting remark; parting threat,Type the reading!,Image
篠,"ささ,ササ,すず,しの,しぬ",bamboo grass; generally smaller species of running bamboo that do not shed their sheaths (e.g…,Type the reading!,Image
徳利,"とっくり,とくり","sake bottle; tall and slender bottle with a narrow mouth made from ceramic, metal or glass t…; turtleneck (sweater)",Type the reading!,Image
将に,まさに,just (about to); on the point of; on the verge of,Type the reading!,Image
万博,ばんぱく,world fair; international exposition,Type the reading!,Image
阿,"くま,クマ,あ",corner; nook; recess,Type the reading!,Image
タダで済む,タダですむ,to get away without consequences; to get off scot-free,Type the reading!,Image
秘蔵っ子,"ひぞっこ,ひぞうっこ",favourite child; favourite student; apple of one's eye,Type the reading!,Image
飴と鞭,"アメとムチ,あめとむち",carrot and stick; candy and whip,Type the reading!,Image
逸,"いっち,いち",very; excellent,Type the reading!,Image
肯く,"うなずく,うなづく",to nod; to bow one's head in assent; to agree,Type the reading!,Image
ど派手,どはで,very cheesy; very flashy; extremely gaudy,Type the reading!,Image
くすっと笑う,くすっとわらう,to give a little chuckle; to let out a giggle,Type the reading!,Image
烈しい,はげしい,violent; furious; tempestuous,Type the reading!,Image
金平糖,"コンペイトー,こんぺいとう,コンペートー",konpeitō; small coloured sugar candy covered with tiny bulges,Type the reading!,Image
クスクス笑う,クスクスわらう,to giggle,Type the reading!,Image
岐,ちまた,"the public; the street (e.g. ""word on the street""); street",Type the reading!,Image
巽,"たつみ,そん","xun (one of the trigrams of the I Ching: wind, southeast)",Type the reading!,Image
舌っ足らず,したったらず,unclear speech; garbled speech; poor enunciation,Type the reading!,Image
人懐こい,ひとなつこい,friendly; affable; amiable,Type the reading!,Image
饐える,すえる,to go bad (of food); to spoil; to turn sour,Type the reading!,Image
能登,のと,Noto (former province located in the north of present-day Ishikawa Prefecture); Noto (peninsula),Type the reading!,Image
美人局,つつもたせ,badger game; scheme in which a man makes his wife or lover seduce another man to blackmail h…,Type the reading!,Image
睫,まつげ,eyelashes,Type the reading!,Image
他人ごと,"ひとごと,たにんごと",other people's affairs; someone else's problem,Type the reading!,Image
ため口,ためぐち,casual speech; peer language; informal language,Type the reading!,Image
蛹,さなぎ,chrysalis; pupa,Type the reading!,Image
悍ましい,おぞましい,appalling; horrifying; dreadful,Type the reading!,Image
見まごう,みまごう,to mistake (A for B); to misread,Type the reading!,Image
詠う,うたう,"to sing; to sing of (love, beauty, etc.) in a poem; to express in the form of a poem",Type the reading!,Image
振り幅,ふりはば,amplitude (of vibration),Type the reading!,Image
ホッと一息,ホッとひといき,sigh of relief,Type the reading!,Image
垂れ目,たれめ,drooping eyes,Type the reading!,Image
鎧う,よろう,to put on armour (armor); to wear armour; to arm oneself,Type the reading!,Image
萎びる,しなびる,"to shrivel (e.g. cut vegetables, skin); to wilt; to fade",Type the reading!,Image
べた褒め,"べたほめ,べたぼめ",high praise; rave review,Type the reading!,Image
錘,"おもり,つむ,つみ,すい,いわ",weight; sinker,Type the reading!,Image
黴,"カビ,かび",mold; mould; mildew,Type the reading!,Image
卜,"うらない,うら,ぼく",fortune-telling; divination; fortune-teller,Type the reading!,Image
苦汁,"にがり,くじゅう",bittern; concentrated solution of salts (esp. magnesium chloride) left over after the cr…,Type the reading!,Image
験担ぎ,げんかつぎ,superstition; acting superstitiously (for good luck),Type the reading!,Image
遍く,あまねく,widely; extensively; far and wide,Type the reading!,Image
憩,いこい,rest; relaxation,Type the reading!,Image
子々孫々,"ししそんそん,ししそんぞん",one's descendants; one's offspring; posterity,Type the reading!,Image
蛭,"ひる,ヒル",leech,Type the reading!,Image
バカを言え,バカをいえ,stop talking nonsense; don't be ridiculous; give me a break,Type the reading!,Image
猫科,ねこか,Felidae (family comprising the cats),Type the reading!,Image
明神,"あきつかみ,みょうじん",emperor; living god,Type the reading!,Image
翳,"かすみ,かげ,さしは,さしば,えい,は",dimness (of sight),Type the reading!,Image
屯,"たむろ,たむら,トン","ton (esp. a metric ton, i.e. 1000 kg); tonne",Type the reading!,Image
炒飯,チャーハン,Chinese-style fried rice,Type the reading!,Image
寧,むしろ,rather; better; instead,Type the reading!,Image
雉,"キジ,きじ,きぎす,きぎし",green pheasant (Phasianus versicolor); Japanese green pheasant,Type the reading!,Image
染る,うつる,to be infected; to be contagious,Type the reading!,Image
チビ助,チビすけ,pipsqueak; little runt; midget,Type the reading!,Image
疚しい,やましい,feeling guilty; having a guilty conscience; having qualms about,Type the reading!,Image
空き箱,あきばこ,empty box,Type the reading!,Image
連れション,つれション,going to the bathroom in a group; going off to urinate together,Type the reading!,Image
時差ボケ,じさボケ,jet lag,Type the reading!,Image
翔る,かける,to soar; to fly; to run,Type the reading!,Image
陸奥,"むつ,みちのく,りくおう","Mutsu (former province located in present-day Fukushima, Miyagi, Iwate, and Aom…",Type the reading!,Image
美い,"うまい,うっつい",skillful; skilful; skilled,Type the reading!,Image
猊下,げいか,your highness; your grace; your eminence,Type the reading!,Image
舅,"しゅうと,しうと,しいと",father-in-law,Type the reading!,Image
軛,くびき,yoke; constraints; oppression,Type the reading!,Image
河内,"ハノイ,かわち",Hanoi (Vietnam),Type the reading!,Image
閑,"ひま,ヒマ,かん,のど",spare time; free time; leisure,Type the reading!,Image
憶う,おもう,to think; to consider; to believe,Type the reading!,Image
鳥頭,"とりかぶと,トリカブト,とりあたま,とりがしら",aconite (esp. species Aconitum japonicum); wolfsbane; monkshood,Type the reading!,Image
抑,"そもそも,そも",in the first place; to begin with; from the start,Type the reading!,Image
煉瓦造り,れんがづくり,brickwork,Type the reading!,Image
した方がよい,したほうがよい,had better do so,Type the reading!,Image
幽か,かすか,faint; dim; weak,Type the reading!,Image
鳥取,"とっとり,とりとり","Tottori (city, prefecture)",Type the reading!,Image
廟,"たまや,びょう",mausoleum; (temporary) resting place of a corpse,Type the reading!,Image
楚,"すわえ,ずわえ,すわい,ずわい,しもと","switch (long, slender shoot of a tree); switch (cane used for flogging)",Type the reading!,Image
疾る,はしる,to run; to run (of a vehicle); to drive,Type the reading!,Image
摂政,"せっしょう,せっせい",regency; regent,Type the reading!,Image
パーティ会場,パーティかいじょう,party venue; place for a party; banquet hall,Type the reading!,Image
厩,うまや,stable; barn,Type the reading!,Image
砕る,はつる,to shave off (esp. concrete); to take a percentage; to take a cut,Type the reading!,Image
高嶺,"たかね,こうれい",high peak,Type the reading!,Image
柩,"ひつぎ,きゅう",coffin; casket,Type the reading!,Image
公達,"きんだち,こうたつ",kings; children of nobles; young nobleman,Type the reading!,Image
印す,しるす,"to leave (a mark, trace, etc.); to print; to stamp",Type the reading!,Image
爾,"なんじ,おれ,しか",thou; you,Type the reading!,Image
凝,"しこり,こり","lump (in tissue, esp. breast); swelling; hardening",Type the reading!,Image
哭く,なく,to cry (noisily); to wail; to sob,Type the reading!,Image
受けがいい,うけがいい,popular (with); in favour (with); well received,Type the reading!,Image
順子,"シュンツ,じゅんツ",chow; three-in-a-row,Type the reading!,Image
櫻,"さくら,サクラ",cherry tree; cherry blossom; sakura,Type the reading!,Image
抽出し,ひきだし,drawer,Type the reading!,Image
玖,"きゅう,く,ここの,この,ここ",nine; 9,Type the reading!,Image
上澄み,うわずみ,clear layer of fluid (at the top of a mixture); supernatant liquid; supernate,Type the reading!,Image
拿捕,だほ,capture (esp. of a foreign vessel); seizure,Type the reading!,Image
日当たりのいい,ひあたりのいい,"sunny (room, etc.); well sunlit",Type the reading!,Image
私ごと,わたくしごと,personal affairs; private matter; personal secret,Type the reading!,Image
貢物,みつぎもの,tribute,Type the reading!,Image
大殿,"おとど,おおとの",minister (of government); noble; nobleman's residence,Type the reading!,Image
蔵人,"くろうど,くらんど,くらびと",keeper of imperial archives; worker skilled in the brewing of sake or soy sauce,Type the reading!,Image
超弩級,ちょうどきゅう,superlative; extraordinary; mega,Type the reading!,Image
ド忘れ,ドわすれ,lapse of memory; (something) slipping one's mind; forgetting for a moment something one knows well,Type the reading!,Image
バラエティー番組,バラエティーばんぐみ,variety show (on TV or radio),Type the reading!,Image
醤,ひしお,paste similar to miso made from koji mold and salt water; watery mash left over from making soy sauce,Type the reading!,Image
更々,さらさら,(not) at all; (not) in the least; (none) whatsoever,Type the reading!,Image
がた落ち,がたおち,sharp drop; plunge; nosedive,Type the reading!,Image
蛇蝎,だかつ,snakes and scorpions; something detestable,Type the reading!,Image
周防,すおう,Suō (former province located in the southeast of present-day Yamaguchi Prefectu…,Type the reading!,Image
使いもん,"つかいもの,つかいもん",present; gift,Type the reading!,Image
番る,つがえる,to nock (an arrow); to fix an arrow to the string,Type the reading!,Image
見蕩れる,みとれる,to be fascinated (by); to be captivated by; to be enchanted by,Type the reading!,Image
都合がよい,つごうがよい,convenient,Type the reading!,Image
荊,"いばら,イバラ",thorny shrub; wild rose; briar,Type the reading!,Image
野ウサギ,"のうさぎ,ノウサギ","hare (esp. the Japanese hare, Lepus brachyurus); wild rabbit",Type the reading!,Image
朝餉,あさげ,breakfast,Type the reading!,Image
灘,なだ,open sea,Type the reading!,Image
懲り懲り,こりごり,having had enough (of); fed up (with); sick and tired (of),Type the reading!,Image
佩く,はく,"to put on (lower-body clothing, e.g. pants, skirt, footwear); to wear; to affix (a sword to one's hip)",Type the reading!,Image
戟,"ほこ,げき",weapon; arms; grip of a bow,Type the reading!,Image
寄席,"よせ,よせせき","entertainment hall (for rakugo, manzai, magic, music, etc.); vaudeville theater (theatre); music hall",Type the reading!,Image
俺流,おれりゅう,one's own way (esp. of an assertive man); one's own approach,Type the reading!,Image
連れてゆく,つれてゆく,to take (someone to a place); to take (someone) with one; to take along,Type the reading!,Image
曇,くもり,"cloudiness; cloudy weather; fog (on a mirror, glasses, etc.)",Type the reading!,Image
駄洒落,"だじゃれ,ダジャレ",feeble joke; poor joke; corny joke,Type the reading!,Image
咆える,ほえる,to bark; to howl; to bay,Type the reading!,Image
覗う,うかがう,to peep (through); to peek; to examine (esp. covertly),Type the reading!,Image
凡そ,"おおよそ,およそ",about; roughly; approximately,Type the reading!,Image
五月蝿い,"うるさい,ウルサイ",noisy; loud; annoying,Type the reading!,Image
淀,"よどみ,よど",stagnation; deposit; sediment,Type the reading!,Image
ノロケ話,ノロケばなし,boastful talk about one's love life; speaking fondly about one's sweetheart; going on about one's love affairs,Type the reading!,Image
金ぴか,きんぴか,golden and shiny; gaudy; gaudily decorated,Type the reading!,Image
魁,さきがけ,pioneer; leader; taking the initiative,Type the reading!,Image
詩歌,"しいか,しか",Japanese and Chinese poetry; poetry; poems,Type the reading!,Image
碇,いかり,anchor,Type the reading!,Image
八日,ようか,8th day of the month; eight days,Type the reading!,Image
濯ぐ,"すすぐ,そそぐ,ゆすぐ",to have one's revenge; to wipe out a disgrace,Type the reading!,Image
幼気,いたいけ,young and sweet; adorable; cute,Type the reading!,Image
恋話,"こいばな,コイバナ",talking about one's love interests; girls' talk; gossiping,Type the reading!,Image
海月,"クラゲ,くらげ",jellyfish,Type the reading!,Image
更衣,"ころもがえ,こうい,きさらぎ",seasonal change of clothing; changing one's dress for the season; renovation,Type the reading!,Image
播磨,はりま,Harima (former province located in the southwestern part of present-day Hyōgo P…,Type the reading!,Image
股座,またぐら,crotch; thigh; groin,Type the reading!,Image
詳らか,"つまびらか,つばひらか",detailed; clear,Type the reading!,Image
天晴,あっぱれ,splendid; praiseworthy; admirable,Type the reading!,Image
クモの糸,クモのいと,spider's thread; spider silk,Type the reading!,Image
えり好み,えりごのみ,being particular (about); being fussy; being picky,Type the reading!,Image
驟雨,しゅうう,sudden shower; sudden downpour,Type the reading!,Image
雪ぐ,"すすぐ,そそぐ",to have one's revenge; to wipe out a disgrace,Type the reading!,Image
伊勢エビ,"いせエビ,イセエビ","spiny lobster (esp. Japanese spiny lobster, Panulirus japonicus)",Type the reading!,Image
棗,"なつめ,ナツメ",jujube (Ziziphus jujuba); Chinese date; red date,Type the reading!,Image
矜恃,"きょうじ,きんじ",pride; dignity; self-respect,Type the reading!,Image
舞妓,"まいこ,ぶぎ",maiko; apprentice geisha (in Kyoto),Type the reading!,Image
邑,"おおざと,おおざる","kanji ""large village"" radical at right (radical 163)",Type the reading!,Image
お待ちどうさま,"おまちどおさま,おまちどうさま",I'm sorry to have kept you waiting,Type the reading!,Image
鼻クソ,はなクソ,nasal discharge; nasal mucus; snot,Type the reading!,Image
亦,また,again; once more; once again,Type the reading!,Image
風前の灯,ふうぜんのともしび,precarious situation; precarious state,Type the reading!,Image
履,くつ,shoe; shoes; boots,Type the reading!,Image
褥,"しとね,じょく",cushion; pillow; mattress,Type the reading!,Image
了る,おわる,to end; to come to an end; to finish,Type the reading!,Image
徐に,おもむろに,suddenly; abruptly; slowly,Type the reading!,Image
青島,"チンタオ,せいとう",Qingdao (China); Tsingtao; Chingtao,Type the reading!,Image
蝦夷,"えみし,えぞ,エミシ",Emishi; Ezo; non-Yamato peoples in northern Japan,Type the reading!,Image
熾,おき,embers; live charcoal,Type the reading!,Image
巾,"はば,べき,きん",width; breadth; freedom (e.g. of thought),Type the reading!,Image
敏い,さとい,"clever; smart; sharp (ear, etc.)",Type the reading!,Image
樋,"とい,ひ,とよ,とゆ",trough; gutter; water pipe,Type the reading!,Image
麿,まろ,I; me; (person having) thin or shaved eyebrows,Type the reading!,Image
御髪,"おぐし,みぐし",hair,Type the reading!,Image
人当たりのいい,ひとあたりのいい,affable; sociable; friendly,Type the reading!,Image
ウソ泣き,ウソなき,faking crying; crocodile tears,Type the reading!,Image
蟷螂,"かまきり,とうろう,いもじり,いいぼむしり,カマキリ","praying mantis (esp. the narrow-winged mantis, Tenodera angustipennis)",Type the reading!,Image
魄,"たましい,たま,はく",soul; spirit; mind,Type the reading!,Image
よい人,よいひと,good-natured person; good person; (one's) lover,Type the reading!,Image
白皙,はくせき,white (complexion); fair-skinned,Type the reading!,Image
芥,"ゴミ,ごみ,ごもく,ゴモク,あくた",rubbish; trash; garbage,Type the reading!,Image
髙,はしごだか,"ladder form of ""high"" kanji",Type the reading!,Image
濠,"ほり,ごう",moat; fosse; canal,Type the reading!,Image
勾玉,まがたま,"magatama; comma-shaped bead from prehistoric Japan, usually made of jade",Type the reading!,Image
花の顔,"はなのかんばせ,はなのかお",lovely face,Type the reading!,Image
朴,"えのき,エノキ,ほお,ほおがしわ",enoki mushroom (Flammulina velutipes); winter mushroom; velvet shank,Type the reading!,Image
桟,"かけはし,さん,えつり","temporary (suspension) bridge; makeshift bridge; bridge (between cultures, generations, etc.)",Type the reading!,Image
魘される,うなされる,to cry out in one's sleep (e.g. from having a nightmare); to moan (in anguish) in one's sleep,Type the reading!,Image
香しい,"かんばしい,かぐわしい",sweet-smelling; fragrant; aromatic,Type the reading!,Image
明々後日,"しあさって,みょうみょうごにち",in three days' time; two days after tomorrow,Type the reading!,Image
寸胴,"ずんどう,ずんど",cylindrical; having no waist; undefined (waist),Type the reading!,Image
錚々,そうそう,eminent; prominent; distinguished,Type the reading!,Image
零距離,"ゼロきょり,れいきょり",very close range; close quarters,Type the reading!,Image
山車,"だし,さんしゃ,だんじり,だんぢり,やまぐるま,ヤマグルマ",parade float; festival float,Type the reading!,Image
常磐,ときわ,everlasting; eternal; unchanged,Type the reading!,Image
叢,"くさむら,むら,そう",the grass; grassy place (esp. with long dense grass),Type the reading!,Image
亀甲,"きっこう,きこう",tortoiseshell; tortoise shell; tortoiseshell pattern,Type the reading!,Image
倍々,ばいばい,doubling (repeatedly); multiplying,Type the reading!,Image
じり貧,じりひん,gradually becoming poor; situation getting gradually worse and worse,Type the reading!,Image
投網,"とあみ,なげあみ",cast net; casting net,Type the reading!,Image
个,"か,カ,ケ,ヶ",counter used with Sino-Japanese words,Type the reading!,Image
雲雀,"ひばり,ヒバリ",skylark (Alauda arvensis),Type the reading!,Image
女衒,ぜげん,someone who makes their living selling women into prostitution; pimp; procurer,Type the reading!,Image
汀,"なぎさ,みぎわ",water's edge; beach; shore,Type the reading!,Image
布く,しく,to spread out (e.g. a futon); to lay out; to lay down (e.g. a cushion),Type the reading!,Image
点前,"てまえ,たてまえ",tea ceremony procedure; tea ceremony etiquette,Type the reading!,Image
東風,"こち,とうふう,ひがしかぜ,こちかぜ,あゆ",east wind; spring wind,Type the reading!,Image
と言ってもよい,といってもよい,you could say; you might say; verging on the,Type the reading!,Image
媛,ひめ,"young lady of noble birth; princess (esp. in Western contexts, tales, etc.); girl",Type the reading!,Image
芒,"ススキ,すすき,のぎ",Chinese silvergrass (Miscanthus sinensis); maiden grass; susuki grass,Type the reading!,Image
法被,はっぴ,happi coat; happy coat; workman's livery coat,Type the reading!,Image
モノ扱い,モノあつかい,treating (someone) like an object,Type the reading!,Image
神子,みこ,miko; shrine maiden; young girl or woman (trad. an unmarried virgin) who assists priests at shrines,Type the reading!,Image
恒,つね,usual state of things,Type the reading!,Image
瀧,たき,waterfall; rapids,Type the reading!,Image
ヤケ食い,ヤケぐい,binge eating; stress eating,Type the reading!,Image
海人,"あま,うみんちゅ,かいじん","male diver (who collects shells, seaweed, etc.); fisherman",Type the reading!,Image
南京,"ナンキン,なんきょう",Nanjing (China); Nanking; pumpkin,Type the reading!,Image
雷霆,らいてい,thunder,Type the reading!,Image
牽く,ひく,to pull; to tug; to lead (e.g. a horse),Type the reading!,Image
听,ポンド,pound (unit of weight); pound (currency); pound sterling,Type the reading!,Image
吃,チー,forming a chow by picking up a tile discarded by another player,Type the reading!,Image
今のナシ,いまのナシ,forget it; forget what I just said; scratch that,Type the reading!,Image
拠,よりどころ,grounds; foundation; authority,Type the reading!,Image
愛しむ,"いつくしむ,おしむ,いとしむ",to spare; to grudge; to be sparing (with),Type the reading!,Image
拐かす,かどわかす,to kidnap,Type the reading!,Image
チビっ子,"チビっこ,チビッコ",small child; kid; kiddy,Type the reading!,Image
緑化,"りょっか,りょくか",greening (i.e. planting to increase greenery); tree planting; afforestation,Type the reading!,Image
幡,"はた,ばん",pataka (banner),Type the reading!,Image
鐵,てつ,"iron (Fe); steel; iron (will, discipline, lady, etc.)",Type the reading!,Image
緊い,かたい,hard; solid; tough,Type the reading!,Image
无,む,nothing; naught; nought,Type the reading!,Image
栗鼠,"りす,リス",squirrel (any mammal of family Sciuridae); Japanese squirrel (Sciurus lis),Type the reading!,Image
同い歳,おないどし,the same age,Type the reading!,Image
汰る,ゆる,to shake; to jolt; to rock (cradle),Type the reading!,Image
饗,"きょう,あえ,あるじ",entertaining someone as one's guest,Type the reading!,Image
吶喊,とっかん,battle cry; war cry; charging (at the enemy) with a shout,Type the reading!,Image
何某,"なにがし,なにぼう",certain amount; some; I,Type the reading!,Image
十六夜,いざよい,sixteen-day-old moon,Type the reading!,Image
チラッと見る,チラッとみる,to glance at; to glimpse,Type the reading!,Image
妹の命,いものみこと,young lady,Type the reading!,Image
著す,あらわす,to write; to publish,Type the reading!,Image
静々,しずしず,quietly; slowly; gracefully,Type the reading!,Image
安芸,あき,Aki (former province located in the west of present-day Hiroshima Prefecture),Type the reading!,Image
探訪,たんぼう,searching; hunting for news story; journalist,Type the reading!,Image
大夫,"たゆう,だいぶ,たいふ",high-ranking noh actor; head of a school of noh performance; high ranking courtesan (esp. in Yoshiwara; Edo period),Type the reading!,Image
眼鏡をかける,"メガネをかける,めがねをかける",to wear glasses; to put on glasses,Type the reading!,Image
莫,まな,must not; may not,Type the reading!,Image
目合,"まぐわい,めあい",sexual intercourse; communicating love through eye contact; exchanging looks,Type the reading!,Image
揶揄う,からかう,to tease; to make fun of; to poke fun at,Type the reading!,Image
睦月,むつき,first month of the lunar calendar; January,Type the reading!,Image
昵懇,じっこん,intimacy; familiarity; closeness,Type the reading!,Image
鼎,"かなえ,てい",three-legged bronze vessel (used in ancient China),Type the reading!,Image
四三,"しそう,しぞう,しさん",one four-of-a-kind and one three-of-a-kind in a dealt hand; three and a four (in dice games),Type the reading!,Image
性がいい,しょうがいい,good-natured; kind; good-quality,Type the reading!,Image
辿々しい,たどたどしい,faltering; tottering; halting,Type the reading!,Image
釜山,"プサン,ふざん",Busan (South Korea); Pusan,Type the reading!,Image
白熊,"しろくま,シロクマ,はぐま",yak tail hair,Type the reading!,Image
韓流,"ハンりゅう,かんりゅう",hallyu; Korean wave; rise in global popularity of Korean pop culture,Type the reading!,Image
驀進,ばくしん,dash; rush,Type the reading!,Image
神の言,かみのことば,Word of God; God's Word; sword of the Spirit,Type the reading!,Image
然程,さほど,(not) so; (not) particularly; (not) very,Type the reading!,Image
把手,"とって,はしゅ",handle; grip; knob,Type the reading!,Image
喀血,かっけつ,hemoptysis; coughing up blood; lung hemorrhage (haemorrhage),Type the reading!,Image
翔く,はばたく,to flap (wings); to spread one's wings; to go out into the world,Type the reading!,Image
噴出す,ふきだす,to spout out; to spurt out; to gush out,Type the reading!,Image
蝸牛,"かたつむり,カタツムリ,かたつぶり,かぎゅう,でんでんむし",snail,Type the reading!,Image
餞,"はなむけ,せん,うまのはなむけ",farewell gift; parting gift; viaticum,Type the reading!,Image
隷,"しもべ,れい",servant; manservant; menial,Type the reading!,Image
嫣然,えんぜん,sweetly smiling; like the smiling of a beauty; gracious,Type the reading!,Image
蜜蜂,"ミツバチ,みつばち",honeybee (Apis sp.); honey bee,Type the reading!,Image
片仮名,"カタカナ,かたかな",katakana; angular Japanese syllabary used primarily for loanwords,Type the reading!,Image
陥穽,かんせい,trap; pitfall,Type the reading!,Image
ヒョウ柄,ヒョウがら,leopard print (design),Type the reading!,Image
宜い,"よい,えい",good; excellent; fine,Type the reading!,Image
後じさる,あとじさる,to retreat; to back off; to draw back,Type the reading!,Image
孕る,みごもる,to become pregnant,Type the reading!,Image
大ウソ,おおウソ,outrageous lie; outright lie,Type the reading!,Image
匕首,"あいくち,ひしゅ",dagger; dirk,Type the reading!,Image
蛤,"はまぐり,ハマグリ,かえる,カエル,カワズ",frog,Type the reading!,Image
胤,たね,issue; offspring; paternal blood,Type the reading!,Image
槇,"まき,マキ",yew plum pine (Podocarpus macrophyllus),Type the reading!,Image
卵型,たまごがた,oval shape; egg shape,Type the reading!,Image
熱傷,"やけど,ヤケド,ねっしょう","burn; scald; getting one's fingers burned (e.g. poor investment, mixing with the wrong peopl…",Type the reading!,Image
メシ屋,メシや,eating house; restaurant that serves simple food,Type the reading!,Image
ビジュアル系,ビジュアルけい,"visual kei; fashion style heavy on make-up and elaborate hairstyles, used among Japanese ro…; attractive person",Type the reading!,Image
浮き浮き,"ウキウキ,うきうき,ウッキウキ",cheerfully; buoyantly; happily,Type the reading!,Image
しりの穴,"けつのあな,しりのあな",anus; asshole; arsehole,Type the reading!,Image
古強者,ふるつわもの,old soldier; veteran; old hand,Type the reading!,Image
隧道,"すいどう,ずいどう,ついどう",tunnel,Type the reading!,Image
塗す,まぶす,to cover (with); to smear; to sprinkle,Type the reading!,Image
中ぐらい,ちゅうぐらい,(about) medium; middle; average,Type the reading!,Image
白竜,"ペーロン,はくりょう,はくりゅう",dragon boat (long 22-person canoe used for racing); dragon boat race,Type the reading!,Image
点てる,たてる,to make tea (matcha); to perform the tea ceremony,Type the reading!,Image
真っ赤なウソ,まっかなうそ,complete lie; outright lie,Type the reading!,Image
曙光,しょこう,dawn; daybreak; first light of day,Type the reading!,Image
江に,えに,"opportunity; chance (to meet someone and start a relationship); pratyaya (indirect conditions, as opposed to direct causes)",Type the reading!,Image
忽ち,たちまち,in an instant; in a moment; immediately,Type the reading!,Image
剛い,つよい,strong; potent; competent,Type the reading!,Image
軀,からだ,body; torso; trunk,Type the reading!,Image
付喪神,つくもがみ,"artifact spirit; in folk belief, long-lived objects (household objects, living beings, nature, e…",Type the reading!,Image
璧,"たま,へき",ball; sphere; globe,Type the reading!,Image
山彦,やまびこ,echo (esp. one reverberating in the mountains); mountain god; mountain guardian deity,Type the reading!,Image
明々白々,めいめいはくはく,clearly evident; quite obvious; as clear as day,Type the reading!,Image
赤レンガ,あかレンガ,red brick,Type the reading!,Image
距,"けづめ,きょ","spur (of a chicken, pheasant, etc.); cockspur; calcar",Type the reading!,Image
渓,たに,valley; ravine; gorge,Type the reading!,Image
黛,まゆずみ,eyebrow pencil; blackened eyebrows; (metaphorically) distant mountain range,Type the reading!,Image
雌猫,"めすねこ,めねこ",female cat,Type the reading!,Image
ただ酒,"ただざけ,タダザケ",free alcohol; free liquor; free drinks,Type the reading!,Image
小中,しょうちゅう,elementary and middle schools,Type the reading!,Image
嬢さん,"とうさん,じょうさん",daughter (of a good family),Type the reading!,Image
絃,"つる,げん","bowstring; string (of shamisen, guitar, violin, etc.); bail (arched pot handle)",Type the reading!,Image
眸,ひとみ,pupil (of the eye); one's eyes,Type the reading!,Image
冬至,とうじ,winter solstice,Type the reading!,Image
連む,つるむ,to go with (a companion); to hang out with; to do together,Type the reading!,Image
峡,かい,gorge; ravine,Type the reading!,Image
