Question,Answers,Comment,Instructions,Render as
総角,"あげまき,アゲマキ,チョンガー",ancient boys' hairstyle with a part down the middle and a loop above each ear; Meiji-period women's hairstyle with hair twisted into a knot on top of the head…; constricted tagelus (Sinonovacula constricta),Type the reading!,Image
モグラ塚,モグラづか,molehill; mole mound,Type the reading!,Image
辮髪,べんぱつ,pigtail; queue; cue,Type the reading!,Image
蘚,"こけ,コケ","moss; short plants resembling moss (incl. other bryophytes, lichens, very small sperm…",Type the reading!,Image
瞻る,まばる,to keep a watch (on),Type the reading!,Image
棕梠,"しゅろ,シュロ",Chinese windmill palm (Trachycarpus fortunei); Chusan palm; hemp palm,Type the reading!,Image
羞かしい,はずかしい,embarrassing; embarrassed; ashamed,Type the reading!,Image
茵,しとね,cushion; pillow; mattress,Type the reading!,Image
敵娼,あいかた,partner for the night (e.g. at a brothel),Type the reading!,Image
殃,わざわい,disaster; calamity; misfortune,Type the reading!,Image
ヴェルサイユ条約,ヴェルサイユじょうやく,Treaty of Versailles (1919),Type the reading!,Image
靉靆,あいたい,trailing (clouds); thick; heavy,Type the reading!,Image
ホントの所,ホントのところ,in truth; in actuality; at heart,Type the reading!,Image
耻,はじ,shame; embarrassment; disgrace,Type the reading!,Image
面倒臭がり屋,"めんどくさがりや,めんどうくさがりや",person who tends to find things bothersome; person who does not like to make an effort,Type the reading!,Image
蒴,さく,capsule (moss sporangium); capsule (type of dehiscent fruit),Type the reading!,Image
焼き茄子,やきなす,grilled eggplant; fried eggplant,Type the reading!,Image
印契,"いんげい,いんけい",mudra (symbolic hand gesture),Type the reading!,Image
老媼,ろうおう,old woman,Type the reading!,Image
救恤,きゅうじゅつ,relief; aid; assistance,Type the reading!,Image
垢離,こり,cold-water ablutions,Type the reading!,Image
寶,たから,treasure,Type the reading!,Image
日向夏,"ひゅうがなつ,ヒュウガナツ","hyuganatsu (species of citrus, Citrus tamurana)",Type the reading!,Image
ずべ公,ずべこう,female delinquent,Type the reading!,Image
葫蘆,ころ,calabash (Lagenaria siceraria),Type the reading!,Image
瓶底眼鏡,びんぞこめがね,thick glasses; bottle bottom glasses,Type the reading!,Image
関東煮,"かんとうだき,かんとだき,かんとに","oden; dish of various ingredients, e.g. egg, daikon, potato, chikuwa, konnyaku, stewe…",Type the reading!,Image
屋並み,やなみ,row of houses; each house; every house,Type the reading!,Image
三七日,"みなぬか,みなのか,さんしちにち",21st day after death; 21st day after birth,Type the reading!,Image
篦,"へら,ヘラ,の",shaft (of an arrow; made of bamboo),Type the reading!,Image
手ぶれ補正,てぶれほせい,"camera shake compensation; image stabilization; input stabilization (touchscreen, pen, etc.)",Type the reading!,Image
陌,"ひゃく,はく",hundred; 100,Type the reading!,Image
お父ん,おとん,dad; daddy; papa,Type the reading!,Image
粮,"かて,りょう,かりて","nourishment (mental, spiritual, etc.); sustenance (e.g. of one's life); source of encouragement",Type the reading!,Image
伊太利亜,"イタリア,イタリヤ",Italy,Type the reading!,Image
ナメクジに塩,ナメクジにしお,crestfallen; dejected; shriveled (like a slug sprinkled with salt),Type the reading!,Image
物わかりのよい,"ものわかりのいい,ものわかりのよい",sensible; perceptive; quick to understand,Type the reading!,Image
日ロ,にちロ,Japan and Russia; Russo-Japanese,Type the reading!,Image
雪庇,"せっぴ,ゆきびさし",overhanging snow; cornice,Type the reading!,Image
蔓薔薇,"つるばら,ツルバラ",climbing rose; rambling rose,Type the reading!,Image
嘔く,"えずく,えづく",to vomit; to throw up; to feel nauseated,Type the reading!,Image
嶮岨,けんそ,steep (terrain); precipitous; precipice,Type the reading!,Image
渊,ふち,deep pool; deep water; abyss,Type the reading!,Image
咫,"あた,た",distance between outstretched thumb and middle finger (approx. 18 cm),Type the reading!,Image
履む,ふむ,to step on; to tread on; to trample on,Type the reading!,Image
滑々,"すべすべ,スベスベ,ぬめぬめ,ヌメヌメ","smooth (skin, stone, etc.); sleek; velvety",Type the reading!,Image
寄生木,やどりぎ,"mistletoe (esp. European mistletoe, Viscum album); parasitic plant",Type the reading!,Image
木菟,"みみずく,みみづく,ずく,つく,ミミズク",horned owl,Type the reading!,Image
法堂,"はっとう,ほうどう",lecture hall of a temple (esp. Zen),Type the reading!,Image
葡萄牙,ポルトガル,Portugal,Type the reading!,Image
首途,"かどで,しゅと,かどいで",setting off (on a long journey); setting out; departure (e.g. for the front),Type the reading!,Image
一駒,ひとこま,one scene; one frame; one shot,Type the reading!,Image
赤狼,"アカオオカミ,あかおおかみ",dhole (Cuon alpinus); red wolf (Canis rufus),Type the reading!,Image
運のよい,うんのよい,lucky; fortunate,Type the reading!,Image
碕,さき,small peninsula; cape; promontory,Type the reading!,Image
成っていない,なっていない,unacceptable; no good; complete failure,Type the reading!,Image
超ど級,ちょうどきゅう,superlative; extraordinary; mega,Type the reading!,Image
恋ばな,"こいばな,コイバナ",talking about one's love interests; girls' talk; gossiping,Type the reading!,Image
ホロ苦い,ホロにがい,"slightly bitter (taste); bittersweet (memory, experience, etc.)",Type the reading!,Image
潮ふく,しおをふく,to spout (of a whale); to blow (water and air from a blowhole); to squirt (female ejaculation),Type the reading!,Image
濡す,ぬらす,to wet; to moisten; to dampen,Type the reading!,Image
蹇,あしなえ,lameness; cripple,Type the reading!,Image
猶太,ユダヤ,Judea (southern Palestine); Jews,Type the reading!,Image
生際,はえぎわ,hairline; borders of the hair,Type the reading!,Image
殊な,けな,exceptional; praiseworthy; laudable,Type the reading!,Image
目がよい,めがよい,having good eyesight,Type the reading!,Image
聞き分けのよい,ききわけのよい,reasonable (person); obedient (e.g. child); doing what one is told,Type the reading!,Image
蕋,"しべ,ずい",pistil; stamen,Type the reading!,Image
一齣,"ひとこま,ひとくさり",passage in a discourse; one section; one scene,Type the reading!,Image
顴骨,"かんこつ,けんこつ",cheekbone; zygomatic bone; malar bone,Type the reading!,Image
数珠玉,"じゅずだま,ジュズダマ",Job's tears (Coix lacryma-jobi); coixseed; tear grass,Type the reading!,Image
娶せる,めあわせる,to marry off; to espouse to,Type the reading!,Image
御目見,おめみえ,"audience (with a lord, dignitary, etc.); interview; first (public) appearance",Type the reading!,Image
糸ミミズ,"イトミミズ,いとみみず",tubifex worm,Type the reading!,Image
きのこ雲,きのこぐも,mushroom cloud (e.g. from a nuclear explosion),Type the reading!,Image
微温湯,"ぬるまゆ,びおんとう,ぬるゆ",comfortable; easy; relaxed,Type the reading!,Image
馬喰,ばくろう,cattle or horse trader; good judge of horses or cattle,Type the reading!,Image
百日咳,"ひゃくにちぜき,ひゃくにちせき",whooping cough; pertussis,Type the reading!,Image
性的マイノリティ,せいてきマイノリティ,sexual minority,Type the reading!,Image
笑いじわ,わらいじわ,laugh line; smile line; nasolabial fold,Type the reading!,Image
スネ肉,スネにく,shank (meat),Type the reading!,Image
吋,インチ,inch,Type the reading!,Image
畳紙,"たとうがみ,たとうし,たたんがみ,たたみがみ",folding paper-case; kimono wrapping paper; paper folded and tucked inside the front of one's kimono (esp. for use at the t…,Type the reading!,Image
瞞す,だます,to trick; to cheat; to deceive,Type the reading!,Image
金蛇,"カナヘビ,かなへび","lacertid (any lizard of family Lacertidae, esp. the Japanese grass lizard, Taky…",Type the reading!,Image
投げ網,なげあみ,cast net; casting net,Type the reading!,Image
榾,"ほた,ほだ",kindling; tinder; chips of firewood,Type the reading!,Image
青鞜,"せいとう,せおとう",bluestocking,Type the reading!,Image
何處,"どこ,いどこ","where; what place; how much (long, far)",Type the reading!,Image
燃えないごみ,もえないごみ,nonburnable garbage; nonflammables,Type the reading!,Image
さぼり癖,さぼりぐせ,habit of putting things off; truancy habit,Type the reading!,Image
射干玉,ぬばたま,pitch-black; darkness,Type the reading!,Image
プラセボ効果,プラセボこうか,placebo effect,Type the reading!,Image
ちくちく痛む,ちくちくいたむ,to prickle; to tingle,Type the reading!,Image
素見,"ひやかし,すけん,そけん",banter; teasing; chaffing,Type the reading!,Image
掌を指す,"たなごころをさす,しょうをさす",to be obvious; to be obviously correct; to point to one's palm,Type the reading!,Image
岫,"くき,しゅう",peak; summit,Type the reading!,Image
微醺,びくん,slight intoxication; being tipsy; mellowness,Type the reading!,Image
一梃,いっちょう,one leaf (of a book bound in Japanese style); one block of tofu; one serving (in a restaurant),Type the reading!,Image
鮠,"はや,はえ,はい",minnow; shinner,Type the reading!,Image
輪子,りゅうご,hourglass-shaped object; sarugaku performance art using such an object,Type the reading!,Image
赤カブ,あかカブ,red turnip; small red radish,Type the reading!,Image
音ずれ,おとずれ,audio lag; out-of-sync (sound),Type the reading!,Image
キリトリ線,キリトリせん,line along which to cut something off; perforated line; dotted line,Type the reading!,Image
満干,"みちひ,まんかん",ebb and flow,Type the reading!,Image
粘々,"ねばねば,ネバネバ",sticky; gluey; gummy,Type the reading!,Image
縁無し,"フチなし,ふちなし",rimless (e.g. glasses); borderless (e.g. printing),Type the reading!,Image
粁,"キロメートル,キロメーター,キロ・メートル",kilometer; kilometre,Type the reading!,Image
梔,"くちなし,クチナシ",Cape jasmine (Gardenia jasminoides); Cape jessamine; gardenia,Type the reading!,Image
木樵,きこり,woodcutter; lumberjack; logger,Type the reading!,Image
滴々,てきてき,dripping; trickling,Type the reading!,Image
蟠踞,ばんきょ,becoming firmly established; putting down strong roots; exercising authority,Type the reading!,Image
九十九折り,つづらおり,winding; meandering; sinuous,Type the reading!,Image
トンボ玉,トンボだま,glass bead,Type the reading!,Image
薤,"らっきょう,らっきょ,ラッキョウ,ラッキョ",Chinese onion (Allium chinense); Chinese scallion; Kiangsi scallion,Type the reading!,Image
べた踏み,"べたぶみ,べたふみ",flooring the gas pedal; pedal to the metal,Type the reading!,Image
携る,たずさわる,to engage in; to participate in; to take part in,Type the reading!,Image
寒寒,さむざむ,"wintry; very cold-looking (e.g. landscape); bleak (e.g. room, street)",Type the reading!,Image
威勢がよい,いせいがよい,vigorous; cheerful; assertive,Type the reading!,Image
粥状,じゅくじょう,arthero-; atheromatous; gruel-like,Type the reading!,Image
交々,こもごも,alternately; in succession,Type the reading!,Image
稷,"きび,きみ,キビ",(common) millet (Panicum miliaceum); proso millet,Type the reading!,Image
神在月,かみありづき,tenth month of the lunar calendar,Type the reading!,Image
赤坊,"アカボウ,あかぼう",Bodianus cylindriatus (species of hogfish),Type the reading!,Image
バカ貝,"バカガイ,ばかがい",Mactra chinensis (species of trough shell),Type the reading!,Image
坊ち,ぼんち,young gentleman; boy,Type the reading!,Image
依て,よって,therefore; consequently; accordingly,Type the reading!,Image
樹陰,"こかげ,じゅいん",shade of a tree; bower,Type the reading!,Image
水手,"かこ,すいしゅ",sailor; seaman,Type the reading!,Image
些々,ささ,trifling; trivial; slight,Type the reading!,Image
牟礼,むれ,mountain; hill,Type the reading!,Image
蓙,ござ,rush mat; matting; mat,Type the reading!,Image
午后,ごご,afternoon; p.m.,Type the reading!,Image
蜑,あま,"male diver (who collects shells, seaweed, etc.); fisherman",Type the reading!,Image
旺ん,さかん,prosperous; flourishing; thriving,Type the reading!,Image
寂々,"せきせき,じゃくじゃく,さびさび",sad; lonesome; desolate,Type the reading!,Image
ヤミ金融,ヤミきんゆう,black-market lending; illegal loan,Type the reading!,Image
怖怖,こわごわ,fearfully; timidly; cautiously,Type the reading!,Image
明所,"あきど,あきしょ",empty place; unoccupied space,Type the reading!,Image
口授,"くうじゅ,こうじゅ,くじゅ",oral instruction or teaching or method,Type the reading!,Image
鈍チン,にぶチン,dullard (gen. from not picking up on other people's feelings),Type the reading!,Image
賛える,たたえる,to praise; to extol; to hail,Type the reading!,Image
卜う,うらなう,to tell someone's fortune; to divine (the future); to predict,Type the reading!,Image
檐,のき,eaves; narrow aisle surrounding the core of a temple building,Type the reading!,Image
車前,"オオバコ,おおばこ","plantain (esp. Asian plantain, Plantago asiatica)",Type the reading!,Image
乗りが悪い,のりがわるい,difficult to get into; not be easily influenced into joining some mood or activity,Type the reading!,Image
禱る,いのる,to pray; to say a prayer; to say grace,Type the reading!,Image
鉦鼓,"しょうこ,しょうご",small gong (used in gagaku),Type the reading!,Image
尻切れとんぼ,しりきれとんぼ,leaving unfinished; unfinished ending,Type the reading!,Image
常常,つねづね,always; usually,Type the reading!,Image
濫觴,らんしょう,source; beginning; origin,Type the reading!,Image
醋,す,vinegar,Type the reading!,Image
リアリティー番組,リアリティーばんぐみ,reality television; reality TV show,Type the reading!,Image
黄楊,"つげ,ツゲ",Japanese box tree (Buxus microphylla var. japonica); Japanese boxwood,Type the reading!,Image
跣,はだし,superior to (e.g. a professional); outdoing; outshining,Type the reading!,Image
喇嘛,"らま,ラマ",lama (honorific title),Type the reading!,Image
雛罌粟,"ひなげし,ヒナゲシ",common poppy (Papaver rhoeas); corn poppy; field poppy,Type the reading!,Image
四十雀,"しじゅうから,しじゅうがら,シジュウカラ,シジュウガラ",Japanese tit (Parus minor); Oriental tit,Type the reading!,Image
浮石,"うきいわ,うきいし",rock partially submerged in water; rock partially emerging from the water; pumice stone,Type the reading!,Image
老杉,ろうさん,old cryptomeria,Type the reading!,Image
死に損い,"しにぞこない,しにそこない",person who has escaped death; failed suicide; person who has outlived their time,Type the reading!,Image
ばら売り,ばらうり,selling separately; selling individually; selling loosely,Type the reading!,Image
親父狩り,おやじがり,street violence against middle-aged men,Type the reading!,Image
モチはモチ屋,モチはモチや,"every man knows his own business best; one should go to specialists for the best results; for rice cakes, (go to) the rice cake shop",Type the reading!,Image
開会の言葉,かいかいのことば,opening address,Type the reading!,Image
按針,あんじん,pilot (of a boat),Type the reading!,Image
駄目女,だめおんな,no-good woman; (female) loser,Type the reading!,Image
気の好い,きのよい,good-natured,Type the reading!,Image
斉う,ととのう,to be ready; to be prepared; to be arranged,Type the reading!,Image
早引,はやびけ,"leaving work (office, school) early",Type the reading!,Image
凋む,しぼむ,"to wither (of flowers, dreams, etc.); to wilt; to droop",Type the reading!,Image
零落れる,おちぶれる,to come down in the world; to fall low; to be ruined,Type the reading!,Image
倹しい,つましい,thrifty; frugal; economical,Type the reading!,Image
鉄炮,てっぽう,gun; firearm; wooden pole that wrestlers strike in practice,Type the reading!,Image
イチゴ飴,イチゴあめ,candy-coated strawberry on a stick,Type the reading!,Image
塊まり,かたまり,lump; mass; bundle,Type the reading!,Image
刎,はね,"counter for helmets, etc.",Type the reading!,Image
烟草,"タバコ,たばこ,えんそう",tobacco; cigarette; cigar,Type the reading!,Image
荒布,"あらめ,アラメ","arame (species of kelp, Eisenia bicyclis)",Type the reading!,Image
襠,"まち,マチ",gusset,Type the reading!,Image
槓,カン,forming a four-of-a-kind; declaring a kong,Type the reading!,Image
誰人,たれびと,whichever person (indefinite pronoun); everyone; every person,Type the reading!,Image
塞の神,"さいのかみ,さえのかみ",traveler's guardian deity (traveller),Type the reading!,Image
鰒,"ふぐ,ふく,ふくべ,フグ,あわび,アワビ",abalone; ear shell,Type the reading!,Image
卅,"さんじゅう,みそ",thirty; 30,Type the reading!,Image
阿呆鳥,"アホウドリ,あほうどり","albatross (esp. the short-tailed albatross, Phoebastria albatrus)",Type the reading!,Image
僅に,わずかに,slightly; a little; barely,Type the reading!,Image
名ぜりふ,めいぜりふ,"famous line (from a movie, book, etc.); famous quote",Type the reading!,Image
凹型,おうがた,concavity,Type the reading!,Image
備に,つぶさに,in detail; with great care; completely,Type the reading!,Image
卯木,"うつぎ,ウツギ",deutzia (Deutzia crenata),Type the reading!,Image
誌す,しるす,to write down; to note down; to jot down,Type the reading!,Image
闥,たつ,side gate (of the imperial court); imperial court; gate,Type the reading!,Image
弘徽殿,"こきでん,こうきでん",ladies' pavilion (of the inner Heian Palace),Type the reading!,Image
仝,どう,"""as above"" mark",Type the reading!,Image
抜萃,ばっすい,extract; excerpt; selection,Type the reading!,Image
禦ぐ,ふせぐ,to defend against; to protect against; to prevent,Type the reading!,Image
伊弉冉尊,"いざなみのみこと,イザナミノミコト","Izanami-no-Mikoto; Izanami; female deity who gave birth to Japan and the sun, moon, and storm gods",Type the reading!,Image
涕,"なみだ,なみた",tear; tears; lachrymal secretion,Type the reading!,Image
糒,"ほしい,ほしいい",dried boiled rice used mainly as provisions of samurai troops and travelers (tr…,Type the reading!,Image
刺青師,いれずみし,tattooist; tattoo artist; tattooer,Type the reading!,Image
反橋,"そりはし,そりばし",arched bridge,Type the reading!,Image
嵌合,"はめあい,かんごう",fitting together (e.g. nuts and bolts); fit,Type the reading!,Image
晝,ひる,daytime; lunch,Type the reading!,Image
啻に,ただに,merely; only; simply,Type the reading!,Image
唐茄子,とうなす,squash; pumpkin,Type the reading!,Image
水煙管,みずぎせる,hookah; waterpipe,Type the reading!,Image
秦皮,"とねりこ,トネリコ",Japanese ash (Fraxinus japonica),Type the reading!,Image
泣いて馬謖を斬る,ないてばしょくをきる,being just before one is generous,Type the reading!,Image
掉尾,"ちょうび,とうび,たくび",final effort; final spurt; end,Type the reading!,Image
觜,"はし,クチバシ,し","Chinese ""Turtle Beak"" constellation (one of the 28 mansions)",Type the reading!,Image
ぽい捨て,ぽいすて,littering; (carelessly) tossing away,Type the reading!,Image
磨硝子,すりガラス,ground glass; frosted glass,Type the reading!,Image
犢,"こうし,こうじ",calf; small cow,Type the reading!,Image
海象,"せいうち,かいぞう,セイウチ,かいしょう",walrus (Odobenus rosmarus),Type the reading!,Image
庠,まなびや,school; school building; schoolhouse,Type the reading!,Image
布哇,ハワイ,Hawaii; Hawai'i,Type the reading!,Image
唵,おん,"om (ritual chant in Hinduism, etc.); aum",Type the reading!,Image
瑞典,"スウェーデン,スエーデン,スェーデン,スウエーデン",Sweden,Type the reading!,Image
周章てる,あわてる,"to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic",Type the reading!,Image
魚子,ななこ,metal surface decoration with raised fine protrusions resembling fish eggs; twill weave; basket weave,Type the reading!,Image
鰌,"どじょう,ドジョウ",loach (any fish of family Cobitidae); weather loach (Misgurnus anguillicaudatus); pond loach,Type the reading!,Image
瑞西,スイス,Switzerland,Type the reading!,Image
サーバー側,サーバーがわ,server-side,Type the reading!,Image
嫩葉,"わかば,どんよう",new leaves; young leaves; fresh verdure,Type the reading!,Image
蒿,"よもぎ,ヨモギ",Japanese mugwort (Artemisia princeps); mugwort (any plant of genus Artemisia); wormwood,Type the reading!,Image
棉,"めん,わた,ワタ",cotton plant (Gossypium spp.); batting; wadding,Type the reading!,Image
没義道,"もぎどう,ぼつぎどう",brutality; inhumanity,Type the reading!,Image
一昨々年,"さきおととし,さおととし,さいととし,いっさくさくねん",two years before last (year); three years back (ago),Type the reading!,Image
タヌキ汁,タヌキじる,tanuki soup; raccoon-dog soup,Type the reading!,Image
コ食,コしょく,eating only one's favourite food; having an unvarying diet; eating poorly,Type the reading!,Image
再従兄弟,"はとこ,はいとこ,さいじゅうけいてい",second cousin,Type the reading!,Image
曲尺,"かねじゃく,きょくしゃく",carpenter's square (for checking angles); common shaku (unit of distance; approx. 30.3 cm),Type the reading!,Image
洵に,まことに,indeed; really; absolutely,Type the reading!,Image
櫻花,"おうか,さくらばな",cherry blossom,Type the reading!,Image
永え,とこしえ,eternity,Type the reading!,Image
傴僂,せむし,hunchback; humpback; crookback,Type the reading!,Image
幢,"はたほこ,はたぼこ,どう",long-handled Chinese spear bearing a small flag,Type the reading!,Image
結く,すく,to make a net; to knit a net,Type the reading!,Image
長ジュバン,ながジュバン,"long, kimono-like garment, made of light fabric and worn under the kimono; under-kimono",Type the reading!,Image
埋ける,いける,to bury (in the ground); to cover (coals) with ash; to bank (a fire),Type the reading!,Image
干鰯,ほしか,fertilizer made from dried sardines,Type the reading!,Image
丸柱,まるばしら,round pillar (esp. in buildings),Type the reading!,Image
尚ぶ,"とうとぶ,たっとぶ",to value; to prize; to esteem,Type the reading!,Image
両肌,"もろはだ,りょうはだ",both bare shoulders; stripped to the waist,Type the reading!,Image
頤使,いし,bossing someone around; having a person under one's control,Type the reading!,Image
ヒレ酒,ヒレざけ,hot sake with grilled fish fins (esp. fugu or sea bream),Type the reading!,Image
崖縁,"がけぷち,がけぶち",cliff edge; edge of a precipice; perilous position,Type the reading!,Image
銹,さび,rust,Type the reading!,Image
只見,ただみ,"watching without paying (a film, play, etc.); watching for free (e.g. on illegal streaming sites); reading for free (e.g. pirated manga)",Type the reading!,Image
破家,"ばか,バカ",idiot; moron; fool,Type the reading!,Image
悵然,ちょうぜん,disappointed; upset; sad,Type the reading!,Image
指間,しかん,between the fingers (of the hand); interdigit,Type the reading!,Image
為れる,される,to be done (to someone or something); to do; to be doing,Type the reading!,Image
海胆,"うに,ウニ",sea urchin; seasoned sea urchin eggs,Type the reading!,Image
大鯰,"オオナマズ,おおなまず",ōnamazu (giant catfish thought to cause earthquakes),Type the reading!,Image
糯米,もちごめ,glutinous rice,Type the reading!,Image
元ダンナ,もとダンナ,ex-husband; former husband,Type the reading!,Image
杙,"くい,くいぜ,くいせ",stake; post; pile,Type the reading!,Image
本意ない,ほいない,reluctant; unwilling; unfortunate,Type the reading!,Image
孔を穿つ,あなをうがつ,to pierce a hole,Type the reading!,Image
闔,とびら,door; gate; opening,Type the reading!,Image
二ケツ,"ニケツ,にケツ","riding double (on a bicycle, motorcycle, etc.); sharing a seat; sharing a chair",Type the reading!,Image
しきい値,しきいち,"threshold (amount, dose, etc.)",Type the reading!,Image
芽子,"はぎ,ハギ",bush clover; Japanese clover (any flowering plant of genus Lespedeza); dark red exterior with blue interior (color combination worn in autumn),Type the reading!,Image
暹,せん,Siam (former name of Thailand),Type the reading!,Image
一顰一笑,"いっぴんいっしょう,いちびんいっしょう",one's mood; one's caprice; a smile or a frown,Type the reading!,Image
注連,しめ,rope used to cordon off consecrated areas or as a talisman against evil; cordoning off; cordoning-off sign,Type the reading!,Image
偏頗,へんぱ,favoritism; favouritism; discrimination,Type the reading!,Image
大邱,"テグ,テーグ,たいきゅう",Daegu (South Korea),Type the reading!,Image
東坡肉,"トンポーロー,トンポーロウ,とうばにく,ドンポーロー,ドンポーロウ",Dongpo pork; Chinese pan-fried red-cooked pork squares,Type the reading!,Image
寡い,すくない,few; little; small (amount),Type the reading!,Image
尻臀,"しりたぶ,しりこぶた,しりたぶら",buttock,Type the reading!,Image
撰る,"よる,える",to choose; to select; to pick out,Type the reading!,Image
目今,もっこん,at present,Type the reading!,Image
晏如,あんじょ,calm; tranquil,Type the reading!,Image
聖林,ハリウッド,Hollywood,Type the reading!,Image
甃,いしだたみ,stone paving; cobble paving; sett,Type the reading!,Image
爺くさい,じじくさい,old-mannish,Type the reading!,Image
蟹歩き,かにあるき,walking like a crab,Type the reading!,Image
雷魚,"はたはた,かみなりうお,ハタハタ,らいぎょ,ライヒー,ライヒイ",sailfin sandfish (Arctoscopus japonicus); Japanese sandfish,Type the reading!,Image
恐気,"おそれげ,おじけ",fear; dread; fright,Type the reading!,Image
輪姦す,"まわす,マワす",to gang-rape,Type the reading!,Image
妊む,はらむ,to conceive; to become pregnant; to get filled with (e.g. sails filled with wind),Type the reading!,Image
玉簾,"たますだれ,タマスダレ",autumn zephyrlily (Zephyranthes candida); white rain lily; strings of beads hanging across a doorway,Type the reading!,Image
古鉄,"ふるがね,ふるてつ",scrap iron; scrap metal,Type the reading!,Image
罷める,やめる,to resign; to retire; to quit,Type the reading!,Image
舸,"はやぶね,はやふね",fast-moving rowboat; type of fast military ship,Type the reading!,Image
八十神,やそがみ,many gods; many deities; many kami,Type the reading!,Image
涸渇,こかつ,drying up; running dry; running out,Type the reading!,Image
床机,しょうぎ,camp stool; folding stool,Type the reading!,Image
花鶏,"あとり,アトリ",brambling (bird) (Fringilla montifringilla),Type the reading!,Image
誡める,いましめる,to warn against; to caution against; to admonish,Type the reading!,Image
鬮,"くじ,クジ",lottery; lot; raffle,Type the reading!,Image
菓子司,"かしつかさ,かしし","Japanese confectionery store (orig. one of high standing, supplying the imperia…; Japanese confectionery maker",Type the reading!,Image
篷,とま,"woven mat (of sedge, hay, etc.)",Type the reading!,Image
甲斐絹,かいき,type of yarn-dyed silk goods,Type the reading!,Image
桴,"ばち,バチ,いかだ,イカダ","plectrum (for a shamisen, biwa, etc.); pick; drumstick (for taiko)",Type the reading!,Image
湯帷子,ゆかたびら,single-layer absorbent bathrobe (worn during or after a bath),Type the reading!,Image
一こま,ひとこま,one scene; one frame; one shot,Type the reading!,Image
猫飯,"ねこまんま,ねこめし",dish of rice and miso soup or dried bonito flakes; cat food,Type the reading!,Image
リンゴ狩り,"リンゴがり,リンゴガリ",apple picking,Type the reading!,Image
彼是,"あれこれ,アレコレ",this and that; this or that; one thing or another,Type the reading!,Image
ジャン拳,"ジャンけん,ジャンケン",rock-paper-scissors (game); janken,Type the reading!,Image
椽側,えんがわ,engawa; external corridor on the outer side of traditional Japanese houses,Type the reading!,Image
お待ちどう様,"おまちどおさま,おまちどうさま",I'm sorry to have kept you waiting,Type the reading!,Image
小海老,"こえび,コエビ","shrimp (infraorder Caridea); small shrimp, prawn or lobster",Type the reading!,Image
小舅,こじゅうと,brother-in-law,Type the reading!,Image
おなか空く,"おなかがすく,おなかすく",to get hungry; to become hungry,Type the reading!,Image
克く,よく,nicely; properly; well,Type the reading!,Image
干し飯,ほしいい,dried boiled rice used mainly as provisions of samurai troops and travelers (tr…,Type the reading!,Image
ハウトゥー本,ハウトゥーぼん,how-to (book); self-help book,Type the reading!,Image
目のくま,めのくま,dark circles around the eyes; periorbital dark circles,Type the reading!,Image
験直し,げんなおし,improvement in one's luck; changing one's luck,Type the reading!,Image
