Question,Answers,Comment,Instructions,Render as
知覚麻痺,ちかくまひ,stupor,Type the reading!,Image
跳開橋,ちょうかいきょう,bascule bridge; drawbridge,Type the reading!,Image
全快祝,ぜんかいいわい,celebration of complete recovery from illness,Type the reading!,Image
含量,がんりょう,content,Type the reading!,Image
京人,"けいじん,きょうびと",Kyoto inhabitant,Type the reading!,Image
にわか成金,にわかなりきん,overnight millionaire,Type the reading!,Image
旨酒,"うまさけ,うまざけ,ししゅ",high-grade sake; good sake,Type the reading!,Image
泊り掛け,とまりがけ,staying over,Type the reading!,Image
口は災いの門,"くちはわざわいのかど,くちはわざわいのもん",words can lead to disaster; the tongue is the root of calamities; the more you open your mouth the more likely you are to put your foot in it,Type the reading!,Image
下稽古,したげいこ,rehearsal; run-through; practice,Type the reading!,Image
解脱者,げだつしゃ,"person who has reached nirvana, enlightenment, etc.",Type the reading!,Image
狭射,きょうしゃ,ejaculation during mammary intercourse; titjob cumshot,Type the reading!,Image
代変わり,だいがわり,taking over (e.g. store or family's headship); subrogation; substitution of one person for another (usu. a creditor),Type the reading!,Image
研ぎ上げ,とぎあげ,honing,Type the reading!,Image
親が死んでも食休み,"おやがしんでもじきやすみ,おやがしんでもしょくやすみ","resting after a meal is sacrosanct; even if your parents have just died, take a rest after your meal",Type the reading!,Image
無智蒙昧,むちもうまい,unenlightened; uneducated; ignorant,Type the reading!,Image
覆水盆に帰らず,ふくすいぼんにかえらず,what's done is done; it is no use crying over spilt milk; spilt water won't go back into its tray,Type the reading!,Image
殻に閉じ籠もる,からにとじこもる,to withdraw into oneself; to shut oneself away; to seclude oneself,Type the reading!,Image
ゲスの勘繰り,げすのかんぐり,putting a deliberately bad interpretation (on a person's actions); petty-minded suspicion,Type the reading!,Image
土留め,どどめ,retaining wall; sheathing,Type the reading!,Image
古疵,ふるきず,old wound; scar; unpleasant past experience,Type the reading!,Image
渋滞緩和,じゅうたいかんわ,alleviation of congestion (esp. traffic),Type the reading!,Image
涙腺がゆるむ,るいせんがゆるむ,to get teary; to be moved to tears,Type the reading!,Image
苦渋を舐める,くじゅうをなめる,to have a bitter experience,Type the reading!,Image
てんこ盛,てんこもり,piling up high (food in a bowl); filling (a bowl); heaped bowl,Type the reading!,Image
精緻化,せいちか,refinement; elaboration,Type the reading!,Image
袋綴じ,ふくろとじ,double-leaved printing (traditional East Asian books); sealed-page printing; magazine (esp. pornographic) with long side or all three sides sealed to preven…,Type the reading!,Image
恐い物見たさ,こわいものみたさ,curiosity of fear; urge to look at something frightening; wanting to take a peek at something unpleasant,Type the reading!,Image
茶壷,ちゃつぼ,tea jar; tea urn,Type the reading!,Image
誇大宣伝,こだいせんでん,exaggerated advertisement; overblown advertising; hype,Type the reading!,Image
アスクレピオスの杖,アスクレピオスのつえ,rod of Asclepius,Type the reading!,Image
鷹派,たかは,hawks; hardline faction; hardliners,Type the reading!,Image
加盟各国,かめいかっこく,"member countries (e.g. treaty, UN, etc.); member states",Type the reading!,Image
削ぎおとす,そぎおとす,to chip off; to scrape off; to prune,Type the reading!,Image
現金買い,げんきんがい,cash purchases,Type the reading!,Image
代わり栄え,かわりばえ,change for the better; improvement; looking better (than before),Type the reading!,Image
禍福はあざなえる縄の如し,かふくはあざなえるなわのごとし,fortune and misfortune are intertwined; fortune and misfortune come by turns; good luck and bad luck alternate (like the strands of a rope),Type the reading!,Image
黄禍論,こうかろん,Yellow Peril (argument); theory that East Asians are a danger to the Western world,Type the reading!,Image
理詰,りづめ,reasoning; logic; persuasion,Type the reading!,Image
摺り下ろす,すりおろす,to grate,Type the reading!,Image
自動操舵,じどうそうだ,self-steering (boat); automatic steering,Type the reading!,Image
綱締め,つなしめ,putting on the tsuna,Type the reading!,Image
灸をすえる,きゅうをすえる,to rake over the coals; to scold; to chastise,Type the reading!,Image
納得尽く,なっとくずく,having consent (e.g. to do something); having (someone's) assent,Type the reading!,Image
糸倉,いとぐら,"pegbox (of a shamisen, etc.)",Type the reading!,Image
詰め碁,つめご,composed go problem,Type the reading!,Image
銀坑,ぎんこう,silver mine; ore,Type the reading!,Image
アフリカの角,アフリカのつの,Horn of Africa,Type the reading!,Image
贈呈者,ぞうていしゃ,donor; presentator,Type the reading!,Image
柿の葉ずし,"かきのはずし,かきのはすし",sushi wrapped in persimmon leaf,Type the reading!,Image
鎮め物,しずめもの,sacred items buried in the ring during its ritual purification,Type the reading!,Image
立ち篭める,たちこめる,to hang over; to shroud; to enshroud,Type the reading!,Image
爛酔,らんすい,being dead drunk,Type the reading!,Image
唯さえ,たださえ,even at the best of times; already; (even) under normal circumstances,Type the reading!,Image
兎もあれ,ともあれ,anyhow; in any case,Type the reading!,Image
灰吹法,はいふきほう,cupellation,Type the reading!,Image
竹婦人,ちくふじん,bamboo wife; Dutch wife,Type the reading!,Image
養殖真珠,ようしょくしんじゅ,cultured pearl,Type the reading!,Image
流布本,るふぼん,popular edition (of a book),Type the reading!,Image
煎じ茶,せんじちゃ,decoction of tea,Type the reading!,Image
分岐線,ぶんきせん,branch line; spur,Type the reading!,Image
斜張橋,しゃちょうきょう,cable-stayed bridge,Type the reading!,Image
全幅的,ぜんぷくてき,fully,Type the reading!,Image
某誌,ぼうし,a certain publication,Type the reading!,Image
頸椎症,けいついしょう,cervical spondylosis,Type the reading!,Image
支払手形,しはらいてがた,bill payable; note payable,Type the reading!,Image
脊髄炎,せきずいえん,myelitis,Type the reading!,Image
硝酸銀,しょうさんぎん,silver nitrate; AgNO3,Type the reading!,Image
便宜主義,べんぎしゅぎ,opportunism; expediency,Type the reading!,Image
パン酵母,パンこうぼ,baker's yeast (Saccharomyces cerevisiae); brewer's yeast,Type the reading!,Image
俳名,"はいめい,はいみょう",pseudonym of a haiku poet,Type the reading!,Image
轟発,ごうはつ,"loud explosion; thunderous blast; firing (a cannon, etc.) with a loud bang",Type the reading!,Image
酷吏,こくり,unsparing official; unmerciful administrator,Type the reading!,Image
白系露人,はっけいろじん,White Russian emigre; White Russian exile,Type the reading!,Image
宗法,"そうほう,しゅうほう",regulations governing Chinese religious observances and social order,Type the reading!,Image
緩怠,かんたい,laxity; negligence,Type the reading!,Image
金坑,きんこう,gold mine,Type the reading!,Image
膠質,"こうしつ,にかわしつ",colloid,Type the reading!,Image
嬌名,きょうめい,reputation for beauty,Type the reading!,Image
入替える,いれかえる,to replace; to substitute; to switch,Type the reading!,Image
コーヒー茶碗,コーヒーちゃわん,coffee cup,Type the reading!,Image
婚姻法,こんいんほう,marriage laws,Type the reading!,Image
伯備線,はくびせん,Hakubi Line (West Tottori-Okayama railway),Type the reading!,Image
エラー訂正,エラーていせい,error correction,Type the reading!,Image
離叛,りはん,estrangement; alienation; disaffection,Type the reading!,Image
京成電鉄,けいせいでんてつ,Keisei Electric Railway; K'SEI,Type the reading!,Image
旬報,じゅんぽう,ten-day report,Type the reading!,Image
励精,れいせい,diligence; assiduity; industry,Type the reading!,Image
精巣上体,せいそうじょうたい,epididymis,Type the reading!,Image
読切り,よみきり,finishing reading; non-serialised story (e.g. in a magazine); complete story,Type the reading!,Image
剥片,はくへん,flake; chip; (lithic) flake,Type the reading!,Image
刺違える,さしちがえる,to stab each other; to sacrifice oneself in order to harm someone else,Type the reading!,Image
其れ迄,それまで,until then; till then; up to that time,Type the reading!,Image
張付ける,はりつける,to paste; to stick; to affix,Type the reading!,Image
楊弓,ようきゅう,"small toy bow that can be shot while sitting, popular in the Edo period",Type the reading!,Image
直腸癌,ちょくちょうがん,rectal cancer,Type the reading!,Image
みどり児,みどりご,infant; baby,Type the reading!,Image
引掻く,ひっかく,to scratch; to claw,Type the reading!,Image
山兎,やまうさぎ,mountain rabbit; mountain hare,Type the reading!,Image
空寂,くうじゃく,complete emptiness (i.e. as a denial of the inherent existence of all things); nirvana (where this emptiness is realized); quiet and lonely,Type the reading!,Image
寡人,かじん,I; me,Type the reading!,Image
金枝玉葉,きんしぎょくよう,member of the Imperial family; royalty; beautiful clouds,Type the reading!,Image
中将棋,ちゅうしょうぎ,chu shogi (large 12x12 board shogi variant),Type the reading!,Image
出家遁世,しゅっけとんせい,monastic seclusion,Type the reading!,Image
野梅,やばい,wild Japanese apricot,Type the reading!,Image
皇陵,こうりょう,imperial mausoleum,Type the reading!,Image
硬鱗,こうりん,ganoid scale,Type the reading!,Image
洪基,こうき,foundation of a great project; base of a great enterprise,Type the reading!,Image
女性天皇,じょせいてんのう,female emperor (of Japan),Type the reading!,Image
間駒,あいごま,piece placed to block opponent's check,Type the reading!,Image
月夜茸,"つきよたけ,ツキヨタケ",moonlight mushroom (Omphalotus guepiniformis),Type the reading!,Image
何時迄,いつまで,how long?; till when?,Type the reading!,Image
説き勧める,ときすすめる,to persuade,Type the reading!,Image
散らし寿司,ちらしずし,chirashi; chirashizushi; sushi rice in a box or bowl with a variety of ingredients sprinkled on top,Type the reading!,Image
観閲,かんえつ,inspection (of troops),Type the reading!,Image
白藍,"しらあい,しろあい",pale cyan; pale azure,Type the reading!,Image
遠っ走り,とおっぱしり,going a long way,Type the reading!,Image
紅梅焼,こうばいやき,"kōbaiyaki (senbei punched into shapes, e.g. plum)",Type the reading!,Image
十刹,"じっせつ,じっさつ","ten important Rinzai temples, second in significance to the Kyoto Gozan",Type the reading!,Image
脳弓,のうきゅう,fornix (of the brain); fornix cerebri,Type the reading!,Image
比翼塚,ひよくづか,double grave of lovers who died together,Type the reading!,Image
小百姓,こびゃくしょう,peasant; small farmer,Type the reading!,Image
初競り,はつせり,"first wholesale produce market of the year (usu. auction of seafood, fruit, etc…",Type the reading!,Image
真昆布,"まこんぶ,マコンブ",Japanese kelp (Laminaria japonica),Type the reading!,Image
正弦波,せいげんは,sine wave,Type the reading!,Image
隣保,りんぽ,neighbouring house; neighboring house; neighbors,Type the reading!,Image
チオ硫酸ナトリウム,チオりゅうさんナトリウム,sodium thiosulfate,Type the reading!,Image
棒磁石,ぼうじしゃく,bar magnet,Type the reading!,Image
墨壷,すみつぼ,"ink line; tool for marking long, straight lines on flat surfaces; inkpot",Type the reading!,Image
奥之院,おくのいん,inner sanctuary; inner shrine; sanctum sanctorum,Type the reading!,Image
菊作り,きくづくり,chrysanthemum growing,Type the reading!,Image
因果者,いんがもの,unlucky person,Type the reading!,Image
亜硝酸塩,あしょうさんえん,nitrite,Type the reading!,Image
雄峰,ゆうほう,majestic mountain,Type the reading!,Image
天狗倒し,てんぐだおし,large sound of unknown source heard on a forested mountain,Type the reading!,Image
硝酸エステル,しょうさんエステル,nitric ester; nitrate,Type the reading!,Image
厭世自殺,えんせいじさつ,killing oneself out of despair (for life),Type the reading!,Image
藤八拳,とうはちけん,"game of chance similar to rock, paper scissors, where the different hand gestur…",Type the reading!,Image
戦時賠償,せんじばいしょう,war reparations,Type the reading!,Image
侍従官,じじゅうかん,chamberlain,Type the reading!,Image
先ずない,まずない,very rare; very unlikely (to happen); scarcely,Type the reading!,Image
乳房再建,ちぶささいけん,breast reconstruction,Type the reading!,Image
堕胎医,だたいい,doctor who performs abortions; abortion provider,Type the reading!,Image
殻斗,かくと,cupule; acorn cup,Type the reading!,Image
控訴理由,こうそりゆう,grounds for an appeal,Type the reading!,Image
人狐,"ひとぎつね,にんこ,じんこ",fox spirit that possesses people (typical of the Chūgoku region),Type the reading!,Image
植込む,うえこむ,to plant; to insert,Type the reading!,Image
換羽,かんう,molting (of birds); moulting,Type the reading!,Image
濫獲,らんかく,overfishing; overhunting; indiscriminate fishing,Type the reading!,Image
葡萄糖,ぶどうとう,dextrose; glucose (usu. D-glucose); grape sugar,Type the reading!,Image
萌え断,もえだん,"colorful cross-section of cut food such as sandwiches, sushi rolls and cakes",Type the reading!,Image
出芽,しゅつが,germination; sprouting,Type the reading!,Image
斗酒,としゅ,kegs of sake; lot of sake,Type the reading!,Image
ぬれ羽色,ぬればいろ,jet black,Type the reading!,Image
栗金団,くりきんとん,mashed sweet potatoes with sweetened chestnuts,Type the reading!,Image
塗油,とゆ,anointing,Type the reading!,Image
小拍子,こびょうし,"wooden rods (square, used in a pair) used in Kansai-area rakugo (e.g. to mark s…; small clapper",Type the reading!,Image
女伊達,おんなだて,chivalrous female,Type the reading!,Image
和食処,わしょくどころ,Japanese style restaurant; Japanese style dining hall,Type the reading!,Image
餓虎,がこ,starving tiger,Type the reading!,Image
名残の雪,なごりのゆき,lingering snow; snowfall at the end of the winter or the beginning of spring,Type the reading!,Image
佳例,かれい,good example,Type the reading!,Image
廻り路,まわりみち,detour; circuitous route; diversion,Type the reading!,Image
天津条約,てんしんじょうやく,"Treaty of Tianjin (1858, 1871, 1885)",Type the reading!,Image
巧まざる,たくまざる,natural; artless; guileless,Type the reading!,Image
恥を曝す,はじをさらす,to disgrace oneself; to make a fool of oneself,Type the reading!,Image
再描画,さいびょうが,redraw,Type the reading!,Image
湯掻く,ゆがく,to parboil; to scald,Type the reading!,Image
鳳楼,ほうろう,tower crowned by a representation of the Chinese firebird; beautiful tower,Type the reading!,Image
鐘乳石,しょうにゅうせき,stalactite,Type the reading!,Image
以夷制夷,いいせいい,controlling foreigners by foreigners; playing one barbarian state against another,Type the reading!,Image
骨節,"ほねぶし,こっせつ",joint (between bones),Type the reading!,Image
追打ち,おいうち,attacking a fleeing enemy; additional blow to an already unfortunate situation; rubbing salt into a wound,Type the reading!,Image
哨所,しょうしょ,sentry post; guard post,Type the reading!,Image
飛上がる,とびあがる,to jump up; to leap up; to spring up,Type the reading!,Image
一夕話,いっせきわ,(a) short story; short-story writer,Type the reading!,Image
麻織り,あさおり,hemp cloth,Type the reading!,Image
下吏,かり,lower official,Type the reading!,Image
浮かれ男,"うかれお,うかれおとこ",playboy,Type the reading!,Image
縮絨,しゅくじゅう,fulling (cloth); milling,Type the reading!,Image
御詰,おつめ,lowest-ranking guest at tea ceremony; tea master,Type the reading!,Image
精煉,せいれん,training,Type the reading!,Image
アーク燈,アークとう,arc light,Type the reading!,Image
交附,こうふ,delivery; grant; handing (a ticket) to (a person),Type the reading!,Image
大慾,"たいよく,だいよく",avarice,Type the reading!,Image
笠子,"かさご,カサゴ",scorpionfish; marbled rockfish (Sebastiscus marmoratus),Type the reading!,Image
繰広げる,くりひろげる,to unfold; to unroll; to open,Type the reading!,Image
行逢う,"いきあう,ゆきあう",to meet someone by chance; to happen upon,Type the reading!,Image
棋客,"きかく,ききゃく",shogi player; go player,Type the reading!,Image
内挿,ないそう,interpolation,Type the reading!,Image
嫡妻,"ちゃくさい,こなみ",one's legal wife; legitimate wife,Type the reading!,Image
寵幸,ちょうこう,favor; favour; grace,Type the reading!,Image
唐机,とうづくえ,desk made in China; Chinese style desk,Type the reading!,Image
寒紅梅,かんこうばい,winter plum tree with reddish blossoms,Type the reading!,Image
舞台開き,ぶたいびらき,formal opening of a new theater (theatre),Type the reading!,Image
代替燃料,だいたいねんりょう,alternative fuel,Type the reading!,Image
搭乗橋,とうじょうきょう,gangway; boarding bridge,Type the reading!,Image
傲岸無礼,ごうがんぶれい,arrogance,Type the reading!,Image
棟割長屋,むねわりながや,terraced or partitioned housing structure,Type the reading!,Image
改札係,かいさつがかり,"ticket examiner (collector, inspector) (in a railroad station)",Type the reading!,Image
黒竜江省,こくりゅうこうしょう,Heilongjiang Province (China),Type the reading!,Image
沿岸漁業,えんがんぎょぎょう,coastal fishing,Type the reading!,Image
結晶格子,けっしょうこうし,crystal lattice,Type the reading!,Image
乞食根性,こじきこんじょう,mercenary spirit; greed; avarice,Type the reading!,Image
大曲り,おおまがり,big bend (esp. in a road),Type the reading!,Image
新内節,しんないぶし,type of jōruri recitation,Type the reading!,Image
成手,なりて,person willing to take on a role; willing candidate,Type the reading!,Image
五葉の松,いつはのまつ,Japanese white pine (Pinus parviflora),Type the reading!,Image
言捨てる,いいすてる,to say (something) over one's shoulder,Type the reading!,Image
白砂青松,"はくしゃせいしょう,はくさせいしょう",white sands and green pines; beautiful coastal scenery,Type the reading!,Image
鬼殻焼,おにがらやき,onigara yaki; prawn or lobster split lengthwise and grilled,Type the reading!,Image
憂憤,ゆうふん,grief and anger,Type the reading!,Image
達示,たっし,official notice; notification,Type the reading!,Image
膝詰,ひざづめ,(sitting) knee-to-knee; face-to-face,Type the reading!,Image
硫化水銀,りゅうかすいぎん,"mercury sulfide (esp. mercuric sulfide, HgS, but also mercurous sulfide, Hg2S)…",Type the reading!,Image
向腹,むかばら,anger; passion,Type the reading!,Image
在るが儘,あるがまま,as it is; plain (truth); bare,Type the reading!,Image
後語り,あとがたり,(spoken) epilogue; final words (following the main event),Type the reading!,Image
依托,いたく,entrustment; leaning against; propping up,Type the reading!,Image
直まき,"じかまき,じきまき",direct sowing; direct seeding; direct planting,Type the reading!,Image
払戻す,はらいもどす,to repay; to pay back; to refund,Type the reading!,Image
末成り,うらなり,fruit grown near the tip of the vine (hence stunted and unripe); weak-looking fellow; pale-faced man,Type the reading!,Image
大和政権,やまとせいけん,Yamato court,Type the reading!,Image
朽ち葉色,くちばいろ,russet; tawny; yellow-brown,Type the reading!,Image
稀書,きしょ,rare book,Type the reading!,Image
新訂,しんてい,new revision,Type the reading!,Image
並行線,へいこうせん,parallel railways,Type the reading!,Image
蟹しゃぶ,かにしゃぶ,crab shabu-shabu,Type the reading!,Image
引張り出す,ひっぱりだす,to take out; to drag out,Type the reading!,Image
剝ぎとり,はぎとり,tearing off; stripping off; ripping off,Type the reading!,Image
嘉例,かれい,happy precedent,Type the reading!,Image
享有,きょうゆう,"possession (of a right, talent, etc.); enjoyment",Type the reading!,Image
弧光,ここう,arc light,Type the reading!,Image
尖頭アーチ,せんとうアーチ,pointed arch; Gothic arch; ogival arch,Type the reading!,Image
多胎妊娠,たたいにんしん,multiple pregnancy; polycyesis,Type the reading!,Image
朴直,ぼくちょく,simplicity; honesty; naivete,Type the reading!,Image
絹針,きぬばり,needle for silkwork,Type the reading!,Image
預備,よび,reserve; spare; preparation,Type the reading!,Image
太巻き寿司,ふとまきずし,futomaki; thick roll of makizushi,Type the reading!,Image
剥離紙,はくりし,release paper; releasing paper; sticker release paper,Type the reading!,Image
嵌まりこむ,はまりこむ,to fit in (snugly); to get stuck in; to get caught in,Type the reading!,Image
湿式,しっしき,wet (process),Type the reading!,Image
郷社,ごうしゃ,village shrine,Type the reading!,Image
煽り運転,あおりうんてん,road rage; tailgating,Type the reading!,Image
振起す,ふりおこす,to stir up; to stimulate,Type the reading!,Image
神道家,しんとうか,Shintoist,Type the reading!,Image
積立て,つみたて,saving; savings; accumulation,Type the reading!,Image
幻嗅,げんきゅう,phantosmia; phantom smell; olfactory hallucination,Type the reading!,Image
深靴,ふかぐつ,deep boots,Type the reading!,Image
波除け,なみよけ,sea wall; breakwater,Type the reading!,Image
説き及ぶ,ときおよぶ,to mention; to refer to; to touch upon,Type the reading!,Image
推挽,すいばん,recommendation (of someone for a position); nomination,Type the reading!,Image
窃盗症,せっとうしょう,kleptomania,Type the reading!,Image
ブサ男,ブサお,ugly man,Type the reading!,Image
雪梨,"ゆきなし,ユキナシ",snow pear (Pyrus nivalis),Type the reading!,Image
初菊,はつぎく,first chrysanthemum of the year,Type the reading!,Image
晴天白日,せいてんはくじつ,clear weather; being cleared of the charge (brought against one); having one's innocence proved,Type the reading!,Image
窃盗癖,せっとうへき,kleptomania,Type the reading!,Image
篤農,とくのう,exemplary farmer,Type the reading!,Image
舟場,ふなば,wharf; quay; dock,Type the reading!,Image
大西郷,だいさいごう,the Great Saigo,Type the reading!,Image
硝子壺,ガラスつぼ,glass jar,Type the reading!,Image
正目,まさめ,straight grain; quartersawn grain,Type the reading!,Image
可搬式,かはんしき,portable,Type the reading!,Image
壮者を凌ぐ,そうしゃをしのぐ,to put young men to shame,Type the reading!,Image
発達を促す,はったつをうながす,to accelerate development,Type the reading!,Image
醸造学,じょうぞうがく,zymurgy,Type the reading!,Image
蝋管,ろうかん,phonograph wax cylinder; phonograph cylinder,Type the reading!,Image
罰杯,ばっぱい,"alcohol drunk as a punishment (for arriving late, losing a game, etc.)",Type the reading!,Image
浜伝い,はまづたい,along the beach,Type the reading!,Image
天地玄黄,てんちげんこう,heaven is black and earth is yellow; heaven and earth,Type the reading!,Image
円錐体,えんすいたい,cone; cone (cell),Type the reading!,Image
肝腎要,かんじんかなめ,crucial; key; most important,Type the reading!,Image
竹に雀,たけにすずめ,match made in heaven; perfect match; great coupling,Type the reading!,Image
栽植,さいしょく,raising plants; cultivating (vegetation); planting,Type the reading!,Image
解剖学者,かいぼうがくしゃ,anatomist,Type the reading!,Image
蟹の目,かにのめ,pivot (of a folding fan),Type the reading!,Image
待合わせ,まちあわせ,appointment,Type the reading!,Image
図図しい,"ずうずうしい,ずーずーしい",impudent; shameless; brazen,Type the reading!,Image
煙草畑,タバコばたけ,tobacco field; tobacco patch,Type the reading!,Image
昏昏,こんこん,fast asleep; dead to the world,Type the reading!,Image
怨憎会苦,おんぞうえく,the pain of meeting people one dislikes,Type the reading!,Image
菊菜,きくな,edible chrysanthemum (Glebionis coronaria); crown daisy; garland chrysanthemum,Type the reading!,Image
侍従職,じじゅうしょく,board of chamberlains,Type the reading!,Image
綾織り,あやおり,twill (fabric),Type the reading!,Image
巻寿司,まきずし,makizushi; rolled sushi; sushi roll,Type the reading!,Image
黄金分割,おうごんぶんかつ,(artistic) golden section,Type the reading!,Image
長柄刀,ながえがたな,"long, two-handed sword",Type the reading!,Image
廻文,かいぶん,circular (document); circulating letter; palindrome,Type the reading!,Image
相撲茶屋,すもうぢゃや,vendor at a sumo tournament,Type the reading!,Image
山藍,"やまあい,やまい,ヤマアイ",Mercurialis leiocarpa (species of mercury whose leaves can be used to produce a…,Type the reading!,Image
筒鳥,"つつどり,ツツドリ",Oriental cuckoo (Cuculus saturatus),Type the reading!,Image
脅喝,きょうかつ,threat; intimidation; menace,Type the reading!,Image
第７,だいなな,seventh,Type the reading!,Image
割礼を受ける,かつれいをうける,to undergo circumcision; to be circumcised,Type the reading!,Image
賽ころ,"さいころ,サイコロ",dice; die,Type the reading!,Image
苦土石灰,くどせっかい,dolomite lime,Type the reading!,Image
請合い,うけあい,assurance; guarantee,Type the reading!,Image
勅答,ちょくとう,emperor's reply; reply to the emperor,Type the reading!,Image
五旬祭,ごじゅんさい,Pentecost,Type the reading!,Image
相撲甚句,すもうじんく,sumo-themed song; song sung at sumo events,Type the reading!,Image
川崎病,かわさきびょう,Kawasaki disease; mucocutaneous lymph node syndrome; MCLS,Type the reading!,Image
駈けっこ,かけっこ,(foot) race; sprint,Type the reading!,Image
麻裏,あさうら,hemp-soled sandals,Type the reading!,Image
黒房,くろぶさ,black tassel hung above the northwest corner of the ring,Type the reading!,Image
風防硝子,ふうぼうガラス,windshield; windscreen,Type the reading!,Image
箱火鉢,はこひばち,brazier encased in a wooden box,Type the reading!,Image
一文字笠,いちもんじがさ,flat sedge hat; bamboo hat,Type the reading!,Image
天目茶わん,てんもくぢゃわん,tenmoku tea-bowl; dark-glazed conical tea-bowl of Chinese origin,Type the reading!,Image
御茶漬,おちゃづけ,ochazuke; rice with tea poured on it,Type the reading!,Image
書き洩らす,かきもらす,to forget to write; to leave out (by mistake); to omit,Type the reading!,Image
結い付ける,ゆいつける,to tie together; to wear habitually (a hairstyle),Type the reading!,Image
