Question,Answers,Comment,Instructions,Render as
安い,やすい,calm; peaceful; quiet,Type the reading!,Image
最も,"もっとも,もとも",most; extremely,Type the reading!,Image
並ぶ,ならぶ,to line up; to stand in a line; to rival,Type the reading!,Image
我が,わが,my; our; one's own,Type the reading!,Image
目立つ,めだつ,to be conspicuous; to stand out,Type the reading!,Image
輝く,かがやく,to shine; to sparkle; to twinkle,Type the reading!,Image
迫る,"せまる,せる",to approach; to draw near; to be imminent,Type the reading!,Image
秒,びょう,second (unit of time); arc second,Type the reading!,Image
去る,さる,"last ... (e.g. ""last April"")",Type the reading!,Image
扱う,あつかう,to deal with (a person); to treat; to handle,Type the reading!,Image
嬉しい,うれしい,happy; glad; pleased,Type the reading!,Image
狭い,せまい,narrow; confined; small,Type the reading!,Image
伸ばす,のばす,"to grow long (e.g. hair, nails); to lengthen; to extend",Type the reading!,Image
果たす,はたす,to accomplish; to achieve; to carry out,Type the reading!,Image
貴様,きさま,you; you bastard; you son of a bitch,Type the reading!,Image
魂,"たましい,たま,こん",soul; spirit; mind,Type the reading!,Image
上手,"じょうず,じょうて,じょうしゅ,うわて,かみて",skillful; skilled; proficient,Type the reading!,Image
真剣,しんけん,serious; earnest; real sword (as opposed to a wooden practice weapon),Type the reading!,Image
終了,しゅうりょう,end; close; conclusion,Type the reading!,Image
系,けい,system; lineage; group,Type the reading!,Image
歌う,うたう,"to sing; to sing of (love, beauty, etc.) in a poem; to express in the form of a poem",Type the reading!,Image
映画,えいが,movie; film; motion picture,Type the reading!,Image
新,"しん,さら,あら,にい",new; neo-; newness,Type the reading!,Image
育つ,そだつ,to be raised (e.g. child); to be brought up; to grow (up),Type the reading!,Image
解放,かいほう,release; unleashing; liberation,Type the reading!,Image
１回,いっかい,once; one time; one round,Type the reading!,Image
久しぶりに,ひさしぶりに,after a long time; for the first time in a while,Type the reading!,Image
承知,しょうち,knowledge; awareness; acceptance,Type the reading!,Image
到着,とうちゃく,arrival,Type the reading!,Image
心臓,しんぞう,heart; guts; nerve,Type the reading!,Image
午後,ごご,afternoon; p.m.,Type the reading!,Image
嘘,"うそ,ウソ",lie; fib; falsehood,Type the reading!,Image
効果,こうか,effect; effectiveness; efficacy,Type the reading!,Image
汗,"あせ,かん",sweat; perspiration; moisture,Type the reading!,Image
武器,ぶき,weapon; arms; ordnance,Type the reading!,Image
作業,さぎょう,work; operation; task,Type the reading!,Image
歌,うた,song; singing; classical Japanese poem (esp. tanka),Type the reading!,Image
才能,さいのう,talent; ability,Type the reading!,Image
闇,やみ,darkness; the dark; bewilderment,Type the reading!,Image
勘弁,かんべん,pardon; forgiveness; forbearance,Type the reading!,Image
生徒,せいと,pupil; student; schoolchild,Type the reading!,Image
母さん,"かあさん,かかさん",mother; wife,Type the reading!,Image
閉じる,とじる,"to close (e.g. book, eyes, meeting, etc.); to shut",Type the reading!,Image
破る,"わる,やぶる",to tear; to rip; to break,Type the reading!,Image
影,かげ,shadow; silhouette; figure,Type the reading!,Image
震える,ふるえる,to shiver; to shake; to quake,Type the reading!,Image
展開,てんかい,development; evolution; progression,Type the reading!,Image
少々,しょうしょう,a little; a bit; a small amount,Type the reading!,Image
次第,しだい,depending on; as soon as; immediately after,Type the reading!,Image
構う,かまう,to mind; to care about; to be concerned about,Type the reading!,Image
苦しむ,くるしむ,to suffer; to groan; to be worried,Type the reading!,Image
旅,"たび,りょ",travel; trip; journey,Type the reading!,Image
春,はる,spring; springtime; New Year,Type the reading!,Image
一方,"いっぽう,ひとかた",one (esp. of two); the other; one way,Type the reading!,Image
優秀,ゆうしゅう,superior; excellent; brilliant,Type the reading!,Image
一生懸命,いっしょうけんめい,very hard; with utmost effort; as hard as one can,Type the reading!,Image
抑える,おさえる,to keep within limits (e.g. spending); to restrain (e.g. emotions); to control,Type the reading!,Image
この辺,このへん,this area; around here; this point,Type the reading!,Image
異常,いじょう,abnormal; unusual; extraordinary,Type the reading!,Image
浮かぶ,うかぶ,to float; to be suspended; to rise to the surface,Type the reading!,Image
潰す,つぶす,to smash; to crush; to flatten,Type the reading!,Image
単純,たんじゅん,simple; plain; uncomplicated,Type the reading!,Image
訪れる,おとずれる,"to visit; to call on; to arrive (of a season, situation, etc.)",Type the reading!,Image
信頼,しんらい,trust (in); confidence; faith,Type the reading!,Image
治る,なおる,to get better; to get well; to recover (from an illness),Type the reading!,Image
背負う,"せおう,しょう",to carry on one's back; to be burdened with; to take responsibility for,Type the reading!,Image
伸びる,のびる,to make progress; to develop; to expand,Type the reading!,Image
時々,ときどき,sometimes; occasionally; at times,Type the reading!,Image
お兄ちゃん,おにいちゃん,(one's) older brother; lad; sonny,Type the reading!,Image
組,くみ,class (of students); group (of people); party,Type the reading!,Image
卒業,そつぎょう,graduation; completion (of a course); moving on (from),Type the reading!,Image
稼ぐ,かせぐ,"to earn (income); to make (money); to score (points, victory)",Type the reading!,Image
脱ぐ,ぬぐ,"to take off (clothes, shoes, etc.); to undress",Type the reading!,Image
禁止,きんし,prohibition; inhibition; ban,Type the reading!,Image
肌,"はだ,はだえ",skin; body (in the context of intimate bodily contact); surface,Type the reading!,Image
普段,ふだん,usual; normal; everyday,Type the reading!,Image
都合,つごう,circumstances; condition; convenience,Type the reading!,Image
偉い,"えらい,エライ,エラい",great; excellent; admirable,Type the reading!,Image
提案,ていあん,proposal; proposition; suggestion,Type the reading!,Image
川,"かわ,がわ",river; stream,Type the reading!,Image
自慢,じまん,pride; boast,Type the reading!,Image
道具,どうぐ,tool; implement; instrument,Type the reading!,Image
責める,せめる,to condemn; to blame; to criticize,Type the reading!,Image
神様,かみさま,God; god; deity,Type the reading!,Image
授業,じゅぎょう,lesson; class; teaching,Type the reading!,Image
行為,こうい,act; deed; conduct,Type the reading!,Image
外れる,はずれる,to be disconnected; to get out of place; to be off,Type the reading!,Image
結ぶ,むすぶ,to tie; to bind; to link,Type the reading!,Image
叫ぶ,さけぶ,to shout; to cry (out); to scream,Type the reading!,Image
差,"さ,さし,サシ",difference; variation,Type the reading!,Image
魚,"さかな,うお",fish,Type the reading!,Image
薄い,うすい,thin (of an object); pale; light,Type the reading!,Image
鼻,はな,nose,Type the reading!,Image
初,"はつ,うい,ウブ,うぶ,ぞめ",first; new,Type the reading!,Image
下さる,くださる,to give; to confer; to bestow,Type the reading!,Image
隙,"すき,げき,ひま",gap; opening; room,Type the reading!,Image
重ねる,かさねる,to pile up; to heap up; to stack up,Type the reading!,Image
辺り,"あたり,ほとり,わたり",(in the) neighbourhood; neighborhood; vicinity,Type the reading!,Image
燃える,もえる,to burn; to get fired up,Type the reading!,Image
大量,たいりょう,"large quantity; massive (quantity); mass (e.g. mass production, mass transit, mass destruction)",Type the reading!,Image
派手,はで,showy; loud; flashy,Type the reading!,Image
泊まる,とまる,to stay at (e.g. hotel); to be docked; to be berthed,Type the reading!,Image
歩,"ふ,ほ,あゆみ,ぶ,かち",step; stride; counter for steps,Type the reading!,Image
記録,きろく,record; document; minutes,Type the reading!,Image
混乱,こんらん,disorder; chaos; confusion,Type the reading!,Image
抵抗,ていこう,resistance; opposition; standing up to,Type the reading!,Image
包む,"つつむ,くるむ",to wrap up; to pack; to bundle,Type the reading!,Image
興奮,"こうふん,コーフン",excitement; stimulation; agitation,Type the reading!,Image
気配,"けはい,きはい",indication; sign; hint,Type the reading!,Image
学ぶ,まなぶ,to learn; to study; to take lessons in,Type the reading!,Image
突っ込む,"つっこむ,ツッコむ",to thrust (something) into (something); to cram; to stuff,Type the reading!,Image
応える,こたえる,"to respond; to answer; to meet (e.g. demands, expectations)",Type the reading!,Image
お風呂,おふろ,bath,Type the reading!,Image
駅,えき,railway station; train station; staging post on a highway (in pre-modern Japan),Type the reading!,Image
型,"かた,がた",type; style; model,Type the reading!,Image
居場所,いばしょ,whereabouts; place; location,Type the reading!,Image
森,もり,forest; shrine grove,Type the reading!,Image
預ける,あずける,to leave (in someone's keeping); to put (in someone's care); to place (in someone's custody),Type the reading!,Image
と共に,とともに,"together with; as X, then Y (e.g. as we age we gain wisdom, as wine matures it becomes more va…",Type the reading!,Image
踏む,ふむ,to step on; to tread on; to trample on,Type the reading!,Image
恐怖,"きょうふ,くふ",fear; dread; dismay,Type the reading!,Image
告白,こくはく,"confession (to a crime, wrongdoing, etc.); admission; professing one's feelings (to someone one wants to go out with)",Type the reading!,Image
越える,こえる,to cross over; to cross; to pass through,Type the reading!,Image
目標,"めじるし,もくひょう",goal; target; aim,Type the reading!,Image
研究,けんきゅう,research; study; investigation,Type the reading!,Image
線,せん,line; stripe; stria,Type the reading!,Image
石,"いし,こく,せき",stone; rock; pebble,Type the reading!,Image
増やす,ふやす,to increase; to add to; to augment,Type the reading!,Image
物語,ものがたり,story; tale; narrative,Type the reading!,Image
周囲,しゅうい,surroundings; environs; circumference,Type the reading!,Image
閉める,しめる,to close; to shut,Type the reading!,Image
鬼,"おに,き,しこ","ogre-like person (i.e. fierce, relentless, merciless, etc.); it (in a game of tag, hide-and-seek, etc.); very",Type the reading!,Image
撃つ,"うつ,ぶつ","to shoot (a gun, person, etc.); to fire",Type the reading!,Image
暴れる,あばれる,to act violently; to rage; to struggle,Type the reading!,Image
階段,かいだん,stairs; stairway; staircase,Type the reading!,Image
投げる,なげる,to throw; to hurl; to fling,Type the reading!,Image
平和,"へいわ,ピンフ,ピンホー",peace; harmony,Type the reading!,Image
生,"き,なま,ウブ,うぶ,せい,しょう,いく,ふ,なまり",pure; undiluted; raw,Type the reading!,Image
爆発,ばくはつ,explosion; detonation; blast,Type the reading!,Image
美人,びじん,beautiful woman; (a) beauty; belle,Type the reading!,Image
大勢,"おおぜい,たいぜい,たいせい",crowd of people; great number of people; in great numbers,Type the reading!,Image
伺う,うかがう,to call on someone; to call at a place; to pay a visit,Type the reading!,Image
床,"とこ,ゆか,しょう",floor; stage (for the narrator and the shamisen player); dining platform built across a river,Type the reading!,Image
選択,"せんたく,せんだく",choice; selection; option,Type the reading!,Image
技術,ぎじゅつ,technology; engineering; technique,Type the reading!,Image
倍,ばい,double; twice (as much); times (as much),Type the reading!,Image
含める,ふくめる,to include (in a group or scope); to instruct; to make one understand,Type the reading!,Image
映る,うつる,to be reflected; to harmonize with (harmonise); to come out (photo),Type the reading!,Image
埋める,"うずめる,うめる",to bury (e.g. in the ground); to fill up (e.g. audience fills a hall); to cause to be packed,Type the reading!,Image
鳥,"とり,トリ",bird; bird meat (esp. chicken meat); fowl,Type the reading!,Image
発表,はっぴょう,announcement; publication; presenting,Type the reading!,Image
お友達,おともだち,friend; child (one does not know); another child,Type the reading!,Image
解く,"とく,ほどく",to untie; to unfasten; to unwrap,Type the reading!,Image
放す,はなす,to release; to let go; to free,Type the reading!,Image
盛り上がる,もりあがる,to swell; to rise; to bulge,Type the reading!,Image
去年,"きょねん,こぞ",last year,Type the reading!,Image
今頃,いまごろ,about this time; about now,Type the reading!,Image
作品,さくひん,"work (e.g. book, film, painting, composition); piece; production",Type the reading!,Image
ご存じ,ごぞんじ,knowing; being aware (of); (an) acquaintance,Type the reading!,Image
飯,"めし,まんま,まま,いい",cooked rice; meal; food,Type the reading!,Image
休憩,きゅうけい,rest; break; recess,Type the reading!,Image
静かに,しずかに,calmly; quietly; gently,Type the reading!,Image
姉,"あね,し,ねえ",older sister; elder sister,Type the reading!,Image
文字,"もじ,もんじ",letter (of an alphabet); character; writing,Type the reading!,Image
暑い,"あつい,あづい,あぢぃ,あぢー,あぢい,あっつい",hot; warm; sultry,Type the reading!,Image
騒ぎ,さわぎ,uproar; disturbance,Type the reading!,Image
探る,さぐる,to feel around for; to fumble for; to grope for,Type the reading!,Image
歴史,れきし,history,Type the reading!,Image
囲む,"かこむ,かごむ",to surround; to encircle; to enclose,Type the reading!,Image
響く,"ひびく,どよめく",to resound; to be heard far away; to reverberate,Type the reading!,Image
教室,きょうしつ,classroom; lecture room; department (in a university),Type the reading!,Image
祈る,いのる,to pray; to say a prayer; to say grace,Type the reading!,Image
汚い,きたない,dirty; filthy; foul,Type the reading!,Image
狙い,ねらい,"aim (of a gun, bow, etc.); aim; object",Type the reading!,Image
背,"せい,せ,そびら",height; stature,Type the reading!,Image
回復,かいふく,restoration; recovery; rehabilitation,Type the reading!,Image
盗む,ぬすむ,"to steal; to plagiarize; to steal (a technique, idea, etc.)",Type the reading!,Image
お姉ちゃん,おねえちゃん,older sister; lass; young lady,Type the reading!,Image
油断,ゆだん,negligence; carelessness; inattention,Type the reading!,Image
調査,ちょうさ,investigation; examination; inquiry,Type the reading!,Image
譲る,ゆずる,to hand over; to transfer; to turn over,Type the reading!,Image
３日,みっか,3rd day of the month; three days,Type the reading!,Image
世間,せけん,world; society; people,Type the reading!,Image
利く,きく,to be effective; to take effect; to be good (for),Type the reading!,Image
登場,とうじょう,"entrance (on the stage); appearance (in a book, film, etc.); appearance (on the scene)",Type the reading!,Image
非常,ひじょう,emergency; extreme; great,Type the reading!,Image
刺激,しげき,"stimulus; stimulation; irritation (esp. of the body, e.g. skin, eyes)",Type the reading!,Image
親父,"おやじ,オヤジ,しんぷ,しんぶ",one's father; one's old man; dad,Type the reading!,Image
今更,いまさら,now (when it is already much too late); at this stage; afresh,Type the reading!,Image
音楽,おんがく,music,Type the reading!,Image
衝撃,しょうげき,impact; shock; impulse,Type the reading!,Image
室,"しつ,むろ",room; wife (of someone of high rank); scabbard,Type the reading!,Image
式,しき,way; style; fashion,Type the reading!,Image
視線,しせん,one's line of sight; one's gaze; one's eyes (looking),Type the reading!,Image
巨大,きょだい,huge; gigantic; enormous,Type the reading!,Image
浴びる,あびる,to dash over oneself (e.g. water); to take (e.g. shower); to bask in (e.g. the sun),Type the reading!,Image
光る,ひかる,to shine; to glitter; to be bright,Type the reading!,Image
目覚める,めざめる,"to wake up; to awake; to awaken to (instinct, ability, perception, etc.)",Type the reading!,Image
香り,かおり,aroma; fragrance; scent,Type the reading!,Image
主,"おも,しゅ,ぬし,にし,のし,す,あるじ,しゅう",chief; main; principal,Type the reading!,Image
奇跡,きせき,miracle; wonder; marvel,Type the reading!,Image
下りる,おりる,to descend (e.g. a mountain); to go down; to come down,Type the reading!,Image
夫,"おっと,お,そ,つま",husband,Type the reading!,Image
警戒,けいかい,vigilance; caution; alertness,Type the reading!,Image
箱,"はこ,ハコ",box; case; chest,Type the reading!,Image
複雑,ふくざつ,complex; complicated; intricate,Type the reading!,Image
仕掛ける,しかける,to start; to begin; to commence,Type the reading!,Image
号,ごう,number; edition; make,Type the reading!,Image
船,"ふね,せん",ship; boat; watercraft,Type the reading!,Image
携帯,"けいたい,ケータイ,ケイタイ",carrying (on one's person or in the hand),Type the reading!,Image
彼氏,かれし,boyfriend; he; him,Type the reading!,Image
見逃す,みのがす,to miss; to overlook; to fail to notice,Type the reading!,Image
天,"てん,あめ,あま",sky; heaven; God,Type the reading!,Image
誓う,ちかう,to swear; to vow; to take an oath,Type the reading!,Image
悲鳴,ひめい,shriek; scream,Type the reading!,Image
基本,きほん,basics; fundamentals; basis,Type the reading!,Image
反省,はんせい,reflection; reconsideration; introspection,Type the reading!,Image
駄目,"だめ,ダメ,だーめ",no good; not serving its purpose; useless,Type the reading!,Image
使用,しよう,use; application; employment,Type the reading!,Image
夢中,むちゅう,absorbed in; immersed in; crazy about,Type the reading!,Image
資格,しかく,qualifications; requirements; capabilities,Type the reading!,Image
半年,"はんとし,はんねん",half a year; six months,Type the reading!,Image
折れる,おれる,to break; to be broken; to snap,Type the reading!,Image
至る,いたる,to arrive at (e.g. a decision); to reach (a stage); to attain,Type the reading!,Image
色々,いろいろ,various; a variety of; all sorts of,Type the reading!,Image
手段,しゅだん,means; way; measure,Type the reading!,Image
下ろす,おろす,"to take down; to bring down; to lower (a hand, flag, shutter, etc.)",Type the reading!,Image
風邪,"かぜ,ふうじゃ",(common) cold; influenza; flu,Type the reading!,Image
不幸,ふこう,unhappiness; sorrow; misfortune,Type the reading!,Image
堂々,どうどう,magnificent; grand; impressive,Type the reading!,Image
父さん,とうさん,father; dad; papa,Type the reading!,Image
青い,あおい,pale (facial color); gray; grey,Type the reading!,Image
環境,かんきょう,environment; surroundings; circumstances,Type the reading!,Image
犠牲,"ぎせい,いけにえ",sacrifice; victim (esp. someone killed); casualty,Type the reading!,Image
疑問,ぎもん,doubt; question; suspicion,Type the reading!,Image
各,"かく,おのおの",each; every; all,Type the reading!,Image
温かい,"あたたかい,あったかい,あったけー",considerate; kind; genial,Type the reading!,Image
村,"むら,そん",village,Type the reading!,Image
建物,たてもの,building,Type the reading!,Image
交換,こうかん,exchange; interchange; switching,Type the reading!,Image
お姉さん,おねえさん,older sister; elder sister; young lady,Type the reading!,Image
知識,ちしき,knowledge; information,Type the reading!,Image
靴,くつ,shoe; shoes; boots,Type the reading!,Image
説得,せっとく,persuasion,Type the reading!,Image
頼り,たより,reliance; dependence,Type the reading!,Image
虫,むし,insect; bug; cricket,Type the reading!,Image
雪,ゆき,snow; snowfall,Type the reading!,Image
踊る,おどる,to dance (orig. a hopping dance); to be manipulated; to dance to someone's tune,Type the reading!,Image
犯す,おかす,to commit (e.g. crime); to perpetrate; to make (e.g. mistake),Type the reading!,Image
３年,さんねん,three years,Type the reading!,Image
完了,"かんりょう,ワンラ",completion; conclusion; perfect (tense),Type the reading!,Image
経つ,たつ,to pass (of time); to elapse,Type the reading!,Image
字,"あざ,じ,あざな",character (esp. kanji); letter; written text,Type the reading!,Image
権利,けんり,right; privilege,Type the reading!,Image
加える,くわえる,to add; to add up; to sum up,Type the reading!,Image
強引,ごういん,overbearing; coercive; pushy,Type the reading!,Image
出発,しゅっぱつ,departure; leaving; setting off,Type the reading!,Image
覚める,さめる,to wake; to wake up; to become sober,Type the reading!,Image
毒,どく,poison; toxicant; harm,Type the reading!,Image
天才,てんさい,genius; prodigy; natural gift,Type the reading!,Image
依頼,いらい,request; commission; entrusting (with a matter),Type the reading!,Image
種類,しゅるい,variety; kind; type,Type the reading!,Image
資料,しりょう,material; materials; data,Type the reading!,Image
底,"そこ,てい",bottom; sole,Type the reading!,Image
昼間,"ひるま,ちゅうかん",daytime; during the day; time from sunrise until sunset,Type the reading!,Image
波,"なみ,ぽ,は",wave; billow; ripple,Type the reading!,Image
慎重,しんちょう,careful; cautious; prudent,Type the reading!,Image
冬,ふゆ,winter,Type the reading!,Image
個,"こ,コ,ヶ,ケ,か,カ,つ",counter for (small) things or pieces; counter for military units; (an) individual,Type the reading!,Image
管理,かんり,control; management (e.g. of a business),Type the reading!,Image
乗り越える,のりこえる,to climb over; to get over; to cross (a mountain),Type the reading!,Image
破壊,はかい,destruction; disruption; (application) crash,Type the reading!,Image
医者,いしゃ,doctor; physician,Type the reading!,Image
惜しい,おしい,regrettable; disappointing; unfortunate,Type the reading!,Image
吹く,ふく,to blow (of the wind); to blow (one's breath); to breathe out,Type the reading!,Image
恋愛,れんあい,love; romance; tender passion,Type the reading!,Image
順調,じゅんちょう,favourable; favorable; doing well,Type the reading!,Image
並べる,ならべる,to line up; to set up; to arrange in a line,Type the reading!,Image
眺める,ながめる,to look at; to gaze at; to watch,Type the reading!,Image
夕方,ゆうがた,early evening (usu. from 3pm to 6pm); dusk,Type the reading!,Image
飽きる,あきる,to get tired of; to tire of; to lose interest in,Type the reading!,Image
割れる,われる,to break; to be smashed; to split,Type the reading!,Image
崩れる,くずれる,to collapse; to crumble; to get out of shape,Type the reading!,Image
整理,せいり,sorting; arrangement; organization,Type the reading!,Image
男子,だんし,boy; man; male,Type the reading!,Image
映像,えいぞう,image (on a screen); picture (e.g. on a TV); video,Type the reading!,Image
近所,きんじょ,neighbourhood; neighborhood; vicinity,Type the reading!,Image
意志,いし,will; volition; intention,Type the reading!,Image
揺れる,ゆれる,to shake; to sway; to rock,Type the reading!,Image
喉,"のど,のんど,のみと,のみど,ノド,こん,こう",throat; singing voice; gutter (inner margins of a book),Type the reading!,Image
変更,へんこう,change; modification; alteration,Type the reading!,Image
悩み,なやみ,trouble; troubles; worry,Type the reading!,Image
憧れる,あこがれる,to long for; to yearn for; to hanker after,Type the reading!,Image
喜んで,よろこんで,with pleasure; gladly; willingly,Type the reading!,Image
太陽,たいよう,Sun,Type the reading!,Image
公園,こうえん,(public) park,Type the reading!,Image
廊下,ろうか,corridor; hallway; passageway,Type the reading!,Image
王,"おう,おおきみ,おおぎみ",king; ruler; sovereign,Type the reading!,Image
尊敬,そんけい,respect; esteem; reverence,Type the reading!,Image
舌,した,tongue; tongue-like object; clapper (of a bell),Type the reading!,Image
居る,"いる,おる",to be (of animate objects); to exist; to stay,Type the reading!,Image
連続,れんぞく,continuation; succession; series,Type the reading!,Image
導く,みちびく,to guide; to lead; to show the way,Type the reading!,Image
旅行,りょこう,travel; trip; journey,Type the reading!,Image
一発,いっぱつ,one shot; one charge; one explosion,Type the reading!,Image
確保,かくほ,securing; obtaining; ensuring,Type the reading!,Image
割る,わる,to divide; to cut; to halve,Type the reading!,Image
散歩,さんぽ,walk; stroll,Type the reading!,Image
負う,おう,to carry on one's back; to bear; to shoulder,Type the reading!,Image
泳ぐ,およぐ,to swim; to struggle through (a crowd); to make one's way through the world,Type the reading!,Image
骨,"こつ,コツ,ほね",bone; frame; outline,Type the reading!,Image
夫婦,"ふうふ,めおと,みょうと",married couple; husband and wife; man and wife,Type the reading!,Image
支配,しはい,rule; domination; control,Type the reading!,Image
制服,せいふく,uniform,Type the reading!,Image
挟む,"はさむ,ハサむ,さしはさむ","to hold between (e.g. one's fingers, chopsticks); to grip (from both sides); to put between",Type the reading!,Image
細かい,こまかい,small; fine; minute,Type the reading!,Image
地面,じめん,ground; earth's surface; land,Type the reading!,Image
四,"し,よん,よ,スー",four; 4,Type the reading!,Image
精神,せいしん,mind; spirit; soul,Type the reading!,Image
発言,はつげん,statement; remark; observation,Type the reading!,Image
歯,"は,よわい,し","tooth; teeth; tooth (of a comb, saw, etc.)",Type the reading!,Image
縁,"ゆかり,えん,えにし,えに,え,ふち,よし,よすが,へり","opportunity; chance (to meet someone and start a relationship); pratyaya (indirect conditions, as opposed to direct causes)",Type the reading!,Image
お兄さん,おにいさん,older brother; elder brother; young man,Type the reading!,Image
手伝い,てつだい,helper; assistant; help,Type the reading!,Image
訴える,うったえる,"to raise; to bring to (someone's attention); to appeal to (reason, emotions, etc.)",Type the reading!,Image
逆らう,さからう,to go against; to oppose; to disobey,Type the reading!,Image
恨む,うらむ,to bear a grudge against; to resent; to blame,Type the reading!,Image
年齢,ねんれい,age; years,Type the reading!,Image
貴重,きちょう,precious; valuable,Type the reading!,Image
詰まる,つまる,to be packed (with); to be filled; to be full (e.g. of a schedule),Type the reading!,Image
含む,"ふくむ,くくむ",to contain; to comprise; to have,Type the reading!,Image
計算,けいさん,calculation; computation; reckoning,Type the reading!,Image
階,"かい,しな,きざはし,きだはし,はし",storey; story; floor,Type the reading!,Image
沈む,しずむ,to sink; to go under; to submerge,Type the reading!,Image
印象,いんしょう,impression,Type the reading!,Image
個人,こじん,individual; private person; personal,Type the reading!,Image
辛い,"からい,つらい,ツライ,ツラい,づらい,ずらい",spicy; hot; salty,Type the reading!,Image
崩す,くずす,to destroy; to demolish; to pull down,Type the reading!,Image
素晴らしい,"すばらしい,すんばらしい",wonderful; splendid; magnificent,Type the reading!,Image
告げる,つげる,to tell; to inform; to announce,Type the reading!,Image
好み,"このみ,よしみ,ごのみ",liking; taste; fancy,Type the reading!,Image
脳,"のう,なずき",brain; brains; mind,Type the reading!,Image
素敵,"すてき,ステキ",lovely; wonderful; charming,Type the reading!,Image
汚れる,"けがれる,よごれる",to get dirty; to become dirty; to become sullied,Type the reading!,Image
解ける,"とける,ほどける",to be solved; to be worked out; to come loose,Type the reading!,Image
共,"ども,とも,ごと,ぐち,むた,みた",together with; same; both,Type the reading!,Image
電車,でんしゃ,train; electric train,Type the reading!,Image
評価,ひょうか,valuation; appraisal; evaluation,Type the reading!,Image
お腹,おなか,belly; abdomen; stomach,Type the reading!,Image
風呂,ふろ,bath; bathing; bathtub,Type the reading!,Image
純粋,じゅんすい,pure; true; genuine,Type the reading!,Image
望み,のぞみ,wish; desire; hope,Type the reading!,Image
注文,"ちゅうもん,ちゅうぶん",order (for an item); request; demand,Type the reading!,Image
微妙,"びみょう,ビミョー,みみょう",subtle; delicate; fine,Type the reading!,Image
組織,"そしき,そしょく",organization; organisation; formation,Type the reading!,Image
及ぶ,およぶ,to reach; to amount to; to befall,Type the reading!,Image
活躍,かつやく,activity (esp. energetic or successful); great efforts; active participation,Type the reading!,Image
酔う,"よう,えう",to get drunk; to become intoxicated; to feel sick (e.g. in a vehicle),Type the reading!,Image
要求,ようきゅう,demand; firm request; requisition,Type the reading!,Image
戦争,せんそう,war; fighting; fierce competition,Type the reading!,Image
旦那,だんな,"master (of a house, shop, etc.); husband; sir",Type the reading!,Image
心の中,"こころのうち,こころのなか",one's heart; one's feelings; one's inner thoughts,Type the reading!,Image
硬い,かたい,hard; solid; tough,Type the reading!,Image
控える,ひかえる,to be temperate in; to refrain; to abstain,Type the reading!,Image
伝説,でんせつ,legend; folklore; tradition,Type the reading!,Image
絡む,からむ,to twine; to get tangled; to get entangled,Type the reading!,Image
入り口,"いりぐち,いりくち,はいりぐち,はいりくち",entrance; entry; gate,Type the reading!,Image
叩く,"たたく,はたく",to strike; to hit; to beat,Type the reading!,Image
再会,さいかい,meeting again; reunion,Type the reading!,Image
問う,とう,to ask; to inquire; to blame (someone) for,Type the reading!,Image
正式,せいしき,formal; official; regular,Type the reading!,Image
