Question,Answers,Comment,Instructions,Render as
勝利,しょうり,victory; triumph; win,Type the reading!,Image
自覚,じかく,self-consciousness; self-awareness,Type the reading!,Image
受け止める,うけとめる,to catch; to stop the blow; to react to,Type the reading!,Image
出来事,できごと,occurrence; happening; incident,Type the reading!,Image
表現,ひょうげん,expression; representation; description,Type the reading!,Image
恐らく,おそらく,probably; (most) likely; in all likelihood,Type the reading!,Image
負け,まけ,defeat; loss; losing (a game),Type the reading!,Image
普通に,"ふつうに,フツーに",normally; ordinarily; usually,Type the reading!,Image
他にも,ほかにも,furthermore; even more,Type the reading!,Image
注目,ちゅうもく,notice; attention; observation,Type the reading!,Image
案外,あんがい,unexpectedly; surprisingly; unexpected,Type the reading!,Image
直前,ちょくぜん,just before; just prior to; right in front of,Type the reading!,Image
売れる,うれる,to sell (well); to be well known; to be popular,Type the reading!,Image
足音,あしおと,sense or sign that something is approaching,Type the reading!,Image
申し上げる,もうしあげる,to say; to tell; to state,Type the reading!,Image
覚え,おぼえ,memory; sense; experience,Type the reading!,Image
具体的,ぐたいてき,concrete; definite; specific,Type the reading!,Image
両手,"りょうて,もろて,もろで",both hands; both arms; ten,Type the reading!,Image
代表,だいひょう,representation; representative; delegate,Type the reading!,Image
悪魔,あくま,devil; demon; fiend,Type the reading!,Image
皆様,みなさま,everyone,Type the reading!,Image
巻く,まく,to wind; to coil; to roll,Type the reading!,Image
申し訳,もうしわけ,apology; excuse,Type the reading!,Image
眠い,ねむい,sleepy; drowsy; somnolent,Type the reading!,Image
両方,りょうほう,both; both sides; both parties,Type the reading!,Image
お休み,おやすみ,holiday; day off; absence,Type the reading!,Image
直後,ちょくご,immediately following,Type the reading!,Image
実際に,じっさいに,actually; really; truly,Type the reading!,Image
会議,かいぎ,meeting; conference; session,Type the reading!,Image
少,しょう,small; little; few,Type the reading!,Image
決意,けつい,decision; determination; resolution,Type the reading!,Image
体験,たいけん,(practical) experience; personal experience; hands-on experience,Type the reading!,Image
逆に,ぎゃくに,conversely; on the contrary,Type the reading!,Image
見捨てる,みすてる,to abandon; to fail; to desert,Type the reading!,Image
同様,どうよう,same; similar; (just) like,Type the reading!,Image
認識,にんしき,recognition; awareness; perception,Type the reading!,Image
見張る,みはる,to stand watch; to stand guard; to look out,Type the reading!,Image
任す,まかす,to entrust (to someone); to leave (in someone's hands),Type the reading!,Image
我,"われ,わ,あれ,あ,わぬ,わろ,わが,が",oneself; you,Type the reading!,Image
正面,"しょうめん,まとも",front; frontage; facade,Type the reading!,Image
お邪魔,おじゃま,hindrance; intrusion,Type the reading!,Image
若者,"わかもの,わかもん",young person; youngster; young people,Type the reading!,Image
子供たち,こどもたち,children; kids,Type the reading!,Image
１時間,いちじかん,one hour,Type the reading!,Image
成果,せいか,(good) result; outcome; fruits (of one's labors),Type the reading!,Image
落ち着ける,おちつける,to quiet; to calm down; to compose oneself,Type the reading!,Image
ため息,ためいき,sigh,Type the reading!,Image
生み出す,うみだす,to create; to bring forth; to produce,Type the reading!,Image
危機,きき,crisis; critical situation; emergency,Type the reading!,Image
失礼しました,しつれいしました,my apologies; I'm sorry; excuse me,Type the reading!,Image
痛っ,いたっ,ouch!,Type the reading!,Image
痛む,いたむ,to hurt; to ache; to feel a pain,Type the reading!,Image
飲み物,のみもの,drink; beverage,Type the reading!,Image
生む,うむ,to give birth; to bear (child); to lay (eggs),Type the reading!,Image
疲れ,"つかれ,づかれ",tiredness; fatigue,Type the reading!,Image
視界,しかい,field of vision; visibility; view,Type the reading!,Image
殺し,ころし,murder; killing; murderer,Type the reading!,Image
見送る,みおくる,to see (someone) off; to escort; to watch (someone or something) go out of sight,Type the reading!,Image
飲み込む,のみこむ,to swallow; to gulp down; to understand,Type the reading!,Image
両,"りょう,もろ,モロ,りゃん,リャン,テール","both (hands, parents, sides, etc.); counter for carriages (e.g. in a train); counter for vehicles",Type the reading!,Image
休める,やすめる,to rest; to suspend; to give relief,Type the reading!,Image
当日,とうじつ,day in question; appointed day; that very day,Type the reading!,Image
