Question,Answers,Comment,Instructions,Render as
お粗末様でした,おそまつさまでした,apologies for the crude food,Type the reading!,Image
雨降って地固まる,あめふってじかたまる,adversity strengthens the foundations; after a storm comes a calm; what doesn't kill you makes you stronger,Type the reading!,Image
幸運の女神,こううんのめがみ,Lady Luck,Type the reading!,Image
編み上げる,あみあげる,to finish knitting; to lace from bottom to top; to finish compiling (e.g. a dictionary),Type the reading!,Image
湧き立つ,わきたつ,to appear suddenly,Type the reading!,Image
一番風呂,いちばんぶろ,freshly drawn bath; (taking) a bath before anyone else,Type the reading!,Image
備えつける,そなえつける,to provide; to furnish; to equip,Type the reading!,Image
東日本,"ひがしにほん,ひがしにっぽん",eastern Japan (usu. east of the Chūbu region),Type the reading!,Image
息子夫婦,むすこふうふ,one's son and his wife,Type the reading!,Image
赤道,"せきどう,あかみち,あかどう",equator,Type the reading!,Image
鉄拳制裁,てっけんせいさい,(punishment by) striking with fists,Type the reading!,Image
殺法,さっぽう,way of murdering; killing method; way of using a sword,Type the reading!,Image
劣,れつ,sub-; inferior; minor,Type the reading!,Image
意訳,いやく,free translation; liberal translation,Type the reading!,Image
敷き,"しき,じき",suffix indicating room size (following a number of tatami mats and a counter),Type the reading!,Image
胸骨,きょうこつ,breastbone; sternum,Type the reading!,Image
幽体離脱,ゆうたいりだつ,out-of-body experience,Type the reading!,Image
貧乏くさい,びんぼうくさい,shabby; mean; sorry,Type the reading!,Image
名詞,"めいし,なことば",noun,Type the reading!,Image
跳びはねる,とびはねる,to jump up and down; to hop,Type the reading!,Image
黒船,くろふね,"black ships; Western ships that came to Japan between the 16th and 19th centuries, esp. thos…; foreign disruptor (of the Japanese market)",Type the reading!,Image
一昼夜,いっちゅうや,whole day and night; 24 hours,Type the reading!,Image
子供騙し,こどもだまし,trick that may deceive a child; transparent ploy; mere child's play,Type the reading!,Image
昼食時,ちゅうしょくじ,lunch time,Type the reading!,Image
尻軽,しりがる,loose; promiscuous; unfaithful,Type the reading!,Image
田舎道,いなかみち,country road,Type the reading!,Image
壮,そう,vibrancy; strength; bravery,Type the reading!,Image
保ち続ける,たもちつづける,to maintain; to continue to have,Type the reading!,Image
オレオレ詐欺,おれおれさぎ,phone scam involving a pretended relative,Type the reading!,Image
伝家の宝刀,でんかのほうとう,one's last resort; trump card; treasured family sword,Type the reading!,Image
空かす,すかす,to feel hungry; to get hungry,Type the reading!,Image
荒縄,あらなわ,straw rope,Type the reading!,Image
倒木,とうぼく,fallen tree,Type the reading!,Image
腕を磨く,うでをみがく,to polish one's skills,Type the reading!,Image
困難を極める,こんなんをきわめる,to be extremely difficult; to present a major challenge,Type the reading!,Image
雨の降る,あめのふる,rainy,Type the reading!,Image
慣用句,かんようく,idiom; set phrase; idiomatic phrase,Type the reading!,Image
拭き掃除,ふきそうじ,cleaning; scrubbing,Type the reading!,Image
お腹が空く,"おなかがすく,おなかすく",to get hungry; to become hungry,Type the reading!,Image
厚遇,こうぐう,cordial welcome; hearty welcome; kind treatment,Type the reading!,Image
柔軟剤,じゅうなんざい,fabric softener; fabric conditioner,Type the reading!,Image
江戸城,えどじょう,"Edo Castle (residence of the Shogun during the Edo period, now the site of the…",Type the reading!,Image
宿泊先,しゅくはくさき,lodging host; lodging place,Type the reading!,Image
三つ指,みつゆび,bowing while pressing three fingers of each hand on floor,Type the reading!,Image
狂喜乱舞,きょうきらんぶ,boisterous dance; dancing wildly,Type the reading!,Image
昇降,しょうこう,ascending and descending; going up and down,Type the reading!,Image
北口,きたぐち,north entrance; north exit,Type the reading!,Image
僕等,ぼくら,we; us,Type the reading!,Image
石版,せきばん,lithograph; lithography,Type the reading!,Image
頭に血が上る,あたまにちがのぼる,to lose one's cool; to blow one's top; to flip one's lid,Type the reading!,Image
教壇に立つ,きょうだんにたつ,to stand on a podium; to teach; to be a teacher,Type the reading!,Image
雨脚,"あまあし,あめあし,うきゃく",rain intensity; passing shower; streaks of pouring rain,Type the reading!,Image
砲塔,ほうとう,gun turret,Type the reading!,Image
盛んに,さかんに,actively; energetically; heartily,Type the reading!,Image
加齢臭,かれいしゅう,old person smell,Type the reading!,Image
葬儀屋,そうぎや,funeral parlor (parlour); funeral home; undertaker's,Type the reading!,Image
恥骨,ちこつ,pubis; pubic bone,Type the reading!,Image
南蛮,なんばん,southern barbarians (name used in ancient China for non-Chinese ethnic groups t…; South-East Asian countries (in the late-Muromachi and Edo periods); Western Europe (esp. Spain and Portugal and their South-East Asian co…,Type the reading!,Image
餅つき,もちつき,pounding mochi,Type the reading!,Image
鬼に金棒,おににかなぼう,making something strong even stronger; solidifying something's chances; (giving) a metal rod to an ogre,Type the reading!,Image
障り,さわり,hindrance; obstacle; impediment,Type the reading!,Image
網目,あみめ,mesh (of a net); half-tone (printing),Type the reading!,Image
青紫,あおむらさき,bluish purple,Type the reading!,Image
強盗犯,ごうとうはん,robber,Type the reading!,Image
振興,しんこう,promotion; encouragement,Type the reading!,Image
日本家屋,にほんかおく,Japanese-style house,Type the reading!,Image
油を注ぐ,あぶらをそそぐ,to pour oil on (something); to anoint with oil; to turn up,Type the reading!,Image
元妻,もとつま,ex-wife; former wife,Type the reading!,Image
冬空,ふゆぞら,winter sky,Type the reading!,Image
雲海,うんかい,sea of clouds,Type the reading!,Image
塩辛,しおから,"shiokara; paste made from salted fermented seafood (squid, fish entrails, etc.)",Type the reading!,Image
内股に,うちまたに,(walking) pigeon-toed,Type the reading!,Image
砂金,"さきん,しゃきん",gold dust,Type the reading!,Image
拾い食い,ひろいぐい,scavenging for food,Type the reading!,Image
膨れっ面,ふくれっつら,sulky look (often with puffed cheeks); sullen look; pout,Type the reading!,Image
睨みあう,にらみあう,to glare at each other; to confront each other,Type the reading!,Image
飲み代,"のみしろ,のみだい",drink money; drinking money,Type the reading!,Image
斬り刻む,きりきざむ,to hew; to chop up; to mangle,Type the reading!,Image
うなぎ登り,うなぎのぼり,"rising rapidly (e.g. prices, popularity); soaring; skyrocketing",Type the reading!,Image
愛妻家,あいさいか,devoted husband,Type the reading!,Image
落丁本,らくちょうぼん,book with missing pages,Type the reading!,Image
視線を注ぐ,しせんをそそぐ,to watch intently; to stare,Type the reading!,Image
大嵐,おおあらし,raging storm,Type the reading!,Image
気象庁,きしょうちょう,(Japanese) Meteorological Agency; JMA,Type the reading!,Image
拡大解釈,かくだいかいしゃく,broad interpretation,Type the reading!,Image
鑑賞会,かんしょうかい,special showing; screening; viewing party,Type the reading!,Image
主夫,しゅふ,househusband; stay-at-home dad,Type the reading!,Image
試飲,しいん,sampling a drink; tasting,Type the reading!,Image
難破,なんぱ,shipwreck,Type the reading!,Image
隠れ潜む,かくれひそむ,to hide; to lie motionless in hiding,Type the reading!,Image
一項,いっこう,an item,Type the reading!,Image
星形,ほしがた,star shape; pentagram,Type the reading!,Image
躍りかかる,おどりかかる,to spring at; to leap upon,Type the reading!,Image
概算,がいさん,approximation; rough estimate; ballpark figure,Type the reading!,Image
命を削る,いのちをけずる,"to shorten one's life (through hardship, etc.); to hasten one's death",Type the reading!,Image
無銭飲食,むせんいんしょく,dine and dash; leaving a restaurant without paying,Type the reading!,Image
落ち延びる,おちのびる,to run away; to escape safely,Type the reading!,Image
親しき仲にも礼儀あり,したしきなかにもれいぎあり,good fences make good neighbors; a hedge between keeps friendship green,Type the reading!,Image
手慰み,てなぐさみ,fingering an object (in killing time); amusing oneself; diversion,Type the reading!,Image
村娘,むらむすめ,village girl,Type the reading!,Image
無精,ぶしょう,indolence; laziness; sloth,Type the reading!,Image
柔らかな光,やわらかなひかり,soft light,Type the reading!,Image
田舎娘,いなかむすめ,country girl,Type the reading!,Image
祝祭,しゅくさい,festivals; feasts,Type the reading!,Image
社畜,しゃちく,corporate drone; corporate slave,Type the reading!,Image
八方美人,はっぽうびじん,everybody's friend; people pleaser; person who is affable to everybody,Type the reading!,Image
疎外,そがい,alienation; estrangement; leaving (someone) out,Type the reading!,Image
初挑戦,はつちょうせん,first challenge; first try,Type the reading!,Image
初秋,"しょしゅう,はつあき",seventh month of the lunar calendar,Type the reading!,Image
野垂れ死に,のたれじに,dying by the roadside; dying a dog's death,Type the reading!,Image
導き手,みちびきて,guide,Type the reading!,Image
月謝,げっしゃ,monthly tuition fee,Type the reading!,Image
捕らわれ,とらわれ,captivity; imprisonment,Type the reading!,Image
入用,"いりよう,にゅうよう",need; want; necessity,Type the reading!,Image
地酒,じざけ,local sake,Type the reading!,Image
何故ならば,なぜならば,because; for; the reason why is ...,Type the reading!,Image
寮母,りょうぼ,housemother; dorm mother,Type the reading!,Image
晩秋,ばんしゅう,late autumn (fall); ninth month of the lunar calendar,Type the reading!,Image
不徳の致すところ,ふとくのいたすところ,undesirable state brought about by (my) lack of virtue; feeling morally responsible; mea culpa,Type the reading!,Image
鈍くさい,"どんくさい,のろくさい",slow; clumsy; slow-witted,Type the reading!,Image
削り出す,けずりだす,to machine; to cut; to scrape,Type the reading!,Image
駄犬,だけん,mongrel; cur; mutt,Type the reading!,Image
列強,れっきょう,major powers of the world; great powers,Type the reading!,Image
天守閣,てんしゅかく,castle tower; keep; donjon,Type the reading!,Image
抜けるような青空,ぬけるようなあおぞら,deep blue sky; bottomless blue sky,Type the reading!,Image
間欠泉,かんけつせん,geyser,Type the reading!,Image
据え付ける,すえつける,to install; to equip; to mount,Type the reading!,Image
捕り物,とりもの,"capture (of a suspect, criminal, etc.); arrest",Type the reading!,Image
生け花,いけばな,ikebana; Japanese art of flower arrangement,Type the reading!,Image
新鋭,しんえい,young and energetic; up-and-coming; new and excellent,Type the reading!,Image
長槍,"ながやり,ちょうそう",long spear; pike,Type the reading!,Image
鎮,"ちん,しず",temple supervisor; town (of China),Type the reading!,Image
深酒,ふかざけ,heavy drinking,Type the reading!,Image
習い,ならい,as is habit; the way life normally is,Type the reading!,Image
鉄塔,てっとう,steel tower; electricity pylon; transmission tower,Type the reading!,Image
見様見真似,みようみまね,learning by watching others; learning by imitation; following by example,Type the reading!,Image
パン粉,パンこ,breadcrumbs; panko; bread flour,Type the reading!,Image
首吊り,くびつり,hanging oneself; person who hanged themselves,Type the reading!,Image
栄誉ある,えいよある,honourable; honorable; prestigious,Type the reading!,Image
凄味,すごみ,ghastliness; dreadfulness; grimness,Type the reading!,Image
搔き分ける,かきわける,to push aside; to push one's way through,Type the reading!,Image
昨年度,さくねんど,"previous year (fiscal, academic, etc.)",Type the reading!,Image
煙管,"えんかん,キセル,きせる",kiseru; Japanese smoking pipe; fire tube (of a fire-tube boiler),Type the reading!,Image
歯を磨く,はをみがく,to brush one's teeth,Type the reading!,Image
二律背反,にりつはいはん,antinomy; self-contradiction; either-or situation,Type the reading!,Image
膝頭,ひざがしら,kneecap,Type the reading!,Image
淫売,いんばい,prostitution; prostitute,Type the reading!,Image
中規模,ちゅうきぼ,mid-range; mid-scale; mid-size,Type the reading!,Image
縫い,ぬい,embroidery; sewing,Type the reading!,Image
空を覆う,そらをおおう,to cover up the sky (e.g. smoke),Type the reading!,Image
飲食物,いんしょくぶつ,food and drink,Type the reading!,Image
我が妻,わがつま,my spouse; my wife; my husband,Type the reading!,Image
無断欠席,むだんけっせき,truancy; absence without leave,Type the reading!,Image
知恵熱,"ちえねつ,ちえぼとり",unexplained fever in an infant (in the past believed to be related to intellect…; teething fever; wisdom fever,Type the reading!,Image
軟,なん,soft,Type the reading!,Image
電波塔,でんぱとう,radio tower,Type the reading!,Image
別枠,べつわく,additional; extraordinary; outside the norms,Type the reading!,Image
質実剛健,しつじつごうけん,"unaffected and sincere, with fortitude and vigor (vigour)",Type the reading!,Image
雨足,"あまあし,あめあし",rain intensity; passing shower; streaks of pouring rain,Type the reading!,Image
雪の結晶,ゆきのけっしょう,snow crystal; snowflake,Type the reading!,Image
擦り込む,すりこむ,to rub in (e.g. cream into the skin); to grind and mix (e.g. pepper into miso),Type the reading!,Image
白眼,"しろめ,はくがん","white of the eye; cold, unwelcoming eyes",Type the reading!,Image
泳ぎ回る,およぎまわる,to swim around,Type the reading!,Image
不穏分子,ふおんぶんし,dissidents; troublemakers; disturbing elements,Type the reading!,Image
修行僧,しゅぎょうそう,ascetic monk; trainee monk,Type the reading!,Image
自省,じせい,self-examination; reflection,Type the reading!,Image
狂騒,きょうそう,mania; wild excitement,Type the reading!,Image
荷重,"かじゅう,におも",load; loading; weight (of a load),Type the reading!,Image
掘り出し物,ほりだしもの,(lucky) find; bargain; good buy,Type the reading!,Image
自動操縦,じどうそうじゅう,automatic pilot; autopilot; automatic control,Type the reading!,Image
召される,めされる,to do; to eat; to drink,Type the reading!,Image
声紋,せいもん,voiceprint,Type the reading!,Image
喧嘩別れ,けんかわかれ,parting ways after a quarrel,Type the reading!,Image
唐変木,とうへんぼく,oaf; blockhead; stupid person,Type the reading!,Image
黒豆,"くろまめ,クロマメ",black soybean,Type the reading!,Image
召し,めし,summons; call,Type the reading!,Image
姿勢制御,しせいせいぎょ,attitude control; postural control,Type the reading!,Image
秋晴れ,あきばれ,clear autumnal weather,Type the reading!,Image
気を逸らす,きをそらす,to distract,Type the reading!,Image
屈辱感,くつじょくかん,sense of humiliation,Type the reading!,Image
頭越し,あたまごし,ignoring; bypassing; doing something without consultation,Type the reading!,Image
内申,ないしん,unofficial report; confidential report,Type the reading!,Image
南口,みなみぐち,south entrance; south exit,Type the reading!,Image
秀麗,しゅうれい,graceful; beautiful,Type the reading!,Image
平泳ぎ,ひらおよぎ,breaststroke (swimming),Type the reading!,Image
成層圏,せいそうけん,stratosphere,Type the reading!,Image
三つ星,みつぼし,three stars (shape); three stars (rating); Orion's belt,Type the reading!,Image
完全版,かんぜんばん,full version; complete version; unabridged edition,Type the reading!,Image
腐女子,ふじょし,woman who likes comics depicting male homosexual love,Type the reading!,Image
拍手を送る,はくしゅをおくる,to give a round of applause; to applaud,Type the reading!,Image
餅は餅屋,もちはもちや,"every man knows his own business best; one should go to specialists for the best results; for rice cakes, (go to) the rice cake shop",Type the reading!,Image
亜麻色,あまいろ,flax color; flax colour; beige,Type the reading!,Image
良い度胸,"いいどきょう,よいどきょう","some nerve (as in ""you have some nerve to ..."")",Type the reading!,Image
日本人離れ,にほんじんばなれ,un-Japanese in appearance or character,Type the reading!,Image
凡ミス,ぼんミス,basic mistake; careless mistake,Type the reading!,Image
歩みよる,あゆみよる,to compromise; to meet halfway; to step up to,Type the reading!,Image
眉をしかめる,まゆをしかめる,"to knit one's brows (in discomfort, unease, disapproval, etc.); to raise one's eyebrows; to frown",Type the reading!,Image
愚痴をこぼす,ぐちをこぼす,to whinge; to kvetch; to gripe,Type the reading!,Image
白波,しらなみ,whitecaps; white-crested waves; thief,Type the reading!,Image
汁気,しるけ,juice,Type the reading!,Image
伺い,うかがい,call; visit; inquiry,Type the reading!,Image
慰め合う,なぐさめあう,to comfort one another; to offer each other consolation,Type the reading!,Image
上位互換,じょういごかん,"downward compatible; backward compatible; compatible with input or components intended for lower tier or older systems, v…",Type the reading!,Image
せき払い,せきばらい,clearing one's throat; cough,Type the reading!,Image
薄紫,うすむらさき,light purple,Type the reading!,Image
誤認逮捕,ごにんたいほ,mistaken arrest; arrest based on misidentification,Type the reading!,Image
三毛猫,みけねこ,calico cat; tortoiseshell-and-white cat,Type the reading!,Image
ハチの巣,"はちのす,ハチノス",beehive; hive; honeycomb,Type the reading!,Image
召し上げる,めしあげる,to forfeit; to confiscate; to call out,Type the reading!,Image
被り,かぶり,headdress; crown; covering,Type the reading!,Image
滞留,たいりゅう,stagnation; standstill; accumulation,Type the reading!,Image
布製,ぬのせい,made of cloth,Type the reading!,Image
据え置き,すえおき,deferment (e.g. of savings); leaving (a thing) as it stands; unredeemed,Type the reading!,Image
斬り結ぶ,きりむすぶ,to cross swords (with),Type the reading!,Image
麻酔薬,ますいやく,anesthetic; anaesthetic; narcotic,Type the reading!,Image
私立探偵,しりつたんてい,private detective,Type the reading!,Image
甲府,こうふ,Kōfu (city in Yamanashi),Type the reading!,Image
心の狭い,こころのせまい,narrow-minded; small-minded; close-minded,Type the reading!,Image
下田,げでん,worn-out rice land,Type the reading!,Image
頭を搔く,あたまをかく,to scratch one's head (often when embarrassed or shy),Type the reading!,Image
龍神,りゅうじん,dragon god; dragon king; naga,Type the reading!,Image
薄紫色,うすむらさきいろ,orchid; light purple,Type the reading!,Image
菓子折り,かしおり,box of cakes,Type the reading!,Image
生乾き,"なまかわき,なまがわき",half-dried,Type the reading!,Image
非業の死,ひごうのし,unnatural death; violent death,Type the reading!,Image
郷土,きょうど,native place; birth-place; one's old home,Type the reading!,Image
怒りに震える,いかりにふるえる,to shake with rage,Type the reading!,Image
是非是非,ぜひぜひ,certainly; by all means,Type the reading!,Image
唯我独尊,ゆいがどくそん,"throughout heaven and earth, I alone am the honored one; self-conceit; self-centeredness",Type the reading!,Image
島内,とうない,on an island; on-island,Type the reading!,Image
世話好き,せわずき,obliging person; person who likes looking after others,Type the reading!,Image
縦穴,たてあな,pit; shaft,Type the reading!,Image
間一髪のところ,かんいっぱつのところ,close call; narrow escape,Type the reading!,Image
奉公人,ほうこうにん,servant; employee,Type the reading!,Image
公序良俗,こうじょりょうぞく,public order and morals; social standards; public policy,Type the reading!,Image
大虐殺,だいぎゃくさつ,massacre; mass slaughter; genocide,Type the reading!,Image
詮議,せんぎ,discussion; deliberation; consideration,Type the reading!,Image
高松,たかまつ,Takamatsu (city in Kagawa),Type the reading!,Image
山芋,"やまいも,ヤマイモ",Japanese yam (Dioscorea japonica),Type the reading!,Image
既婚,きこん,married,Type the reading!,Image
賭けに出る,かけにでる,to take a chance; to gamble,Type the reading!,Image
三ツ星,みつぼし,three stars (shape); three stars (rating); Orion's belt,Type the reading!,Image
特濃,とくのう,highly concentrated; thick; rich,Type the reading!,Image
子牛,"こうし,こうじ",calf; small cow,Type the reading!,Image
緩まる,ゆるまる,to become loose; to slacken; to soften,Type the reading!,Image
松の木,まつのき,pine tree,Type the reading!,Image
解決済み,かいけつずみ,resolved; settled,Type the reading!,Image
今年中に,"ことしじゅうに,ことしちゅうに",by the end of this year; before the year comes to a close; during this year,Type the reading!,Image
近隣諸国,きんりんしょこく,neighboring countries; neighbouring countries; surrounding countries,Type the reading!,Image
井戸水,いどみず,well water,Type the reading!,Image
巨岩,きょがん,huge rock; crag,Type the reading!,Image
盟,めい,alliance; aimag; league,Type the reading!,Image
廃村,はいそん,ghost town; deserted village; village without inhabitants,Type the reading!,Image
離宮,りきゅう,imperial villa; royal villa; detached palace,Type the reading!,Image
根無し草,ねなしぐさ,duckweed; rootless person; wanderer,Type the reading!,Image
顔馴染み,かおなじみ,acquaintance; friend; familiar face,Type the reading!,Image
悪童,あくどう,bad boy; naughty child; brat,Type the reading!,Image
一人部屋,ひとりべや,single room; own room,Type the reading!,Image
腐肉,ふにく,carrion; decaying flesh; tainted meat,Type the reading!,Image
根性論,こんじょうろん,"belief that where there's a will, there's a way",Type the reading!,Image
四次元,"よじげん,しじげん",fourth dimension; four dimensions; 4D,Type the reading!,Image
網の目,あみのめ,mesh (of a net),Type the reading!,Image
天下無双,"てんかむそう,てんかぶそう",peerless; unequaled; unequalled,Type the reading!,Image
騙し,だまし,deceiving; cheating; fooling,Type the reading!,Image
要項,ようこう,important points; main points; gist,Type the reading!,Image
皮膜,ひまく,film; membrane,Type the reading!,Image
降り続く,ふりつづく,to continue to rain or snow,Type the reading!,Image
神殺し,"かみごろし,かみころし",deicide; killing God; extreme level of spice,Type the reading!,Image
魔法瓶,"まほうびん,マホービン",thermos bottle; vacuum flask,Type the reading!,Image
射すくめる,いすくめる,to pin the enemy down; to glare another down (and render impotent),Type the reading!,Image
ニット帽,ニットぼう,knitted hat; woollen hat,Type the reading!,Image
大腸,"だいちょう,おおわた",large intestine; large bowel; colon,Type the reading!,Image
出版物,しゅっぱんぶつ,publication,Type the reading!,Image
過負荷,かふか,overload,Type the reading!,Image
階段を登る,かいだんをのぼる,to go up the stairs; to climb the stairs,Type the reading!,Image
新芽,しんめ,sprout; bud; shoot,Type the reading!,Image
拡充,かくじゅう,expansion,Type the reading!,Image
飯時,めしどき,mealtime,Type the reading!,Image
貧乏性,びんぼうしょう,parsimonious spirit; tendency to be frugal; inclination to scrimp and save,Type the reading!,Image
西山,"にしやま,せいざん",Nishiyama (western area of Kyoto),Type the reading!,Image
末娘,すえむすめ,youngest daughter,Type the reading!,Image
万札,まんさつ,"10,000 yen bill",Type the reading!,Image
村落,そんらく,village; hamlet; settlement,Type the reading!,Image
騙し取る,だましとる,to take by deception; to defraud someone of; to swindle someone out of,Type the reading!,Image
再検討,さいけんとう,re-examination; review; reconsideration,Type the reading!,Image
文化圏,ぶんかけん,cultural sphere,Type the reading!,Image
偵察隊,ていさつたい,scouting party; patrol,Type the reading!,Image
義兄弟,ぎきょうだい,brother-in-law; stepbrother; sworn brother,Type the reading!,Image
天罰が下る,てんばつがくだる,to receive divine punishment,Type the reading!,Image
爆煙,ばくえん,fumes from an explosion,Type the reading!,Image
筆致,ひっち,stroke of the brush; touch; literary style,Type the reading!,Image
四千,"よんせん,しせん","four thousand; 4,000",Type the reading!,Image
盛りのついた,さかりのついた,estrous; in heat,Type the reading!,Image
若木,"わかぎ,わかき",young tree; sapling,Type the reading!,Image
泣き真似,なきまね,feigned tears; crocodile tears,Type the reading!,Image
拝殿,はいでん,front shrine; hall of worship,Type the reading!,Image
西海岸,にしかいがん,west coast,Type the reading!,Image
年功序列,ねんこうじょれつ,seniority by length of service,Type the reading!,Image
樹皮,じゅひ,"bark (of a tree, etc.)",Type the reading!,Image
氷雪,ひょうせつ,ice and snow,Type the reading!,Image
積雪,せきせつ,fallen snow; snow cover,Type the reading!,Image
玄武,"げんぶ,げんむ",Black Tortoise (god said to rule over the northern heavens); seven mansions (Chinese constellations) of the northern heavens,Type the reading!,Image
夏空,なつぞら,"summer sky; summery weather; clear, blazing summer weather",Type the reading!,Image
赤熱,"せきねつ,しゃくねつ",red heat,Type the reading!,Image
汗水垂らして,あせみずたらして,dripping with sweat; doing something by the sweat of one's brow,Type the reading!,Image
軟派,"なんぱ,ナンパ",seducer; smooth talker; ladies' man,Type the reading!,Image
胃痛,いつう,stomach-ache; stomach pain; gastralgia,Type the reading!,Image
大金星,だいきんぼし,surprise victory; upset; coup,Type the reading!,Image
のたれ死ぬ,のたれじぬ,to die by the roadside; to die a dog's death,Type the reading!,Image
田舎暮らし,"いなかぐらし,いなかくらし",country living; life in the country; country life,Type the reading!,Image
義理の姉,ぎりのあね,one's sister-in-law; stepsister (elder),Type the reading!,Image
