Question,Answers,Comment,Instructions,Render as
焔,"ほのお,ほむら","flame; blaze; flames (of intense emotion, e.g. love, jealousy, anger)",Type the reading!,Image
ぴくりとも動かない,ぴくりともうごかない,to be completely still,Type the reading!,Image
容,"かたち,よう,かんばせ",form; shape; figure,Type the reading!,Image
辺鄙,へんぴ,hard to reach place; remote place,Type the reading!,Image
学び舎,まなびや,school; school building; schoolhouse,Type the reading!,Image
微睡む,まどろむ,to doze (off),Type the reading!,Image
滅す,"ほろぼす,めっす",to destroy; to overthrow; to wreck,Type the reading!,Image
母娘,"おやこ,ははこ",mother and daughter,Type the reading!,Image
黒子,"くろご,くろこ,ほくろ,ホクロ,こくし",mole; lentigo; beauty mark,Type the reading!,Image
鮫,"サメ,さめ",shark,Type the reading!,Image
些か,いささか,a little; a bit; somewhat,Type the reading!,Image
埠頭,ふとう,pier; wharf; quay,Type the reading!,Image
天辺,"てっぺん,てへん,てっぺい,てんぺん",twelve o'clock (usu. midnight),Type the reading!,Image
奔る,はしる,to run; to run (of a vehicle); to drive,Type the reading!,Image
怜悧,れいり,clever; bright; sharp,Type the reading!,Image
手懐ける,"てなずける,てなづける",to tame; to win over,Type the reading!,Image
娶る,めとる,to marry (a woman); to take to wife; to take in marriage,Type the reading!,Image
瘦せる,やせる,to become thin; to lose weight; to slim,Type the reading!,Image
ひそひそ話,ひそひそばなし,whispered conversation; whispering,Type the reading!,Image
尻穴,"けつめど,ケツメド,けつあな,しりあな",anus; asshole; bastard,Type the reading!,Image
伝手,"つて,ツテ,てんじゅ",means of making contact; intermediary; go-between,Type the reading!,Image
労わる,いたわる,to pity; to sympathize with; to sympathise with,Type the reading!,Image
何コレ,"なにコレ,ナニコレ",what the?; what's going on?; what's this?,Type the reading!,Image
跳る,おどる,to jump up; to spring up; to leap,Type the reading!,Image
私か,ひそか,secret; private; surreptitious,Type the reading!,Image
退る,"しさる,しざる",to step back; to walk backwards,Type the reading!,Image
因,"いん,もと,よし,よすが",origin; source; beginning,Type the reading!,Image
お天道様,"おてんとさま,おてんとうさま",the sun; Sol,Type the reading!,Image
平伏す,ひれふす,to prostrate oneself (before),Type the reading!,Image
隼人,"はやと,はいと,はやひと",man from Kagoshima,Type the reading!,Image
喪う,うしなう,"to lose; to miss (a chance, opportunity); to lose (a loved one)",Type the reading!,Image
犯る,やる,to rape,Type the reading!,Image
翡翠,"かわせみ,ひすい,しょうびん,カワセミ","kingfisher (esp. the common kingfisher, Alcedo atthis)",Type the reading!,Image
岳,"たけ,だけ",(high) mountain; Mount; Mt.,Type the reading!,Image
千歳,"ちとせ,せんざい",thousand years; millennium; eternity,Type the reading!,Image
引っぺがす,ひっぺがす,to tear off; to rip off; to peel off,Type the reading!,Image
鴉,"カラス,からす",crow (Corvus spp.); raven,Type the reading!,Image
時間のムダ,じかんのムダ,waste of time,Type the reading!,Image
幼,"いと,よう",young child (esp. a young girl); young,Type the reading!,Image
三味線,"しゃみせん,さみせん",shamisen; samisen; three-stringed Japanese lute,Type the reading!,Image
蹄,"ひづめ,ひずめ,ヒヅメ",hoof,Type the reading!,Image
和尚,"おしょう,かしょう,わじょう",monk (esp. the head monk of a temple); priest; head priest,Type the reading!,Image
疾い,"はやい,はえー,はっやい,はっやーい,はやーい",fast; quick; rapid,Type the reading!,Image
包,"パオ,ほう",yurt,Type the reading!,Image
一八,"じゅうはち,いちはつ,チーハ,チーハー,チーパー",wall iris; roof iris; Iris tectorum,Type the reading!,Image
声がけ,こえがけ,saying something (to someone); greeting; approaching (someone),Type the reading!,Image
逗留,とうりゅう,stay; sojourn,Type the reading!,Image
刮目,かつもく,close attention; (watching with) keen interest,Type the reading!,Image
相部屋,あいべや,sharing a room; dormitory room; match between wrestlers from the same stable,Type the reading!,Image
早合点,"はやがてん,はやがってん",jumping to a hasty conclusion,Type the reading!,Image
川原,かわら,dry riverbed; river beach,Type the reading!,Image
押忍,"おっす,おす",hi!; yo!; hey man!,Type the reading!,Image
巌,"いわ,いわお",rock; boulder; crag,Type the reading!,Image
婦,"よめ,ふ",bride; (one's) daughter-in-law; wife,Type the reading!,Image
袋叩き,ふくろだたき,beating someone up by ganging up on them; facing a barrage of criticism,Type the reading!,Image
牧,"まき,ぼく",pasture; grazing land,Type the reading!,Image
贖う,あがなう,to atone for; to expiate; to redeem,Type the reading!,Image
曲解,きょっかい,"(deliberate) misinterpretation; distortion (of someone's words, etc.); contortion",Type the reading!,Image
楽ちん,"らくちん,ラクチン",easy-peasy; easy; simple,Type the reading!,Image
夥しい,おびただしい,large number; innumerable; great many,Type the reading!,Image
俵,"たわら,ひょう",straw bag; sack; bale,Type the reading!,Image
月々,つきづき,every month; monthly; month by month,Type the reading!,Image
匂,におい,smell; scent; odour,Type the reading!,Image
凪ぐ,なぐ,"to become calm (of the wind, sea, etc.); to die down",Type the reading!,Image
言い様,いいざま,manner of speaking; mode of expression; way of saying something,Type the reading!,Image
慌しい,あわただしい,busy; hectic; hurried,Type the reading!,Image
身を捩る,みをよじる,to twist; to turn; to writhe (e.g. in pain),Type the reading!,Image
氷柱,"つらら,ひょうちゅう",ice,Type the reading!,Image
誑かす,たぶらかす,to trick; to cheat; to deceive,Type the reading!,Image
遅々,ちち,slow; lagging; tardy,Type the reading!,Image
初っ端,しょっぱな,(very) beginning; start,Type the reading!,Image
追々,おいおい,gradually; by degrees; little by little,Type the reading!,Image
復,また,again; once more; once again,Type the reading!,Image
筐体,きょうたい,"case (of a machine, computer, etc.); casing; cabinet (arcade games)",Type the reading!,Image
滔々,とうとう,"torrentially; swiftly flowing (water, esp. river); voluminously flowing",Type the reading!,Image
川面,"かわも,かわづら,かわつら",river surface; surface of a river,Type the reading!,Image
魑魅魍魎,ちみもうりょう,evil spirits of rivers and mountains,Type the reading!,Image
舐る,ねぶる,to lick,Type the reading!,Image
青柳,"あおやぎ,あおやなぎ",meat of the trough shell (Mactra chinensis),Type the reading!,Image
斑,"むら,ムラ,ぶち,はん,ふ,ふち,まだら,もどろ","unevenness (of colour, paint, etc.); irregularity; nonuniformity",Type the reading!,Image
諺,ことわざ,proverb; saying; aphorism,Type the reading!,Image
怠い,"だるい,ダルい,たるい",sluggish; languid; listless,Type the reading!,Image
究める,きわめる,to investigate thoroughly; to research thoroughly; to master,Type the reading!,Image
戯,"あじゃら,あじゃれ,あざれ",pleasantry; joke; tomfoolery,Type the reading!,Image
忖度,そんたく,surmise (about someone's feelings); guess; conjecture,Type the reading!,Image
脅える,おびえる,to become frightened; to be frightened (of); to be scared (of),Type the reading!,Image
湊,みなと,harbour; harbor; port,Type the reading!,Image
連覇,れんぱ,successive championships,Type the reading!,Image
后,"のち,きさき,きさい",later; afterwards; future,Type the reading!,Image
澱,"よどみ,おり,よど",stagnation; deposit; sediment,Type the reading!,Image
日和る,ひよる,to wait and see; to sit on the fence; to be noncommittal,Type the reading!,Image
征,"シチョウ,しちょう",ladder,Type the reading!,Image
小切手,こぎって,cheque; check,Type the reading!,Image
在処,ありか,location (of something); whereabouts; hiding place,Type the reading!,Image
辞,"ことば,じ",language; dialect; word,Type the reading!,Image
余所者,"よそもの,よそもん",stranger; outsider,Type the reading!,Image
懊悩,おうのう,anguish; trouble; agony,Type the reading!,Image
従兄弟,"いとこ,じゅうけいてい",cousin (male),Type the reading!,Image
罹る,かかる,to contract (a disease); to suffer from,Type the reading!,Image
専ら,"もっぱら,もはら",wholly; solely; entirely,Type the reading!,Image
樫,"かし,かしい,カシ",evergreen oak,Type the reading!,Image
孤,"みなしご,こ",being alone; solitude; loneliness,Type the reading!,Image
因に,ちなみに,by the way; in this connection; incidentally,Type the reading!,Image
及,および,and; as well as,Type the reading!,Image
鈍色,"にびいろ,にぶいろ,どんじき",dark gray; dark grey,Type the reading!,Image
余裕綽々,よゆうしゃくしゃく,calm and collected; with composure; having enough and to spare,Type the reading!,Image
囓る,かじる,to gnaw; to nibble; to bite,Type the reading!,Image
験,"ためし,しるし,げん,けん",trial; test,Type the reading!,Image
腕っ節,うでっぷし,physical strength,Type the reading!,Image
鬱々,うつうつ,gloomy; melancholy; pessimistic,Type the reading!,Image
お通り,"オトーリ,おとおり,おとーり",otōri; drinking circle with a cup passed around and chugged (custom in the Miyako Isla…,Type the reading!,Image
蔓延る,はびこる,to become overgrown; to grow thick; to spread,Type the reading!,Image
大輔,"たいふ,たゆう,だゆう",vice-minister (ritsuryō system); deputy minister,Type the reading!,Image
泡沫,"うたかた,ほうまつ,うたがた",bubble on surface of liquid; ephemeral; transient,Type the reading!,Image
高価い,"たかい,たかーい,たっけー,たっかーい",high; tall; expensive,Type the reading!,Image
礫,"こいし,つぶて,れき",pebble; small stone,Type the reading!,Image
占,"うらない,うら",fortune-telling; divination; fortune-teller,Type the reading!,Image
面倒見のいい,めんどうみのいい,very caring; kind; helpful,Type the reading!,Image
潮騒,"しおさい,しおざい",roar of the sea; sound of waves,Type the reading!,Image
謀,はかりごと,plan; scheme; stratagem,Type the reading!,Image
読経,"どきょう,どっきょう",sutra chanting,Type the reading!,Image
並に,ならびに,and (also); both ... and; as well as,Type the reading!,Image
決め台詞,きめぜりふ,signature phrase; signature saying,Type the reading!,Image
髑髏,"どくろ,しゃれこうべ,されこうべ,しゃりこうべ,ドクロ,シャレコウベ,サレコウベ","skull (esp. weatherbeaten, used as symbol of death); death's head; cranium",Type the reading!,Image
敵愾心,てきがいしん,hostility; enmity,Type the reading!,Image
小路,"こうじ,しょうじ,こみち",lane; alley,Type the reading!,Image
迸り,"とばっちり,とばしり,とばちり,ほとばしり",splash; spray; chance blow,Type the reading!,Image
無辜,むこ,innocent; blameless; guiltless,Type the reading!,Image
啄む,ついばむ,to pick at; to peck at,Type the reading!,Image
お手々,おてて,hand; hands,Type the reading!,Image
厠,かわや,privy; toilet,Type the reading!,Image
和泉,いずみ,Izumi (former province located in the southwest of present-day Osaka Prefecture),Type the reading!,Image
狗,"いぬ,イヌ,えのこ,えのころ,えぬ",dog (Canis (lupus) familiaris); squealer; rat,Type the reading!,Image
また上,またがみ,waist (the part of the pants located above the crotch); pant rise,Type the reading!,Image
塵芥,"じんかい,ちりあくた,ごみあくた",rubbish; trash; garbage,Type the reading!,Image
午,"うま,ひる",noon; midday,Type the reading!,Image
煌く,きらめく,to glitter; to sparkle; to twinkle,Type the reading!,Image
簒奪,さんだつ,usurpation,Type the reading!,Image
係る,"かかる,かかわる",to be involved (in); to get involved (in); to concern oneself (with),Type the reading!,Image
神事,"かみわざ,かむわざ,かんわざ,しんじ,かみごと,じんじ,かむこと",divine work; miracle; superhuman feat,Type the reading!,Image
村々,むらむら,villages,Type the reading!,Image
裂帛,れっぱく,cutting through cloth; sound of cutting through cloth; shrieking sound,Type the reading!,Image
楚々,そそ,graceful; neat,Type the reading!,Image
敵機,"てっき,てきき",enemy plane,Type the reading!,Image
陰陽師,"おんみょうじ,おんようじ,おみょうじ,おんにょうし,いんようし",diviner; sorcerer; exorcist,Type the reading!,Image
湿気る,"しける,しっける",to get damp; to get moist; to get soggy,Type the reading!,Image
八百長,やおちょう,match fixing; put-up job; fixed game,Type the reading!,Image
戦慄く,わななく,to tremble; to shiver; to shake,Type the reading!,Image
刺繡,ししゅう,embroidery,Type the reading!,Image
従姉妹,"いとこ,じゅうしまい",cousin (female),Type the reading!,Image
出雲,いずも,Izumo (former province located in the east of present-day Shimane Prefecture),Type the reading!,Image
取り逃す,とりにがす,to fail to catch; to let slip; to miss,Type the reading!,Image
北京,"ペキン,ペイチン,ほっきょう",Beijing (China); Peking,Type the reading!,Image
稲光,いなびかり,(flash of) lightning,Type the reading!,Image
子宝,こだから,the treasure that is children; child,Type the reading!,Image
久遠,"くおん,きゅうえん",eternity,Type the reading!,Image
物々交換,ぶつぶつこうかん,barter; bartering,Type the reading!,Image
提,ひさげ,ceremonial sake decanter with a spout and semicircular handle,Type the reading!,Image
羽交い絞め,はがいじめ,full nelson,Type the reading!,Image
熟,"つくづく,つくつく,つくずく,つらつら",deeply; keenly; severely,Type the reading!,Image
赤っ恥,あかっぱじ,great shame (endured in the public eye); deep embarrassment; profound humiliation,Type the reading!,Image
お義兄さん,おにいさん,brother-in-law (spouse's older brother or older sister's husband); older stepbrother,Type the reading!,Image
向日葵,"ひまわり,ヒマワリ",sunflower (Helianthus annuus),Type the reading!,Image
勿,まな,must not; may not,Type the reading!,Image
成程,なるほど,I see; that's right; indeed,Type the reading!,Image
介錯,かいしゃく,beheading (as the ending to a seppuku); assistance; help,Type the reading!,Image
如月,"きさらぎ,じょげつ",second month of the lunar calendar; February,Type the reading!,Image
口ばっかり,くちばっかり,all talk (and no action),Type the reading!,Image
容物,いれもの,container; case; receptacle,Type the reading!,Image
隼,"はやぶさ,ハヤブサ","falcon (esp. the peregrine falcon, Falco peregrinus)",Type the reading!,Image
気位,きぐらい,pride; haughtiness,Type the reading!,Image
厨,"くりや,ちゅう",kitchen,Type the reading!,Image
奧,おく,"inner part; interior; back (of a drawer, one's throat, etc.)",Type the reading!,Image
凝り,"しこり,こり,こごり","lump (in tissue, esp. breast); swelling; hardening",Type the reading!,Image
ただ見,ただみ,"watching without paying (a film, play, etc.); watching for free (e.g. on illegal streaming sites); reading for free (e.g. pirated manga)",Type the reading!,Image
大音声,だいおんじょう,very loud voice,Type the reading!,Image
諌める,いさめる,to remonstrate; to admonish (someone) for; to advise (someone) not to,Type the reading!,Image
適,"たまたま,たま",occasional; infrequent; rare,Type the reading!,Image
歯軋り,はぎしり,involuntary nocturnal tooth grinding; bruxism; grinding one's teeth out of anger or vexation,Type the reading!,Image
老獪,ろうかい,cunning (acquired with age); astute; crafty,Type the reading!,Image
除ける,"のける,よける",to remove; to exclude; to take away,Type the reading!,Image
旭,あさひ,morning sun,Type the reading!,Image
蜥蜴,"トカゲ,とかげ",lizard; skink lizard (Scincidae spp.),Type the reading!,Image
ド真ん中,ドまんなか,right in the center (centre),Type the reading!,Image
堰き止める,せきとめる,to dam up; to hold back; to keep back,Type the reading!,Image
空々しい,そらぞらしい,false; hypocritical,Type the reading!,Image
杜,もり,forest; shrine grove,Type the reading!,Image
憤懣,ふんまん,(pent-up) anger; indignation; resentment,Type the reading!,Image
夕餉,ゆうげ,evening meal; supper; dinner,Type the reading!,Image
愛い,うい,fine (person); good; nice,Type the reading!,Image
真白,"まっしろ,ましろ","pure white; blank (e.g. mind, paper)",Type the reading!,Image
生きてゆく,いきてゆく,to subsist; to keep on living,Type the reading!,Image
沸々,ふつふつ,simmer; bubble out; flow out,Type the reading!,Image
白湯,"さゆ,しらゆ,はくとう,パイタン",(plain) hot water; boiled water,Type the reading!,Image
薙刀,なぎなた,naginata; polearm with a curved single-edged blade (similar to a glaive); martial art of wielding the naginata,Type the reading!,Image
征く,ゆく,to depart (for military service); to go (into battle),Type the reading!,Image
杜撰,"ずさん,ずざん",careless; sloppy; faulty,Type the reading!,Image
蒼穹,そうきゅう,blue sky,Type the reading!,Image
嗄れる,"しゃがれる,しわがれる,かれる",to become hoarse; to become husky,Type the reading!,Image
筧,"かけひ,かけい",open water pipe; conduit,Type the reading!,Image
薔薇色,ばらいろ,"rose-colour; rose-color; bright (e.g. life, future, prospects)",Type the reading!,Image
歯嚙み,はがみ,grinding of the teeth; involuntary nocturnal tooth grinding; bruxism,Type the reading!,Image
庇,ひさし,"awning (over a window, doorway, etc.); eaves (of a roof); narrow aisle surrounding the core of a temple building",Type the reading!,Image
韓,"から,かん",China (sometimes also used in ref. to Korea or other foreign countries),Type the reading!,Image
苑,"その,えん",garden; orchard; park,Type the reading!,Image
当に,まさに,really (ought to); certainly (should); naturally,Type the reading!,Image
祝詞,"のりと,しゅくし,のっと,のと",ritual prayer; invocation of the gods participating in a rite,Type the reading!,Image
建立,"こんりゅう,けんりつ","(act of) building (temple, monument, etc.); erection",Type the reading!,Image
些,"いささか,いさら,いささ",a little; a bit; somewhat,Type the reading!,Image
小気味いい,こきみいい,delightful; satisfying; gratifying,Type the reading!,Image
芹,"せり,セリ",Java water dropwort (Oenanthe javanica); Japanese parsley,Type the reading!,Image
例がない,ためしがない,"has never (done, occurred); there has never been an instance (where); there is no precedent (for)",Type the reading!,Image
徴,"ち,しるし,ちょう",fourth degree (of the Japanese and Chinese pentatonic scale),Type the reading!,Image
瀟洒,しょうしゃ,stylish; smart; elegant,Type the reading!,Image
迫,"せり,セリ",stage elevator; trapdoor,Type the reading!,Image
朱い,あかい,red; crimson; scarlet,Type the reading!,Image
微風,"そよかぜ,びふう",gentle breeze; soft wind; breath of air,Type the reading!,Image
陵,"みささぎ,みはか,りょう",imperial mausoleum; Emperor's tomb,Type the reading!,Image
脈々,みゃくみゃく,continuous; unbroken; ceaseless,Type the reading!,Image
同衾,どうきん,sleeping together; sleeping with; sharing a bed,Type the reading!,Image
希有,"けう,きゆう",rare; uncommon,Type the reading!,Image
闇金,やみきん,black-market lending; illegal loan,Type the reading!,Image
長ったらしい,ながったらしい,tedious; lengthy; overlong,Type the reading!,Image
小童,"こわっぱ,こわらわ,こわらべ,しょうどう,こじょく,ちいさわらわ",boy; child; youth,Type the reading!,Image
山手線,"やまてせん,やまのてせん",Yamanote Line (Tokyo),Type the reading!,Image
仮初,かりそめ,temporary; transient; transitory,Type the reading!,Image
納戸,なんど,storage room; storeroom; closet,Type the reading!,Image
楠,"くすのき,くす,クスノキ,クス",camphor tree (Cinnamomum camphora); camphorwood; camphor laurel,Type the reading!,Image
切らず,きらず,okara; soy pulp; tofu dregs,Type the reading!,Image
お義姉さん,おねえさん,sister-in-law (spouse's older sister or older brother's wife); older stepsister; older adopted sister,Type the reading!,Image
訥々,とつとつ,halting (speech); faltering; stammering,Type the reading!,Image
太夫,たゆう,lord steward (formerly the fifth court rank),Type the reading!,Image
日当,"にっとう,ひあたり",per day,Type the reading!,Image
切々,せつせつ,passionate; fervent; affecting,Type the reading!,Image
忘れもん,"わすれもの,わすれもん",lost article; thing left behind; leaving something behind,Type the reading!,Image
弾劾,だんがい,impeachment; denunciation; accusation,Type the reading!,Image
端折る,"はしょる,はしおる","to tuck up (a kimono skirt); to tuck in; to make short (a story, explanation, etc.)",Type the reading!,Image
昴,"すばる,すまる,ぼう","Chinese ""Hairy Head"" constellation (one of the 28 mansions); Pleiades; Seven Sisters",Type the reading!,Image
腰巾着,こしぎんちゃく,hanger-on; follower; flunky,Type the reading!,Image
腹の内,はらのうち,in the belly; in one's heart of hearts,Type the reading!,Image
蠢動,しゅんどう,wriggling; squirming; writhing,Type the reading!,Image
鷲摑み,"わしづかみ,ワシづかみ",grabbing hold; eagle grip; tight hold,Type the reading!,Image
退がる,さがる,to come down; to go down; to fall,Type the reading!,Image
売女,"ばいた,ばいじょ",prostitute; whore; tramp,Type the reading!,Image
ぽっと出,ぽっとで,fresh off the farm; inexperienced,Type the reading!,Image
翻,"こぼし,ハン,ファン",waste-water container (tea ceremony),Type the reading!,Image
此方,"こちら,こっち,こち,こなた,こんた",this person,Type the reading!,Image
槽,"ふね,そう,うけ",tank; tub; vat,Type the reading!,Image
三々五々,さんさんごご,in groups of twos and threes; in small groups; (in groups of) threes and fives,Type the reading!,Image
誰何,すいか,challenging (an unknown person); asking a person's identity,Type the reading!,Image
五月蠅い,"うるさい,ウルサイ",noisy; loud; annoying,Type the reading!,Image
悄然,しょうぜん,dejected; dispirited; crestfallen,Type the reading!,Image
吾輩,わがはい,I; me; myself,Type the reading!,Image
手甲,"てっこう,てこう",covering for the back of the hand and wrist,Type the reading!,Image
未曽有,みぞう,unprecedented; unheard-of; record-breaking,Type the reading!,Image
島々,しまじま,islands,Type the reading!,Image
倒さ,さかさ,inverted; upside down; reversed,Type the reading!,Image
一攫千金,いっかくせんきん,getting rich quick; making a killing; making a fortune at a single stroke,Type the reading!,Image
飛竜,"ペーロン,ひりゅう,ひりょう",dragon boat (long 22-person canoe used for racing); dragon boat race,Type the reading!,Image
牡蠣,"かき,ぼれい,カキ",oyster; oyster shell,Type the reading!,Image
醬油,"しょうゆ,しょうゆう",soy sauce; soya sauce; shoyu,Type the reading!,Image
手櫛,てぐし,using one's fingers as a comb; combing one's hand through one's hair,Type the reading!,Image
櫂,かい,paddle; oar; scull,Type the reading!,Image
更迭,こうてつ,change (of personnel); reshuffle (e.g. of a cabinet); shake-up,Type the reading!,Image
穿る,"ほじる,ほじくる","to dig up; to dig out; to pick (nose, teeth, etc.)",Type the reading!,Image
千々,ちぢ,thousands; great number of; variety,Type the reading!,Image
白虎,"びゃっこ,はっこ",White Tiger (Taoist god said to rule over the western heavens); seven mansions (Chinese constellations) of the western heavens,Type the reading!,Image
尽く,"ことごとく,ずく,づく",altogether; entirely,Type the reading!,Image
粗大ゴミ,そだいゴミ,"large-size refuse (e.g. furniture, electrical goods); oversized garbage; bulky rubbish",Type the reading!,Image
日限り,ひぎり,fixed or appointed date,Type the reading!,Image
愛子,"いとしご,まなご",beloved child; dear child,Type the reading!,Image
牡,"おす,おん,オス,お","male (animal, plant)",Type the reading!,Image
上側,"うわかわ,うわがわ",upper side; surface,Type the reading!,Image
夫婦ゲンカ,ふうふゲンカ,marital quarrel; argument between husband and wife,Type the reading!,Image
許婚,"いいなずけ,いいなづけ,きょこん",fiancé; fiancée,Type the reading!,Image
鉤,"はり,かぎ,ち",needle; pin; hook,Type the reading!,Image
剥る,へずる,to pilfer; to steal a portion,Type the reading!,Image
彷徨,ほうこう,wandering; rambling; roaming,Type the reading!,Image
躰,からだ,body; torso; trunk,Type the reading!,Image
検める,あらためる,to change; to alter; to revise,Type the reading!,Image
咆吼,ほうこう,roar; howl; yell,Type the reading!,Image
近江,おうみ,Ōmi (former province located in present-day Shiga Prefecture),Type the reading!,Image
都合のよい,つごうのよい,convenient,Type the reading!,Image
集る,"あつまる,たかる",to gather; to collect; to assemble,Type the reading!,Image
身動ぎ,みじろぎ,stirring; slight movement,Type the reading!,Image
椎,"つち,しい,シイ",hammer; mallet; sledgehammer,Type the reading!,Image
金箔,きんぱく,gold leaf; gold foil; beaten gold,Type the reading!,Image
坩堝,"るつぼ,かんか","crucible; melting pot; melting pot (of cultures, ideas, etc.)",Type the reading!,Image
銛,もり,lance; harpoon,Type the reading!,Image
丹波,たんば,"Tanba (former province located in parts of present-day Kyoto, Hyogo and Osaka p…",Type the reading!,Image
道々,みちみち,along the way; along the road,Type the reading!,Image
翅,はね,wing (of an insect),Type the reading!,Image
真鍮,しんちゅう,brass,Type the reading!,Image
壬,"じん,みずのえ",9th in rank; ninth sign of the Chinese calendar,Type the reading!,Image
美濃,みの,Mino (former province located in the south of present-day Gifu Prefecture),Type the reading!,Image
朔,"さく,つきたち,ついたち",first day of the month; the first of the month,Type the reading!,Image
牌,"パイ,はい",tile,Type the reading!,Image
マンガ家,マンガか,cartoonist; comic book artist; manga artist,Type the reading!,Image
人身御供,ひとみごくう,human sacrifice; victim,Type the reading!,Image
相模,さがみ,Sagami (former province located in present-day Kanagawa Prefecture),Type the reading!,Image
逸物,"いちもつ,いつぶつ,いちぶつ,いつもつ,いちもち",first-rate specimen; first-rate object; superb item,Type the reading!,Image
食い扶持,くいぶち,food expenses; cost of one's board,Type the reading!,Image
開かる,はだかる,to be separated (of clothing); to be exposed; to be wide open,Type the reading!,Image
澪,みお,waterway; channel; wake (of a ship),Type the reading!,Image
極々,ごくごく,extremely; highly,Type the reading!,Image
木剣,"ぼっけん,ぼくけん,もくけん,もっけん",bokken; wooden sword,Type the reading!,Image
簡,"ふだ,ふみた,ふんだ,かん",ticket; token; check,Type the reading!,Image
吐かす,ぬかす,to say; to speak,Type the reading!,Image
薄,"ススキ,すすき,うす",Chinese silvergrass (Miscanthus sinensis); maiden grass; susuki grass,Type the reading!,Image
五臓六腑,ごぞうろっぷ,the five viscera and the six internal organs; inside one's body; in one's heart,Type the reading!,Image
ジロジロ見る,ジロジロみる,to stare at; to look hard at; to look up and down,Type the reading!,Image
怖々,こわごわ,fearfully; timidly; cautiously,Type the reading!,Image
偶,"たまたま,たま,ぐう",by chance; by accident; accidentally,Type the reading!,Image
陰か,ひそか,secret; private; surreptitious,Type the reading!,Image
招聘,しょうへい,(courteous) invitation; call,Type the reading!,Image
眦,まなじり,corner of the eye,Type the reading!,Image
鏃,やじり,arrowhead,Type the reading!,Image
覚る,さとる,to sense; to perceive; to notice,Type the reading!,Image
泰,"タイ,たい",Thailand,Type the reading!,Image
竈,"かま,かまど,へっつい,カマド,くど",stove; furnace; kiln,Type the reading!,Image
