Question,Answers,Comment,Instructions,Render as
金鉱,きんこう,gold ore; gold deposit; gold mine,Type the reading!,Image
粉ミルク,こなミルク,milk powder; baby formula; infant formula,Type the reading!,Image
心の何処かで,こころのどこかで,deep down; special place in one's heart; in the back of one's mind,Type the reading!,Image
雪辱戦,せつじょくせん,return match,Type the reading!,Image
波頭,"なみがしら,はとう",wave crest; whitecaps,Type the reading!,Image
砲丸,ほうがん,cannonball; shot (in the shot put),Type the reading!,Image
執行官,しっこうかん,court executive; sheriff; bailiff,Type the reading!,Image
神経外科,しんけいげか,neurosurgery,Type the reading!,Image
皇位,こうい,imperial throne,Type the reading!,Image
遮音,しゃおん,soundproofing; sound insulation,Type the reading!,Image
貧窮,ひんきゅう,great poverty,Type the reading!,Image
波紋を呼ぶ,はもんをよぶ,to cause a stir; to have repercussions; to generate controversy,Type the reading!,Image
目許,めもと,the eyes; expression of the eyes; area around the eyes,Type the reading!,Image
立つ鳥跡を濁さず,たつとりあとをにごさず,"it is simply common courtesy to clean up after yourself; a bird does not foul the nest it is about to leave; on leaving a place, one should see that all is in good order",Type the reading!,Image
人倫,じんりん,human relations; humanity,Type the reading!,Image
天にも昇る心地,てんにものぼるここち,feeling extremely happy; being in seventh heaven,Type the reading!,Image
明王,みょうおう,Wisdom King; Vidyaraja,Type the reading!,Image
竹取物語,たけとりものがたり,Taketori Monogatari (The Tale of the Bamboo-Cutter),Type the reading!,Image
缶蹴り,かんけり,kick the can (children's game),Type the reading!,Image
喰らい付く,くらいつく,to bite at; to snap at; to nibble,Type the reading!,Image
七回忌,しちかいき,sixth anniversary of a death,Type the reading!,Image
急浮上,きゅうふじょう,bursting through the surface; suddenly surfacing; rapid ascent,Type the reading!,Image
小坊主,こぼうず,young priest; scamp,Type the reading!,Image
紙媒体,かみばいたい,paper medium; print medium (as opposed to other media),Type the reading!,Image
箇条,かじょう,item; article; clause,Type the reading!,Image
受粉,じゅふん,pollination,Type the reading!,Image
肝を冷やす,きもをひやす,to be struck with terror; to be terrified; to be scared to death,Type the reading!,Image
年端も行かぬ,としはもいかぬ,of tender years; very young,Type the reading!,Image
回忌,かいき,death anniversary; anniversary of a person's death,Type the reading!,Image
打ち滅ぼす,うちほろぼす,to destroy,Type the reading!,Image
蒸気船,じょうきせん,steamship; steamboat; steamer,Type the reading!,Image
どれ位,"どれくらい,どれぐらい",how long; how far; how much,Type the reading!,Image
鋭角的,えいかくてき,angular; angular-shaped; sharp-pointed,Type the reading!,Image
枠外,わくがい,(beyond the) limits; scope; boundary,Type the reading!,Image
突き当る,つきあたる,to run into; to collide with; to crash into,Type the reading!,Image
腰を据える,こしをすえる,to settle down (and deal with something); to concentrate all one's energy (on something); to settle oneself (in a place),Type the reading!,Image
遺髪,いはつ,hair of the deceased (retained as a keepsake),Type the reading!,Image
招致,しょうち,invitation; summons; bidding (e.g. to host the Olympics),Type the reading!,Image
網棚,あみだな,"(overhead) luggage rack (on a train, bus, etc.)",Type the reading!,Image
寺内,じない,inside a temple,Type the reading!,Image
冷凍室,れいとうしつ,freezing compartment; freezer,Type the reading!,Image
懐石,かいせき,kaiseki; sophisticated traditional Japanese cuisine brought in courses; simple meal eaten before tea is served,Type the reading!,Image
宝物殿,ほうもつでん,(shrine) repository or treasure house; (shrine) sanctuary,Type the reading!,Image
浮遊霊,ふゆうれい,wandering ghost,Type the reading!,Image
湯沸かし,ゆわかし,teakettle; kettle,Type the reading!,Image
気鬱,きうつ,gloom; mental depression,Type the reading!,Image
尿検査,にょうけんさ,urine analysis; urinalysis,Type the reading!,Image
起訴状,きそじょう,(written) indictment,Type the reading!,Image
ご馳走さまでした,ごちそうさまでした,thank you for the meal; that was a delicious meal; what a wonderful meal,Type the reading!,Image
刈り取り,かりとり,harvesting; reaping,Type the reading!,Image
苦役,くえき,toil; drudgery; penal servitude,Type the reading!,Image
詫び入る,わびいる,to apologize sincerely; to apologise sincerely,Type the reading!,Image
静穏,せいおん,tranquility; tranquillity; calmness,Type the reading!,Image
実のない,みのない,insubstantial; pointless,Type the reading!,Image
優劣をつける,ゆうれつをつける,to rank; to discriminate (between); to put (one thing) above (the other),Type the reading!,Image
経営手腕,けいえいしゅわん,management capability; administrative skill,Type the reading!,Image
性的虐待,せいてきぎゃくたい,sexual abuse,Type the reading!,Image
辛気臭い,しんきくさい,depressing; dark (e.g. story); grim (e.g. expression),Type the reading!,Image
血腫,けっしゅ,hematoma; haematoma,Type the reading!,Image
メス豚,"めすぶた,メスブタ",female pig; sow; fat woman,Type the reading!,Image
触腕,しょくわん,tentacle; feeler,Type the reading!,Image
遮光カーテン,しゃこうカーテン,blackout curtain; light-blocking curtain,Type the reading!,Image
僅かしか,わずかしか,(nothing) but a little,Type the reading!,Image
兼ねない,かねない,quite capable of ...; not unlikely to ...; may well ...,Type the reading!,Image
難易,なんい,(relative) difficulty,Type the reading!,Image
浮き世離れ,うきよばなれ,otherworldliness; detachment from the real world; lack of worldly sense,Type the reading!,Image
描きこむ,かきこむ,to draw in detail; to add detail (to a drawing),Type the reading!,Image
野辺,のべ,field,Type the reading!,Image
留守を預かる,るすをあずかる,to take charge during someone's absence,Type the reading!,Image
千夜,"ちよ,せんや",many nights; a thousand nights,Type the reading!,Image
馬耳東風,ばじとうふう,utter indifference; talking to the wall; praying to deaf ears,Type the reading!,Image
修羅道,しゅらどう,Asura realm; scene of carnage,Type the reading!,Image
哲学書,てつがくしょ,philosophy book,Type the reading!,Image
凝然,ぎょうぜん,stock-still; motionless; frozen in place,Type the reading!,Image
縦揺れ,たてゆれ,"vertical shaking (of an earthquake); pitch (of a ship, aircraft, etc.); pitching",Type the reading!,Image
永の,ながの,long; eternal,Type the reading!,Image
生涯最高,しょうがいさいこう,(the) best of one's life; lifetime ...,Type the reading!,Image
花占い,はなうらない,flower reading; fortune-telling based on plucking the petals off a flower,Type the reading!,Image
繊毛,せんもう,cilium; cilia; fine hairs,Type the reading!,Image
潮噴き,しおふき,spouting (of a whale); blowing (water and air); Mactra veneriformis (species of trough shell),Type the reading!,Image
人形遣い,"にんぎょうつかい,にんぎょうづかい",puppet operator; puppet manipulator; puppeteer,Type the reading!,Image
因業,いんごう,heartless; cruel; causes and actions,Type the reading!,Image
先鋭化,せんえいか,radicalization; radicalisation; becoming a radical,Type the reading!,Image
覆い被せる,おおいかぶせる,to cover up with something,Type the reading!,Image
内縁の妻,ないえんのつま,de facto wife; common-law wife,Type the reading!,Image
水煙,"みずけむり,すいえん",mist over a body of water; spray,Type the reading!,Image
箱形,はこがた,box-shaped; box-type; boxy,Type the reading!,Image
執筆者,しっぴつしゃ,writer; author; contributor,Type the reading!,Image
持主,もちぬし,"owner; proprietor; possessor (e.g. of talent, beauty, etc.)",Type the reading!,Image
卑俗,ひぞく,vulgar; coarse; low,Type the reading!,Image
雪像,せつぞう,snow sculpture,Type the reading!,Image
浮気男,うわきおとこ,cheating man; flirt,Type the reading!,Image
借財,しゃくざい,loan; debt; liability,Type the reading!,Image
懇談会,こんだんかい,informal meeting; get-together (for a chat); gathering (for discussion),Type the reading!,Image
緑髪,"りょくはつ,みどりがみ",glossy black hair,Type the reading!,Image
耳許,みみもと,close to the ear,Type the reading!,Image
円柱状,えんちゅうじょう,column shape; cylinder; columnar,Type the reading!,Image
お見舞,おみまい,visit (to someone affected by illness or misfortune); call; inquiry (about someone's health),Type the reading!,Image
色情狂,しきじょうきょう,sex mania,Type the reading!,Image
振り被る,ふりかぶる,to hold aloft (e.g. a sword); to brandish,Type the reading!,Image
また聞き,またぎき,hearsay; learning by hearsay,Type the reading!,Image
強制執行,きょうせいしっこう,(compulsory) execution; seizure,Type the reading!,Image
白刃取り,しらはどり,stopping a sword stroke between one's bare hands,Type the reading!,Image
貧乏暇なし,びんぼうひまなし,a poor man has no time for leisure; there is no rest for the poor,Type the reading!,Image
営倉,えいそう,guardhouse; detention barracks,Type the reading!,Image
隔膜,かくまく,partition; diaphragm,Type the reading!,Image
湖岸,こがん,lakeshore; lakeside,Type the reading!,Image
大目付,おおめつけ,(government) inspector-general (Edo period); upper superintendent officer,Type the reading!,Image
男一匹,おとこいっぴき,shining example of a man,Type the reading!,Image
練兵,れんぺい,military drill,Type the reading!,Image
貞節,ていせつ,chastity; fidelity; faithfulness,Type the reading!,Image
贈り主,おくりぬし,sender (of a present),Type the reading!,Image
蛇神,へびがみ,deified snake; snake god,Type the reading!,Image
貼り付け,はりつけ,affixing; pasting; sticking,Type the reading!,Image
鎮静化,ちんせいか,calming down; quieting down,Type the reading!,Image
澄みきる,すみきる,"to be perfectly clear (water, air, etc.); to clear up",Type the reading!,Image
厚生省,こうせいしょう,(former) Ministry of Health and Welfare,Type the reading!,Image
汲み出す,くみだす,to bail out (water); to dip out; to ladle out,Type the reading!,Image
反りが合わない,そりがあわない,unable to get along; unable to cooperate; unable to hit it off,Type the reading!,Image
山の端,やまのは,edge (brow) of mountain,Type the reading!,Image
懐石料理,かいせきりょうり,traditional Japanese meal brought in courses; tea-ceremony dishes,Type the reading!,Image
白味噌,しろみそ,white miso,Type the reading!,Image
体を反らす,からだをそらす,to bend oneself backward,Type the reading!,Image
屈託の無い,くったくのない,carefree; free from worry,Type the reading!,Image
英雄色を好む,えいゆういろをこのむ,great men have great fondness for the sensual pleasures,Type the reading!,Image
粘菌,ねんきん,myxomycete; slime mold,Type the reading!,Image
検疫,けんえき,quarantine; medical inspection,Type the reading!,Image
抽象,ちゅうしょう,abstraction,Type the reading!,Image
財務大臣,ざいむだいじん,Minister of Finance,Type the reading!,Image
氷菓子,こおりがし,frozen dessert,Type the reading!,Image
辛らつ,しんらつ,bitter (e.g. criticism); sharp; biting,Type the reading!,Image
郵便局員,ゆうびんきょくいん,mail clerk; post-office clerk; post-office worker,Type the reading!,Image
献杯,"けんぱい,こんぱい",toast (to someone; esp. the deceased at a post-ceremony meal); drinking to someone's health (or memory),Type the reading!,Image
日払い,ひばらい,daily wages; payment by the day,Type the reading!,Image
笑い死に,わらいじに,death by laughter,Type the reading!,Image
生き字引,いきじびき,walking encyclopedia; walking dictionary,Type the reading!,Image
水彩,すいさい,watercolor painting,Type the reading!,Image
粉っぽい,こなっぽい,powdery; floury,Type the reading!,Image
気付け薬,きつけぐすり,restorative; stimulant; pick-me-up,Type the reading!,Image
内弟子,うちでし,private pupil; apprentice,Type the reading!,Image
刀匠,とうしょう,swordsmith,Type the reading!,Image
愛想を尽かす,あいそをつかす,to be disgusted with; to run out of patience; to fall out of love,Type the reading!,Image
行方をくらます,ゆくえをくらます,to disappear; to vanish; to bolt,Type the reading!,Image
骨壺,こつつぼ,funerary urn; cinerary urn; burial urn,Type the reading!,Image
脅迫者,きょうはくしゃ,person making threats; intimidator,Type the reading!,Image
節句,せっく,seasonal festival,Type the reading!,Image
意志薄弱,いしはくじゃく,"weak-willed; lacking a purpose; lacking will power to be patient, purposeful, or resolute",Type the reading!,Image
椅子取りゲーム,"いすとりゲーム,イスとりゲーム",musical chairs,Type the reading!,Image
基礎工事,きそこうじ,foundation works,Type the reading!,Image
熱冷まし,ねつさまし,medicine for reducing fever; antifebrile; antipyretic,Type the reading!,Image
三つ子の魂百まで,みつごのたましいひゃくまで,a leopard cannot change its spots; the child is father to the man; the soul of a child of three (is the same) at 100,Type the reading!,Image
揚陸,ようりく,unloading (a ship); landing; disembarkation,Type the reading!,Image
敗訴,はいそ,loss of a (legal) case,Type the reading!,Image
特需,とくじゅ,emergency demands; special procurement (particularly in time of war),Type the reading!,Image
詳細情報,しょうさいじょうほう,detailed information,Type the reading!,Image
深皿,ふかざら,deep dish; dish with a high rim; tureen,Type the reading!,Image
望郷,ぼうきょう,homesickness; nostalgia,Type the reading!,Image
自動改札,じどうかいさつ,automatic turnstile (ticket gate),Type the reading!,Image
プレハブ小屋,プレハブごや,prefab hut,Type the reading!,Image
端切れ,はぎれ,scrap of cloth; odds and ends,Type the reading!,Image
星条旗,せいじょうき,Stars and Stripes (US flag); Star-Spangled Banner (US anthem),Type the reading!,Image
姉妹校,しまいこう,sister school,Type the reading!,Image
焦慮,しょうりょ,impatience; worry,Type the reading!,Image
粘着テープ,ねんちゃくテープ,adhesive tape; sticky tape,Type the reading!,Image
釣り船,"つりぶね,つりふね",fishing boat; boat-shaped hanging flower vase,Type the reading!,Image
磨きをかける,みがきをかける,to polish up (on); to refine; to hone,Type the reading!,Image
救命胴衣,きゅうめいどうい,life jacket; life vest,Type the reading!,Image
手術痕,しゅじゅつこん,operation scar; scar from an operation,Type the reading!,Image
修飾語,しゅうしょくご,modifier; qualifier,Type the reading!,Image
迎え酒,むかえざけ,hair of the dog; morning drink to get rid of a hangover,Type the reading!,Image
船賃,ふなちん,passage; fare; shipping charges,Type the reading!,Image
射落とす,いおとす,"to shoot down; to win (a position, someone's heart, etc.); to gain",Type the reading!,Image
汚いやり方,きたないやりかた,dirty trick,Type the reading!,Image
跳びあがる,とびあがる,to jump up; to leap up; to spring up,Type the reading!,Image
死亡届,しぼうとどけ,report of death; notification of a death,Type the reading!,Image
懐剣,かいけん,dagger,Type the reading!,Image
青息吐息,あおいきといき,deep distress,Type the reading!,Image
無沙汰,ぶさた,"not writing or contacting for a while; neglecting to write (call, visit, etc.); failing to write (call, visit, etc.)",Type the reading!,Image
浮沈,ふちん,floating and sinking; rise and fall; ebb and flow,Type the reading!,Image
幅の狭い,はばのせまい,narrow,Type the reading!,Image
皇位継承,こういけいしょう,(Japanese) imperial succession,Type the reading!,Image
譲位,じょうい,abdication,Type the reading!,Image
米粉,"こめこ,べいふん,ビーフン",rice flour,Type the reading!,Image
透析,とうせき,dialysis,Type the reading!,Image
地軸,ちじく,earth's axis,Type the reading!,Image
その他色々,"そのほかいろいろ,そのたいろいろ",and various other things; and many other things; and more,Type the reading!,Image
尾ヒレ,おひれ,"tail and fins; embellishment (of a story, rumor, etc.); exaggeration",Type the reading!,Image
一顧だにしない,いっこだにしない,not taking the slightest notice (of); not giving the slightest consideration (to); paying absolutely no attention (to),Type the reading!,Image
今冬,こんとう,this winter; next winter; last winter,Type the reading!,Image
大瓶,"おおびん,たいへい",large bottle,Type the reading!,Image
忍耐強い,にんたいづよい,persevering; very patient,Type the reading!,Image
蛮人,ばんじん,savage; barbarian; aboriginal,Type the reading!,Image
哲人,てつじん,wise man; philosopher; sage,Type the reading!,Image
業務妨害,ぎょうむぼうがい,obstruction of business; interference with business; interference with someone's duties,Type the reading!,Image
不法滞在,ふほうたいざい,illegal residence (in a country); illegal stay; illegal overstaying (of a visa),Type the reading!,Image
予備役,よびえき,service in the first reserve,Type the reading!,Image
器の大きい,うつわのおおきい,tolerant; big; flexible,Type the reading!,Image
股布,またぬの,piece of fabric sewn into the crotch of a garment to reinforce it; saddle,Type the reading!,Image
智謀,ちぼう,ingenuity; resourcefulness,Type the reading!,Image
有り難み,ありがたみ,value; worth; virtue,Type the reading!,Image
しびれ薬,しびれぐすり,anesthetic; anaesthetic,Type the reading!,Image
鈍行,どんこう,local train; slow train,Type the reading!,Image
左右逆,さゆうぎゃく,left and right reversed,Type the reading!,Image
虫取り網,むしとりあみ,butterfly net; net for catching insects,Type the reading!,Image
妖女,ようじょ,enchantress; vamp,Type the reading!,Image
肝硬変,かんこうへん,cirrhosis (of the liver),Type the reading!,Image
珍道中,ちんどうちゅう,incident-filled journey,Type the reading!,Image
洗濯屋,せんたくや,laundry; laundromat; launderette,Type the reading!,Image
大政奉還,たいせいほうかん,restoration of imperial rule,Type the reading!,Image
飾り棚,かざりだな,display shelf; display case,Type the reading!,Image
描き上げる,かきあげる,to finish writing; to complete; to write down (e.g. a list),Type the reading!,Image
平和裏,へいわり,peaceable; peaceful,Type the reading!,Image
水差,みずさし,pitcher; water jug; watering can,Type the reading!,Image
身体が資本,からだがしほん,health is wealth; health is your most valuable asset,Type the reading!,Image
束ね,たばね,bundle; control; management,Type the reading!,Image
念波,ねんぱ,telepathy; thought waves,Type the reading!,Image
鼻骨,びこつ,nasal bone,Type the reading!,Image
電気椅子,でんきいす,electric chair,Type the reading!,Image
北極圏,ほっきょくけん,Arctic Circle; the Arctic,Type the reading!,Image
人跡未踏,じんせきみとう,unexplored,Type the reading!,Image
酒蒸し,さかむし,seafood seasoned with salt and sake then steamed,Type the reading!,Image
食傷気味,しょくしょうぎみ,being sick and tired (of); being fed up (with); having one's fill (of),Type the reading!,Image
漁夫,ぎょふ,fisherman,Type the reading!,Image
鑑別,かんべつ,discrimination; judgement; judgment,Type the reading!,Image
旗下,きか,under the command (of); under the banner (of); influenced (by),Type the reading!,Image
棒高跳び,ぼうたかとび,pole vault,Type the reading!,Image
直弟子,じきでし,personal pupil,Type the reading!,Image
見廻る,みまわる,to make one's rounds; to patrol,Type the reading!,Image
石器,せっき,stone implement (e.g. stone age arrowheads); stone tool,Type the reading!,Image
掛け時計,かけどけい,wall clock,Type the reading!,Image
後塵,こうじん,trailing dust; dust left by someone running ahead,Type the reading!,Image
竹やぶ,たけやぶ,bamboo grove,Type the reading!,Image
取り止め,"とりやめ,とりとめ",cancellation; suspension,Type the reading!,Image
肺病,はいびょう,lung disease; chest trouble; pulmonary tuberculosis,Type the reading!,Image
襟を正す,えりをただす,to straighten oneself; to straighten one's clothes and one's posture; to adopt a more serious attitude,Type the reading!,Image
脅迫罪,きょうはくざい,criminal intimidation,Type the reading!,Image
人指し指,ひとさしゆび,index finger; forefinger; first (occ. second) finger,Type the reading!,Image
旦那衆,だんなしゅう,gents; gentlemen,Type the reading!,Image
目のあたり,まのあたり,before one's eyes; in one's presence; up close,Type the reading!,Image
火打石,ひうちいし,flint; firestone,Type the reading!,Image
訪問先,ほうもんさき,destination; place where one is visiting,Type the reading!,Image
刈り入れ,かりいれ,harvest,Type the reading!,Image
産み付ける,うみつける,to lay; to spawn,Type the reading!,Image
実をつける,みをつける,to bear fruit; to produce fruit,Type the reading!,Image
家族風呂,かぞくぶろ,"family bath (in a ryokan, etc.)",Type the reading!,Image
仏教徒,ぶっきょうと,Buddhist,Type the reading!,Image
２皿,ふたさら,two plates; two helpings; two servings,Type the reading!,Image
出生届,"しゅっしょうとどけ,しゅっせいとどけ",birth registration,Type the reading!,Image
商魂,しょうこん,commercial spirit,Type the reading!,Image
濃緑,"こみどり,のうりょく",dark green; deep green,Type the reading!,Image
感染拡大,かんせんかくだい,spread of infection,Type the reading!,Image
牛飼い,うしかい,cattleman; raising cattle,Type the reading!,Image
枕木,まくらぎ,(railway) sleeper; (railroad) tie; crosstie,Type the reading!,Image
迷妄,めいもう,illusion; fallacy; delusion,Type the reading!,Image
版元,はんもと,publisher,Type the reading!,Image
手巾,しゅきん,(hand) towel; handkerchief,Type the reading!,Image
国債,こくさい,national debt; national securities; government bonds,Type the reading!,Image
破顔一笑,はがんいっしょう,smiling broadly,Type the reading!,Image
隔世遺伝,かくせいいでん,atavism; throwback; reappearance of an earlier characteristic,Type the reading!,Image
臆面,おくめん,timid face,Type the reading!,Image
下の句,しものく,last part of a poem or Bible verse,Type the reading!,Image
棚からぼた餅,たなからぼたもち,sudden windfall; unexpected piece of good luck; azuki-covered mochi (fallen) from a shelf,Type the reading!,Image
陣を敷く,じんをしく,to encamp; to take up a position,Type the reading!,Image
愛想を振りまく,あいそをふりまく,to make oneself pleasant to everybody; to smile at everybody; to try to please everybody,Type the reading!,Image
針の山,はりのやま,hell's mountain of needles,Type the reading!,Image
一纏め,ひとまとめ,bundle; pack; bunch,Type the reading!,Image
降雨,こうう,rainfall; rain,Type the reading!,Image
往還,おうかん,traffic; coming and going; highway,Type the reading!,Image
貫録,かんろく,presence; dignity,Type the reading!,Image
タイヤ痕,タイヤこん,skid mark; tire mark; tyre mark,Type the reading!,Image
百科,ひゃっか,many objects (for study); encyclopedia; encyclopaedia,Type the reading!,Image
上掛け,"うわがけ,うわかけ",second dyeing; topping; overlay,Type the reading!,Image
仕事納め,しごとおさめ,last business day of the year (usu. December 28),Type the reading!,Image
独身寮,どくしんりょう,hostel for bachelors,Type the reading!,Image
肉離れ,にくばなれ,pulled or torn muscle,Type the reading!,Image
ぜんまい仕掛け,ぜんまいじかけ,"clockwork (motor, etc.); spring action",Type the reading!,Image
蓋然性,がいぜんせい,probability; likelihood,Type the reading!,Image
皆伝,かいでん,initiation into an art or discipline,Type the reading!,Image
月経,げっけい,menstruation; menstrual period,Type the reading!,Image
いい歳をして,いいとしをして,(in spite of) being old enough to know better,Type the reading!,Image
着払い,ちゃくばらい,payment on delivery; cash on delivery; COD,Type the reading!,Image
