Question,Answers,Comment,Instructions,Render as
仰しゃる,おっしゃる,to say; to speak; to tell,Type the reading!,Image
椰子の実,やしのみ,coconut,Type the reading!,Image
歯切れのいい,はぎれのいい,crisp; staccato; piquant,Type the reading!,Image
凰,"おおとり,おう",large bird; peng (giant bird said to transform from a fish); fenghuang (Chinese phoenix),Type the reading!,Image
流鏑馬,やぶさめ,horseback archery,Type the reading!,Image
外づら,"がいめん,そとづら,げめん",outer surface; outside; exterior,Type the reading!,Image
精しい,くわしい,detailed; full; minute,Type the reading!,Image
今カレ,いまカレ,current boyfriend,Type the reading!,Image
垓,がい,"10^20; 100,000,000,000,000,000,000; hundred quintillion",Type the reading!,Image
杜氏,"とうじ,とじ",chief brewer at a sake brewery,Type the reading!,Image
しゃぼん玉,しゃぼんだま,soap bubble,Type the reading!,Image
名ゼリフ,めいゼリフ,"famous line (from a movie, book, etc.); famous quote",Type the reading!,Image
御覧じる,"ごろうじる,ごらんじる",to see; to look; to watch,Type the reading!,Image
破落戸,"ごろつき,ゴロツキ,ならずもの",rogue; thug; hoodlum,Type the reading!,Image
掏摸,"すり,スリ",pickpocket,Type the reading!,Image
疾しい,やましい,feeling guilty; having a guilty conscience; having qualms about,Type the reading!,Image
貪婪,"どんらん,たんらん",avarice; greed,Type the reading!,Image
現生,"げんなま,げんしょう,げんせい",this world; this life,Type the reading!,Image
變,へん,strange; odd; peculiar,Type the reading!,Image
乘る,"のる,ノる","to get on (train, plane, bus, ship, etc.); to get in; to board",Type the reading!,Image
宿痾,しゅくあ,chronic disease; chronic illness,Type the reading!,Image
鰊,"にしん,かど,ニシン",Pacific herring (Clupea pallasii),Type the reading!,Image
何百個,なんびゃっこ,large number of items,Type the reading!,Image
溯る,さかのぼる,to go upstream; to go up (a river); to go back (to the past or origin),Type the reading!,Image
唱う,うたう,"to sing; to sing of (love, beauty, etc.) in a poem; to express in the form of a poem",Type the reading!,Image
新らしい,あたらしい,new; novel; fresh,Type the reading!,Image
嗾ける,けしかける,to instigate; to incite; to spur on,Type the reading!,Image
暈,"かさ,うん,くま,クマ","halo (around the Sun, Moon, etc.); ring; corona",Type the reading!,Image
丸型,まるがた,round shape; circle; circular form,Type the reading!,Image
侠気,"おとこぎ,きょうき",chivalrous spirit; chivalry,Type the reading!,Image
杓,"ひしゃく,ひさく,しゃく,シャク",ladle; dipper; scoop,Type the reading!,Image
野点,のだて,open-air tea ceremony; aristocrat taking a break during a trip in a palanquin; something standing in the open,Type the reading!,Image
寝衣,"ねまき,しんい",nightclothes; nightwear; sleepwear,Type the reading!,Image
川床,"かわどこ,かわゆか,ゆか",riverbed,Type the reading!,Image
艀,はしけ,lighter; barge; baggage boat,Type the reading!,Image
躑躅,"つつじ,ツツジ,てきちょく",hesitation; indecision; vacillation,Type the reading!,Image
薬研,やげん,druggist's mortar,Type the reading!,Image
互に,かたみに,mutually; reciprocally; together,Type the reading!,Image
而して,"そして,しかして",and; and then; thus,Type the reading!,Image
怖気立つ,"おぞけだつ,おじけだつ,こわけたつ",to be horrified; to be filled with trepidation; to shake with fright,Type the reading!,Image
ドロ沼,ドロぬま,quandary; dire situation from which one cannot extricate oneself; imbroglio,Type the reading!,Image
杜若,"カキツバタ,かきつばた",rabbitear iris (Iris laevigata),Type the reading!,Image
喫う,すう,"to breathe in; to inhale; to smoke (a cigarette, etc.)",Type the reading!,Image
近づきにくい,ちかづきにくい,unapproachable; inaccessible; difficult to access,Type the reading!,Image
山椒魚,"サンショウウオ,さんしょううお",salamander,Type the reading!,Image
セリフ回し,セリフまわし,theatrical elocution,Type the reading!,Image
ブドウ酒,ブドウしゅ,(grape) wine,Type the reading!,Image
外連味,けれんみ,pretense; affectation; showiness,Type the reading!,Image
発く,あばく,to disclose; to divulge; to expose,Type the reading!,Image
順う,したがう,"to obey (an order, law, etc.); to abide by (a rule, custom, etc.); to follow",Type the reading!,Image
矩,"のり,く,かね,カネ",rule; law; regulation,Type the reading!,Image
海嘯,"つなみ,かいしょう",tsunami; tidal wave,Type the reading!,Image
屋前,やど,outside near the door to one's home,Type the reading!,Image
独りぽっち,ひとりぽっち,aloneness; loneliness; solitude,Type the reading!,Image
袍,ほう,round-necked robe worn by members of nobility and the imperial court,Type the reading!,Image
浬,"ノット,かいり,カイリ",knot (nautical mile per hour),Type the reading!,Image
梃子でも動かない,てこでもうごかない,refusing to budge; adamant; intransigent,Type the reading!,Image
仮令,"たとえ,たとい",even if; no matter (what); if,Type the reading!,Image
連チャン,レンチャン,"repeated events (e.g. meetings, drinking sessions); series of events; streak",Type the reading!,Image
凡て,すべて,everything; all; the whole,Type the reading!,Image
竃,"かま,かまど,へっつい,カマド,くど",stove; furnace; kiln,Type the reading!,Image
樵,きこり,woodcutter; lumberjack; logger,Type the reading!,Image
愈,"いよいよ,いよよ",more and more; all the more; increasingly,Type the reading!,Image
曝く,あばく,to disclose; to divulge; to expose,Type the reading!,Image
素裸,"すっぱだか,すはだか",nudity; stark naked; in one's bare skin,Type the reading!,Image
濤,なみ,wave; billow; ripple,Type the reading!,Image
ド肝,ドぎも,guts; pluck; nerve,Type the reading!,Image
舳,"へさき,じく",bow (of a ship); prow,Type the reading!,Image
鴇,"トキ,とき,のがん,ノガン",Japanese crested ibis (Nipponia nippon); Asian crested ibis,Type the reading!,Image
ソファ席,ソファせき,sofa seating (e.g. in a restaurant),Type the reading!,Image
千載,せんざい,thousand years; millennium; perpetuity,Type the reading!,Image
樟脳,しょうのう,camphor,Type the reading!,Image
塊り,かたまり,lump; mass; bundle,Type the reading!,Image
御神酒,おみき,sacred wine; sacred sake; sake offered to the gods,Type the reading!,Image
叛く,そむく,to run counter to; to go against; to disobey,Type the reading!,Image
棲,すみか,dwelling; house; home,Type the reading!,Image
舶,つむ,large ship,Type the reading!,Image
究竟,"くっきょう,きゅうきょう,くきょう",robust; brawny; muscular,Type the reading!,Image
象嵌,ぞうがん,inlay; inlaying; damascening,Type the reading!,Image
本ボシ,"ほんボシ,ホンボシ",real culprit,Type the reading!,Image
曝,さらし,bleaching; soaking; bleached cotton (esp. wrapped around the torso),Type the reading!,Image
黒コショウ,"くろコショウ,クロコショウ",black pepper (Piper nigrum),Type the reading!,Image
宛も,"あたかも,あだかも",as if; as it were; as though,Type the reading!,Image
基く,もとづく,to be based (on); to be founded (on); to be grounded (on),Type the reading!,Image
桜桃,"さくらんぼ,さくらんぼう,サクランボ,ゆすらうめ,ゆすら,ユスラウメ,おうとう","cherry (fruit; esp. of the sweet cherry, Prunus avium)",Type the reading!,Image
倫敦,ロンドン,London (UK),Type the reading!,Image
織り機,おりき,loom; weaving machine,Type the reading!,Image
ボーリング場,ボーリングじょう,bowling alley,Type the reading!,Image
遊弋,ゆうよく,cruising; patrolling,Type the reading!,Image
陰々滅々,いんいんめつめつ,gloomy and depressing; mournful,Type the reading!,Image
