Question,Answers,Comment,Instructions,Render as
転出届,てんしゅつとどけ,notification of moving out,Type the reading!,Image
在り来り,ありきたり,common; ordinary; conventional,Type the reading!,Image
策を施す,さくをほどこす,to take measures,Type the reading!,Image
並進,へいしん,translation,Type the reading!,Image
指導の下に,しどうのもとに,under the guidance of; under the leadership of,Type the reading!,Image
大和人,やまとびと,Japanese people,Type the reading!,Image
文化勲章,ぶんかくんしょう,Order of Culture (Japan); Order of Cultural Merit (South Korea),Type the reading!,Image
給食係,きゅうしょくがかり,lunch monitor; student responsible for school lunch distribution and clean-up,Type the reading!,Image
翻訳書,ほんやくしょ,translation,Type the reading!,Image
夕焼け雲,ゆうやけぐも,red sunset clouds,Type the reading!,Image
附加,ふか,addition; annexation; appendage,Type the reading!,Image
落込む,おちこむ,to feel down; to feel sad; to be depressed,Type the reading!,Image
小桶,こおけ,small bucket,Type the reading!,Image
洒落本,しゃれぼん,sharebon; late Edo-period novelette about life in the red-light districts,Type the reading!,Image
どうか宜しく,どうかよろしく,please remember me; please help me; please treat me well,Type the reading!,Image
喫煙ルーム,きつえんルーム,smoking room,Type the reading!,Image
押出す,おしだす,to crowd out; to push out; to squeeze out,Type the reading!,Image
打ち当たる,ぶちあたる,to slam into; to crash into; to run into,Type the reading!,Image
相半ばする,あいなかばする,"to be equal in number, degree, etc. (of two things in opposition); to balance; to cancel out",Type the reading!,Image
変拍子,へんびょうし,irregular time; irregular metre,Type the reading!,Image
演説家,えんぜつか,speaker; orator,Type the reading!,Image
推薦図書,すいせんとしょ,recommended books; recommended reading,Type the reading!,Image
花も実もある,はなもみもある,to have both the looks and the substance; to be a compassionate and just person; to be interesting and instructive,Type the reading!,Image
仰せ付ける,おおせつける,to command; to order; to tell (to do),Type the reading!,Image
英仏,えいふつ,Britain and France; Anglo-French,Type the reading!,Image
閃電,せんでん,flash of lightning,Type the reading!,Image
市場開拓,しじょうかいたく,market development,Type the reading!,Image
郭清,かくせい,purification; cleaning up; purging,Type the reading!,Image
培地,ばいち,culture medium; growth medium,Type the reading!,Image
禅定,ぜんじょう,dhyana-samadhi (meditative concentration); ascetic practice atop a sacred mountain (in Shugendō); mountain top,Type the reading!,Image
痩せの大食い,やせのおおぐい,thin person who eats a lot; big eater who stays thin,Type the reading!,Image
殿様商売,とのさましょうばい,dilettantish business; amateurish business,Type the reading!,Image
申立て,もうしたて,statement; account (of something); declaration,Type the reading!,Image
気嚢,きのう,"air sac (birds, insects, etc.); gasbag (airship); envelope",Type the reading!,Image
片開き,かたびらき,single door (as opposed to a double door),Type the reading!,Image
度量衡,どりょうこう,weights and measures,Type the reading!,Image
責任を担う,せきにんをになう,to shoulder responsibility,Type the reading!,Image
長岡京,"ながおかきょう,ながおかのみやこ",Nagaokakyō (city),Type the reading!,Image
唐物屋,"からものや,とうぶつや",Edo-period seller of foreign goods,Type the reading!,Image
張合,はりあい,competition; rivalry; feeling that something is worth the effort,Type the reading!,Image
頭の鉢,あたまのはち,flat part on the top of the cranium,Type the reading!,Image
忌日,"きにち,きじつ,いみび","anniversary of a person's death (on which Buddhist commemorative rites, etc. ar…; 49th day after a person's death, on which Buddhist rituals are performed",Type the reading!,Image
藩領,はんりょう,land under the control of a daimyo,Type the reading!,Image
猛獣狩り,もうじゅうがり,big-game hunting,Type the reading!,Image
早仕舞い,はやじまい,early closing; finishing (work) early,Type the reading!,Image
早慶,そうけい,Waseda University and Keio University,Type the reading!,Image
災いする,わざわいする,to be one's ruin; to do harm; to cause trouble,Type the reading!,Image
金銅,こんどう,gilt bronze; gilt copper,Type the reading!,Image
促成,そくせい,promotion of growth,Type the reading!,Image
年忌,ねんき,death anniversary; Buddhist anniversary service,Type the reading!,Image
洋弓,ようきゅう,(Western) archery; Western-style bow,Type the reading!,Image
兵曹長,へいそうちょう,(Japanese Imperial Navy) chief warrant-officer,Type the reading!,Image
前首相,ぜんしゅしょう,previous prime minister (immediately preceding the incumbent); former prime minister; ex-premier,Type the reading!,Image
揚げ豆腐,あげどうふ,sliced deep-fried tofu,Type the reading!,Image
胃痙攣,いけいれん,gastrospasm; stomach spasm; stomach cramps,Type the reading!,Image
電子媒体,でんしばいたい,electronic media; digital media,Type the reading!,Image
垂直尾翼,すいちょくびよく,tail fin; vertical tail; vertical tailplane,Type the reading!,Image
選りにも選って,よりにもよって,"of all (things, people, places, days, etc.)",Type the reading!,Image
大海老,おおえび,large shrimp; king prawn; lobster,Type the reading!,Image
唾する,つばする,to spit,Type the reading!,Image
銀塊,ぎんかい,silver nugget; silver ingot; silver bullion,Type the reading!,Image
桁はずれ,"けたはずれ,ケタハズレ",incredible; extraordinary; exceptional,Type the reading!,Image
お墨付,おすみつき,certificate; certified document; authorization,Type the reading!,Image
堅陣,けんじん,stronghold,Type the reading!,Image
それ迄,それまで,until then; till then; up to that time,Type the reading!,Image
塗炭,とたん,misery; distress,Type the reading!,Image
剖検,ぼうけん,autopsy; necropsy,Type the reading!,Image
寝惚け,ねぼけ,being still half asleep; being half awake; being not yet quite awake,Type the reading!,Image
末筆ながら,まっぴつながら,last but not least; finally,Type the reading!,Image
どん尻,"どんじり,どんけつ,ドンケツ","tail end; tailender; last person (to arrive, finish etc.)",Type the reading!,Image
後の祭,あとのまつり,a day after the fair; (at a) stage when it's too late,Type the reading!,Image
肩当,かたあて,shoulder pad; shoulder reinforcement; epaulet,Type the reading!,Image
二兎,にと,two rabbits,Type the reading!,Image
身銭を切る,みぜにをきる,to use one's own money; to pay for from one's own pocket,Type the reading!,Image
年毎,としごと,every year; year by year,Type the reading!,Image
北伐,ほくばつ,Northern Expedition (China; 1926-1928),Type the reading!,Image
日本ハム,にっぽんハム,Nippon Ham (meat packing firm),Type the reading!,Image
灰白,かいはく,gray; grey; griseous,Type the reading!,Image
河幅,かわはば,width of a river,Type the reading!,Image
寒梅,かんばい,plum tree which blossoms in winter; early-flowering plum tree; early plum blossoms,Type the reading!,Image
象使い,ぞうつかい,elephant trainer,Type the reading!,Image
唐橋,からはし,arched bridge with Chinese-style railings; Chinese-style bridge,Type the reading!,Image
隠秘,いんぴ,making secret; not revealing; hiding (something),Type the reading!,Image
減衰率,げんすいりつ,"attenuation (factor, rate)",Type the reading!,Image
空中楼閣,くうちゅうろうかく,castle in the air,Type the reading!,Image
籠城作戦,ろうじょうさくせん,"strategy of holing oneself up in a castle (house, building)",Type the reading!,Image
斜辺,しゃへん,hypotenuse; oblique line,Type the reading!,Image
軟泥,なんでい,sludge; ooze,Type the reading!,Image
昭和基地,しょうわきち,Shōwa Station (Antarctica); Showa Station; Syowa Station,Type the reading!,Image
姦婦,かんぷ,adulteress,Type the reading!,Image
顔付,かおつき,(outward) looks; features; face,Type the reading!,Image
端坐,たんざ,sitting upright (properly),Type the reading!,Image
韓服,"かんふく,かんぷく,ハンボッ",hanbok (traditional Korean dress),Type the reading!,Image
審判長,しんぱんちょう,head judge,Type the reading!,Image
然もありなん,さもありなん,it's probably so; it stands to reason,Type the reading!,Image
採り上げる,とりあげる,to pick up; to adopt (a proposal); to take up (a topic),Type the reading!,Image
海霧,"かいむ,うみぎり",sea fog,Type the reading!,Image
胸当,"むねあて,むなあて",breastplate; chest protector; bib,Type the reading!,Image
鏡筒,きょうとう,lens-barrel; lens tube (e.g. of a telescope),Type the reading!,Image
張形,"はりかた,はりがた","dildo (made of horn, shell or papier-mâché)",Type the reading!,Image
恒温動物,こうおんどうぶつ,homeotherm,Type the reading!,Image
腑抜ける,ふぬける,to lose one's energy; to be cowardly,Type the reading!,Image
４連休,よんれんきゅう,4-day weekend,Type the reading!,Image
刷り上げる,すりあげる,to finish printing; to print off,Type the reading!,Image
節の間,ふしのま,"space between two nodes (on bamboo, etc.); a short time",Type the reading!,Image
食糧配給,しょくりょうはいきゅう,food distribution,Type the reading!,Image
険阻,けんそ,steep (terrain); precipitous; precipice,Type the reading!,Image
群れ飛ぶ,むれとぶ,to fly in flocks; to fly in great numbers,Type the reading!,Image
下垂,かすい,drooping; hanging down,Type the reading!,Image
言伝える,いいつたえる,"to hand down (a story, legend, etc.); to pass on (to the next generation); to spread (a rumor, news, etc.)",Type the reading!,Image
つぶ貝,つぶがい,whelk (esp. Neptunea and Buccinum spp.),Type the reading!,Image
ひこうき雲,ひこうきぐも,contrail; vapor trail; vapour trail,Type the reading!,Image
添書,てんしょ,accompanying note or letter; postscript,Type the reading!,Image
港湾管理,こうわんかんり,port authority; port administration,Type the reading!,Image
斬罪,ざんざい,(execution by) decapitation,Type the reading!,Image
慶雲,"けいうん,きょううん",auspicious cloud; Keiun era (704.5.10-708.1.11); Kyōun era,Type the reading!,Image
微粒,びりゅう,granule; particle,Type the reading!,Image
頓服,とんぷく,dose of medicine to be taken only once; medicine ordered for a single use,Type the reading!,Image
ぬすみ聞き,ぬすみぎき,eavesdropping; tapping,Type the reading!,Image
綿パン,めんパン,cotton pants,Type the reading!,Image
吉例,"きちれい,きつれい",festive annual custom,Type the reading!,Image
其れと,それと,and then; in addition to that; also,Type the reading!,Image
逸失利益,いっしつりえき,lost profit,Type the reading!,Image
短兵急,たんぺいきゅう,impetuousness,Type the reading!,Image
浮身,うきみ,floating on one's back,Type the reading!,Image
入婿,いりむこ,man who takes his wife's family name and marries into her family; man who is adopted by his wife's family,Type the reading!,Image
叙情詩,じょじょうし,lyric poetry; lyric poem; ode,Type the reading!,Image
非喫煙,ひきつえん,nonsmoking,Type the reading!,Image
梅しそ,うめしそ,Japanese apricot and shiso,Type the reading!,Image
涼をとる,りょうをとる,to enjoy the cool breeze,Type the reading!,Image
やりっ放し,やりっぱなし,unfinished; incomplete,Type the reading!,Image
否も応もなく,いやもおうもなく,willy-nilly; whether willing or not,Type the reading!,Image
弓張月,ゆみはりづき,half-moon,Type the reading!,Image
聞き納め,ききおさめ,hear something for the last time,Type the reading!,Image
手綱を緩める,たづなをゆるめる,to loosen the reins; to let up on (someone),Type the reading!,Image
死体解剖,したいかいぼう,autopsy; postmortem; post-mortem examination,Type the reading!,Image
眼鏡に叶う,めがねにかなう,to win the favour of (favor); to be acknowledged (e.g. by a superior); to measure up to,Type the reading!,Image
明後日の方向を向く,あさってのほうこうをむく,to face the wrong way; to go in the wrong direction,Type the reading!,Image
丸干し,まるぼし,whole dried small fish; whole dried daikon,Type the reading!,Image
カリカリ梅,カリカリうめ,crunchy pickled plum,Type the reading!,Image
八つ当り,やつあたり,venting one's anger (on someone or something); taking out one's anger on,Type the reading!,Image
タコ壺,"たこつぼ,タコツボ",octopus pot; foxhole (in a battlefield); bubble,Type the reading!,Image
阿鼻地獄,あびじごく,Avici hell (the eighth and most painful of the eight hells),Type the reading!,Image
堪まる,たまる,to bear; to endure,Type the reading!,Image
藩札,はんさつ,paper money issued by a feudal domain,Type the reading!,Image
高欄,こうらん,armrest (chair),Type the reading!,Image
押込める,おしこめる,to shut up; to imprison,Type the reading!,Image
附与,ふよ,grant; allowance; endowment,Type the reading!,Image
屑肉,くずにく,waste meat; meat scraps; offal,Type the reading!,Image
故里,ふるさと,hometown; birthplace; native place,Type the reading!,Image
四民平等,しみんびょうどう,equality for the four classes (early Meiji-period slogan),Type the reading!,Image
走り使い,はしりづかい,errand runner,Type the reading!,Image
藩閥,はんばつ,clanship; clannism; clan favoritism,Type the reading!,Image
合槌,"あいづち,あいずち",aizuchi; backchanneling; interjections indicating that one is paying attention,Type the reading!,Image
潮溜まり,しおだまり,tide pool; rocky place where sea water remains after the tide draws out,Type the reading!,Image
艶事,つやごと,love affair; romance,Type the reading!,Image
慈恵,じけい,mercy and love,Type the reading!,Image
水道の栓,すいどうのせん,water spigot; tap,Type the reading!,Image
誰がために,たがために,for whom,Type the reading!,Image
其れでも,それでも,but (still); and yet; nevertheless,Type the reading!,Image
天津神,あまつかみ,heavenly gods,Type the reading!,Image
気勢を削ぐ,きせいをそぐ,to diminish (dampen) the spirit,Type the reading!,Image
一線を退く,いっせんをしりぞく,to step back; to retire,Type the reading!,Image
彼の世,あのよ,the other world; the next world; the world beyond,Type the reading!,Image
心腹,しんぷく,chest and stomach; one's innermost being,Type the reading!,Image
元朝,"がんちょう,げんちょう",New Year's morning,Type the reading!,Image
法廷闘争,ほうていとうそう,court battle,Type the reading!,Image
競い,きそい,competition; contention; rivalry,Type the reading!,Image
緑豆,"りょくとう,リョクトウ",mung bean (Vigna radiata); green gram,Type the reading!,Image
下垂体,かすいたい,pituitary gland; pituitary body; hypophysis,Type the reading!,Image
砕石,さいせき,crushed stone; macadam; crushing (rock),Type the reading!,Image
相も変らぬ,あいもかわらぬ,usual; unchanging; eternal,Type the reading!,Image
男癖,おとこぐせ,interest in men; itch for men,Type the reading!,Image
閲覧注意,えつらんちゅうい,viewer discretion advised; not safe for work; NSFW,Type the reading!,Image
奥儀,"おうぎ,おくぎ",secret techniques (of an art or skill); inner mysteries; essence,Type the reading!,Image
太刀先,たちさき,point of a sword; forceful debate,Type the reading!,Image
即身成仏,そくしんじょうぶつ,attainment of Buddhahood during life,Type the reading!,Image
研磨機,けんまき,grinder; grinding machine; polisher,Type the reading!,Image
傘持ち,かさもち,umbrella carrier; servant who carried a long-handled umbrella for a noble,Type the reading!,Image
甲走った,かんばしった,shrill; high-pitched; sharp,Type the reading!,Image
原板,"げんぱん,げんばん",negative (of a picture),Type the reading!,Image
管掌,かんしょう,taking charge; management,Type the reading!,Image
汽車ポッポ,きしゃぽっぽ,choo-choo train,Type the reading!,Image
昨秋,さくしゅう,autumn of last year; fall of last year,Type the reading!,Image
糞ビッチ,"くそビッチ,クソビッチ",bitch,Type the reading!,Image
博雅,はくが,extensive knowledge; erudition,Type the reading!,Image
俊秀,しゅんしゅう,genius; prodigy; talented person,Type the reading!,Image
嬌笑,きょうしょう,charming smile,Type the reading!,Image
更かす,ふかす,to sit up late,Type the reading!,Image
四つ星,よっつぼし,four stars (rating),Type the reading!,Image
寝藁,ねわら,(stable) litter,Type the reading!,Image
大和民族,やまとみんぞく,Yamato race,Type the reading!,Image
年毎に,としごとに,annually; every year,Type the reading!,Image
リンゴの芯,リンゴのしん,apple core; core of an apple,Type the reading!,Image
満ち干,みちひ,ebb and flow,Type the reading!,Image
丸皿,まるざら,round plate,Type the reading!,Image
青菜に塩,あおなにしお,feeling sad or downhearted; down in the dumps,Type the reading!,Image
風に翻る,かぜにひるがえる,to flutter in the wind; to wave in the wind,Type the reading!,Image
媒介物,ばいかいぶつ,medium; agency; carrier,Type the reading!,Image
汲みだす,くみだす,to bail out (water); to dip out; to ladle out,Type the reading!,Image
ドテッ腹,どてっぱら,guts; abdomen; belly,Type the reading!,Image
代替エネルギー,だいたいエネルギー,alternative energy,Type the reading!,Image
福岡県警,ふくおかけんけい,Fukuoka Prefectural Police (abbr),Type the reading!,Image
国民皆兵,こくみんかいへい,universal conscription,Type the reading!,Image
４百,よんひゃく,400; four hundred,Type the reading!,Image
目差す,めざす,"to aim at (for, to do, to become); to try for; to have an eye on",Type the reading!,Image
接待係,せったいがかり,receptionist; welcoming committee,Type the reading!,Image
石灰石,せっかいせき,limestone,Type the reading!,Image
太鼓橋,たいこばし,arched bridge,Type the reading!,Image
ジャケ買い,ジャケがい,"buying a CD, book, etc. because of the cover",Type the reading!,Image
有為転変,ういてんぺん,mutability (of worldly affairs); fleeting shifts and changes (of human life),Type the reading!,Image
漬けもの,つけもの,tsukemono (pickled vegetables),Type the reading!,Image
汲み置き,くみおき,drawn water,Type the reading!,Image
荒城,こうじょう,ruined castle,Type the reading!,Image
立退く,たちのく,to leave; to evacuate; to withdraw (from),Type the reading!,Image
亀頭冠,きとうかん,corona glandis (penis); corona of glans penis,Type the reading!,Image
追払う,おいはらう,to drive away; to clear; to scatter,Type the reading!,Image
右葉,うよう,right lobe,Type the reading!,Image
詩経,しきょう,The Classic of Poetry; The Book of Songs; The Book of Odes,Type the reading!,Image
併願,へいがん,applying to enter more than one school,Type the reading!,Image
筆太,ふでぶと,a bold hand,Type the reading!,Image
御詠歌,ごえいか,pilgrim's song; pilgrim's hymn; song in praise of the Buddha,Type the reading!,Image
霜夜,しもよ,frosty night,Type the reading!,Image
画塾,がじゅく,private painting school,Type the reading!,Image
其れから,それから,and then; after that,Type the reading!,Image
面目を潰す,めんぼくをつぶす,to lose face; to be disgraced,Type the reading!,Image
物価高騰,ぶっかこうとう,rise in prices,Type the reading!,Image
石橋をたたいて渡る,いしばしをたたいてわたる,being excessively cautious; knocking on a strong stone bridge before crossing it,Type the reading!,Image
批判者,ひはんしゃ,critic,Type the reading!,Image
模範試合,もはんじあい,exhibition match,Type the reading!,Image
背開き,せびらき,slicing a fish down its back,Type the reading!,Image
塩を撒く,しおをまく,to spread salt (to spiritually purify),Type the reading!,Image
基礎疾患,きそしっかん,underlying disease; primary illness; underlying condition,Type the reading!,Image
随伴者,ずいはんしゃ,attendant; member of an entourage or retinue or party,Type the reading!,Image
言葉を慎む,ことばをつつしむ,to watch what one says; to mind one's language,Type the reading!,Image
竜の髭,"りゅうのひげ,リュウノヒゲ",dwarf mondo grass (Ophiopogon japonicus),Type the reading!,Image
凝脂,ぎょうし,solidified oil,Type the reading!,Image
製糸工場,せいしこうじょう,spinning mill; filature; thread-manufacturing plant,Type the reading!,Image
本旨,ほんし,main object; principal object; true aim,Type the reading!,Image
天降る,あまくだる,to descend from heaven,Type the reading!,Image
濃藍,こあい,deep indigo,Type the reading!,Image
佳麗,かれい,beauty,Type the reading!,Image
御神燈,"ごしんとう,ごじんとう",light used as a religious offering; paper lantern (hung up near the door of performers and geishas),Type the reading!,Image
藁屋根,わらやね,straw-thatched roof,Type the reading!,Image
河川工事,かせんこうじ,riparian works,Type the reading!,Image
執り成し,とりなし,mediation; intercession; smoothing over,Type the reading!,Image
演説口調,えんぜつくちょう,oratorical tone,Type the reading!,Image
爽涼,そうりょう,cool and refreshing,Type the reading!,Image
竹炭,"たけすみ,ちくたん,たけずみ",bamboo charcoal,Type the reading!,Image
査閲,さえつ,inspection; examination,Type the reading!,Image
火屋,ほや,lamp chimney,Type the reading!,Image
伯夫人,はくふじん,countess,Type the reading!,Image
神符,しんぷ,amulet; a charm,Type the reading!,Image
保安係,ほあんがかり,store (house) detective; security (officer),Type the reading!,Image
釣合,つりあい,balance; equilibrium,Type the reading!,Image
不仁,ふじん,heartlessness; inhumanity,Type the reading!,Image
眼付,めつき,look (in someone's eyes); expression (of the eyes); eyes,Type the reading!,Image
玄冬,"げんとう,けんとう",winter,Type the reading!,Image
鼠捕り,"ねずみとり,ネズミとり",mousetrap; rattrap; rat poison,Type the reading!,Image
連邦制,れんぽうせい,federal system,Type the reading!,Image
累犯,るいはん,repeated offense; repeated offence; recidivism,Type the reading!,Image
劣性遺伝,れっせいいでん,recessive heredity,Type the reading!,Image
蝶つがい,ちょうつがい,joint (esp. an anatomical joint),Type the reading!,Image
杉内,すぎうち,too; extremely; so,Type the reading!,Image
白河夜船,"しらかわよふね,しらかわよぶね",being fast asleep (and totally unaware of what is going on around one); know-it-all manner,Type the reading!,Image
変調を来す,へんちょうをきたす,to go out of order; to go wrong; to become abnormal,Type the reading!,Image
塗り箸,ぬりばし,lacquered chopsticks,Type the reading!,Image
晴天続き,せいてんつづき,spell of fine weather,Type the reading!,Image
息急き,いきせき,pant; gasp,Type the reading!,Image
否でも,いやでも,whether one likes it or not; willy-nilly,Type the reading!,Image
不釣合い,ふつりあい,imbalance; disproportion; disparity,Type the reading!,Image
鐘塔,しょうとう,(Western) bell tower; campanile; belfry,Type the reading!,Image
娯楽番組,ごらくばんぐみ,amusement program; amusement programme,Type the reading!,Image
借家人,"しゃくやにん,しゃっかにん",tenant; renter,Type the reading!,Image
紅芋,"べにいも,ベニイモ",purple yam (Dioscorea alata); water yam; purple fleshed sweet potato (any one of several different such),Type the reading!,Image
太刀持ち,たちもち,sword-bearer (subordinate whose job it is to hold their master's sword); rikishi carrying a sword who follows the yokozuna to the ring during his ring-e…,Type the reading!,Image
意趣遺恨,いしゅいこん,grudge; spite; malice,Type the reading!,Image
一風変った,いっぷうかわった,eccentric; queer; unconventional,Type the reading!,Image
先込め,さきごめ,muzzle-loading; muzzleloader,Type the reading!,Image
押問答,おしもんどう,arguing back and forth; bandying words; verbal tug-of-war,Type the reading!,Image
六甲おろし,ろっこうおろし,cold northerly winter wind from the Rokko Mountains,Type the reading!,Image
黄巾の乱,こうきんのらん,Yellow Turban Rebellion (China; 184 CE),Type the reading!,Image
霧氷,むひょう,rime; hoarfrost; silver frost,Type the reading!,Image
陳列室,ちんれつしつ,showroom,Type the reading!,Image
鉢の木,はちのき,potted tree,Type the reading!,Image
心の柱,しんのはしら,central pillar of a pagoda,Type the reading!,Image
段丘,だんきゅう,terrace; bench (in geography),Type the reading!,Image
寡作,かさく,"unprolific (writer, artist, etc.)",Type the reading!,Image
互恵関係,ごけいかんけい,reciprocal relationship; mutually beneficial relations; relationship with benefits to both parties,Type the reading!,Image
妊娠線,にんしんせん,pregnancy stretch mark; striae gravidarum,Type the reading!,Image
絹さや,きぬさや,snow pea; snow peas; mange tout,Type the reading!,Image
刺胞,しほう,cnidocyte; cnida; nematocyst,Type the reading!,Image
客死,"かくし,きゃくし",dying while traveling; dying while abroad,Type the reading!,Image
忌引,きびき,absence from work or school due to mourning; secluding oneself in mourning,Type the reading!,Image
並行的,へいこうてき,parallel,Type the reading!,Image
大阪夏の陣,おおさかなつのじん,summer campaign of the siege of Osaka (1615),Type the reading!,Image
令孫,れいそん,your grandchild,Type the reading!,Image
羽布団,はねぶとん,down quilt; feather quilt,Type the reading!,Image
勤め帰り,つとめがえり,on the way home from work,Type the reading!,Image
折助,おりすけ,manservant employed by a samurai (Edo period),Type the reading!,Image
直ぐにも,すぐにも,immediately; right away; at once,Type the reading!,Image
打ち落す,うちおとす,to knock down; to shoot down; to lop off,Type the reading!,Image
邦国,ほうこく,country; state; various countries,Type the reading!,Image
その儘,"そのまま,そのまんま",without change; as is; just like,Type the reading!,Image
流浪者,るろうしゃ,nomad,Type the reading!,Image
一括購入,いっかつこうにゅう,lump-sum purchase; bulk purchase; group purchase,Type the reading!,Image
真率,しんそつ,honesty; sincerity; frankness,Type the reading!,Image
もの憂い,ものうい,languid; weary; listless,Type the reading!,Image
仮小屋,かりごや,booth; shack; hut,Type the reading!,Image
相も変らず,あいもかわらず,as usual; as always; as ever,Type the reading!,Image
英語塾,えいごじゅく,private school for the study of English,Type the reading!,Image
献呈,けんてい,presentation; dedication,Type the reading!,Image
付添う,つきそう,to attend on; to wait on; to accompany,Type the reading!,Image
鬱然,うつぜん,dense (vegetation); thick; prominent,Type the reading!,Image
おぼろ豆腐,おぼろどうふ,"soft, unpressed tofu",Type the reading!,Image
八分音符,はちぶおんぷ,8th note; eighth note; quaver,Type the reading!,Image
昭和維新,しょうわいしん,Shōwa restoration (call for Imperial restoration by militarists in the 1930s),Type the reading!,Image
この故に,このゆえに,therefore; because of this; for this reason,Type the reading!,Image
其れも,それも,what's more; moreover; at that,Type the reading!,Image
諸肌,もろはだ,both bare shoulders; stripped to the waist,Type the reading!,Image
国際貿易,こくさいぼうえき,international trade; international trading,Type the reading!,Image
唐様,からよう,Chinese design; Chinese style; traditional architecture associated with Zen,Type the reading!,Image
牛耳,ぎゅうじ,ears of an ox,Type the reading!,Image
付けっ放し,つけっぱなし,"leaving (a light, TV, etc.) on; leaving engaged (e.g. a key in a lock)",Type the reading!,Image
漂泊者,ひょうはくしゃ,vagabond,Type the reading!,Image
飲み応え,のみごたえ,satisfying quality (of a drink),Type the reading!,Image
三馬,"さんま,サンマ",Pacific saury (Cololabis saira); mackerel pike,Type the reading!,Image
擬似餌,ぎじえ,lure; artificial bait,Type the reading!,Image
密漁者,みつりょうしゃ,poacher (of fish),Type the reading!,Image
椎骨,ついこつ,vertebra; vertebrae,Type the reading!,Image
寄附金,きふきん,donation; contribution; endowment,Type the reading!,Image
如上,じょじょう,above-mentioned,Type the reading!,Image
水雷艇,すいらいてい,torpedo boat,Type the reading!,Image
