Question,Answers,Comment,Instructions,Render as
位,"くらい,い",throne; crown; (nobleman's) seat,Type the reading!,Image
賭ける,かける,to wager; to bet; to risk,Type the reading!,Image
覆う,おおう,to cover; to hide; to conceal,Type the reading!,Image
獣,"けもの,けだもの,じゅう,ケモノ,ケダモノ,しし",beast; brute; animal,Type the reading!,Image
歓迎,かんげい,welcome; (warm) reception,Type the reading!,Image
七,"しち,なな,なあ,ひち,な,チー",seven,Type the reading!,Image
徹底的,てっていてき,thorough; exhaustive; complete,Type the reading!,Image
等,"など,とう,ら","pluralizing suffix; or so; rough indicator of direction, location, amount, etc.",Type the reading!,Image
復讐,ふくしゅう,revenge,Type the reading!,Image
拳,"こぶし,けん",fist,Type the reading!,Image
片づける,かたづける,to put in order; to tidy up; to clean up,Type the reading!,Image
義務,ぎむ,duty; obligation; responsibility,Type the reading!,Image
指導,しどう,guidance; leadership; instruction,Type the reading!,Image
抱きしめる,だきしめる,to hug (someone) tight; to embrace; to give (someone) a tight hug,Type the reading!,Image
羽,"はね,は,わ,ば,ぱ,う",shuttlecock (in badminton),Type the reading!,Image
争う,"あらそう,あらがう",to compete; to contest; to contend,Type the reading!,Image
自殺,じさつ,suicide,Type the reading!,Image
磨く,みがく,to polish; to shine; to burnish,Type the reading!,Image
発揮,はっき,"show (of power, ability, etc.); exhibition; demonstration",Type the reading!,Image
緑,みどり,green; greenery; verdure,Type the reading!,Image
手放す,てばなす,to let go of; to release; to drop,Type the reading!,Image
お土産,"おみやげ,おみあげ",local specialty or souvenir bought as a gift while traveling (travelling); present brought by a visitor; something unpleasant that one is given (e.g. an illness while on vacation),Type the reading!,Image
親しい,"したしい,ちかしい",close (e.g. friend); familiar; friendly,Type the reading!,Image
達する,たっする,to reach; to get to; to arrive at,Type the reading!,Image
漏らす,もらす,to let leak; to let out (e.g. light); to let out (a secret),Type the reading!,Image
財布,さいふ,wallet; purse; coin purse,Type the reading!,Image
察する,さっする,to guess; to sense; to presume,Type the reading!,Image
厄介,やっかい,trouble; burden; nuisance,Type the reading!,Image
市,"いち,し",market; fair,Type the reading!,Image
上手い,うまい,skillful; skilful; skilled,Type the reading!,Image
熱心,ねっしん,zealous; enthusiastic; ardent,Type the reading!,Image
書類,しょるい,document; papers,Type the reading!,Image
想い,おもい,thought; imagination; mind,Type the reading!,Image
太い,ふとい,fat; thick; deep (of a voice),Type the reading!,Image
英語,えいご,English (language),Type the reading!,Image
託する,たくする,to entrust (someone) with; to leave (a matter) with someone; to place under someone's care,Type the reading!,Image
奴ら,"やつら,ヤツら",they; those guys,Type the reading!,Image
爪,つめ,"nail (e.g. fingernail, toenail); claw; talon",Type the reading!,Image
美味しい,"おいしい,オイシイ",good(-tasting); nice; delicious,Type the reading!,Image
説教,せっきょう,sermon; preaching; homily,Type the reading!,Image
玉,"たま,ぎょく",egg; okonomiyaki,Type the reading!,Image
遣う,つかう,"to use (a tool, method, etc.); to make use of; to put to use",Type the reading!,Image
戦闘,せんとう,battle; fight; combat,Type the reading!,Image
様々,"さまざま,さまさま",various; varied; diverse,Type the reading!,Image
田舎,"いなか,でんしゃ,でんじゃ",rural area; countryside; the sticks,Type the reading!,Image
行方,"ゆくえ,いきかた,ゆきかた,ゆきがた,いきがた",(one's) whereabouts; destination; where one is headed,Type the reading!,Image
新聞,しんぶん,newspaper,Type the reading!,Image
真似,"まね,マネ",imitating; copying; mimicry,Type the reading!,Image
合図,あいず,sign; signal; cue,Type the reading!,Image
乱れる,みだれる,to be disordered; to be disarranged; to be disarrayed,Type the reading!,Image
豊か,ゆたか,abundant; plentiful; rich,Type the reading!,Image
積極的,せっきょくてき,positive; assertive; active,Type the reading!,Image
尋ねる,たずねる,to ask; to enquire; to inquire,Type the reading!,Image
築く,きずく,to build; to construct; to erect,Type the reading!,Image
煙,"けむり,けむ,けぶ,けぶり",smoke; fumes,Type the reading!,Image
衣装,いしょう,clothing; costume; outfit,Type the reading!,Image
宇宙,うちゅう,universe; cosmos; space,Type the reading!,Image
隙間,すきま,gap; opening; aperture,Type the reading!,Image
皮,かわ,skin; hide; pelt,Type the reading!,Image
危うい,あやうい,dangerous; in danger; facing imminent danger,Type the reading!,Image
付近,ふきん,neighborhood; neighbourhood; vicinity,Type the reading!,Image
塊,かたまり,lump; mass; bundle,Type the reading!,Image
百,"ひゃく,もも",hundred; 100,Type the reading!,Image
嵐,"あらし,アラシ",storm; tempest; uproar,Type the reading!,Image
六,"ろく,む,むう,リュー,リィウ,リウ",six; 6,Type the reading!,Image
任務,にんむ,duty; function; office,Type the reading!,Image
座,ざ,seat; place; position,Type the reading!,Image
端,"はし,はじ,はな,はした,つま,たん,はた",end (e.g. of street); tip; point,Type the reading!,Image
所属,しょぞく,"belonging to (a group, organization, etc.); affiliation (with); being attached to",Type the reading!,Image
大胆,だいたん,bold; daring; audacious,Type the reading!,Image
１枚,いちまい,"one (thin, flat object); one sheet",Type the reading!,Image
済み,"ずみ,すみ",arranged; taken care of; settled,Type the reading!,Image
突破,とっぱ,breaking through; breakthrough; penetration,Type the reading!,Image
容赦,ようしゃ,pardon; forgiveness; tolerance,Type the reading!,Image
染める,そめる,to dye; to colour; to color,Type the reading!,Image
匹,"ひき,き",counter for small animals,Type the reading!,Image
御,"ご,ぎょ,み,おおん,おおむ,お,おん",honorific/polite/humble prefix; honorific suffix,Type the reading!,Image
共有,きょうゆう,joint ownership; co-ownership; sharing (e.g. a viewpoint),Type the reading!,Image
強烈,きょうれつ,strong; intense; severe,Type the reading!,Image
怪我,"けが,ケガ",injury; wound; mistake,Type the reading!,Image
絞る,"しぼる,シボる","to wring (towel, rag); to squeeze; to squeeze (fruit to extract juice)",Type the reading!,Image
支度,したく,preparation; arrangements,Type the reading!,Image
困難,こんなん,difficulty; hardship; trouble,Type the reading!,Image
銃,"じゅう,つつ","gun; firearm; small arms (e.g. rifle, pistol, etc)",Type the reading!,Image
曲がる,まがる,to bend; to curve; to warp,Type the reading!,Image
染まる,そまる,to be dyed; to be tainted; to be infected,Type the reading!,Image
全国,ぜんこく,the whole country,Type the reading!,Image
習う,ならう,to take lessons in; to be taught; to learn (from a teacher),Type the reading!,Image
漂う,ただよう,to drift; to float; to waft (e.g. a scent),Type the reading!,Image
筋肉,"きんにく,すじにく",muscle,Type the reading!,Image
戸惑う,とまどう,to be bewildered; to be perplexed,Type the reading!,Image
喋る,しゃべる,to talk; to chat; to chatter,Type the reading!,Image
燃やす,もやす,"to burn; to burn with (emotion, feeling); to be fired up",Type the reading!,Image
余る,あまる,to remain; to be left over; to be in excess,Type the reading!,Image
騙す,だます,to trick; to cheat; to deceive,Type the reading!,Image
停止,"ていし,ちょうじ",stoppage; coming to a stop; halt,Type the reading!,Image
浅い,あさい,shallow; superficial; slight (wound),Type the reading!,Image
捉える,とらえる,to catch; to capture; to seize,Type the reading!,Image
削る,"けずる,はつる","to shave (wood, leather, etc.); to sharpen (e.g. pencil); to plane",Type the reading!,Image
日間,にっかん,daytime; during the day,Type the reading!,Image
誇る,ほこる,to boast of; to be proud of; to take pride in,Type the reading!,Image
５分,ごふん,five minutes,Type the reading!,Image
歩む,あゆむ,to walk; to go on foot; to tread (a figurative path),Type the reading!,Image
照らす,てらす,to shine on; to illuminate; to compare (with),Type the reading!,Image
憎む,にくむ,to hate; to detest,Type the reading!,Image
悟る,さとる,to sense; to perceive; to notice,Type the reading!,Image
呪い,"のろい,まじない",curse; spell; malediction,Type the reading!,Image
演技,えんぎ,acting; performance,Type the reading!,Image
争い,あらそい,fight; dispute; feud,Type the reading!,Image
絆,"きずな,きづな",bond (between people); (emotional) ties; bonds,Type the reading!,Image
幻,まぼろし,phantom; vision; illusion,Type the reading!,Image
看板,かんばん,signboard; sign; billboard,Type the reading!,Image
深刻,しんこく,serious; severe; grave,Type the reading!,Image
弾く,"はじく,ひく",to play (a stringed or keyboard instrument),Type the reading!,Image
お尻,"おしり,オシリ",bottom; buttocks; bidet function (for anal cleansing),Type the reading!,Image
髪の毛,かみのけ,hair (on the head); (a) hair,Type the reading!,Image
複数,ふくすう,plural; multiple; plural (number),Type the reading!,Image
損,そん,loss; damage; harm,Type the reading!,Image
芝居,しばい,play; drama,Type the reading!,Image
維持,いじ,maintenance; preservation; improvement,Type the reading!,Image
詳細,しょうさい,details; particulars; specifics,Type the reading!,Image
氏,"うじ,し",Mr; Mrs; Ms,Type the reading!,Image
夏休み,なつやすみ,summer vacation; summer holiday,Type the reading!,Image
生意気,なまいき,impertinent; saucy; cheeky,Type the reading!,Image
棚,たな,shelf; ledge; rack,Type the reading!,Image
屋上,おくじょう,rooftop,Type the reading!,Image
一旦,いったん,once; for a short time; briefly,Type the reading!,Image
夕飯,"ゆうはん,ゆうめし",evening meal; dinner; supper,Type the reading!,Image
吐き出す,"はきだす,ほきだす",to vomit; to spit out; to breathe out (e.g. air),Type the reading!,Image
軍,"ぐん,いくさ",army; armed forces; troops,Type the reading!,Image
下着,したぎ,underwear; undergarment; underclothes,Type the reading!,Image
姫,ひめ,"young lady of noble birth; princess (esp. in Western contexts, tales, etc.); girl",Type the reading!,Image
棒,ぼう,pole; rod; stick,Type the reading!,Image
出来,"しゅったい,しゅつらい,でき",occurrence; happening; taking place,Type the reading!,Image
保護,ほご,protection; safeguard; guardianship,Type the reading!,Image
根拠,こんきょ,basis; grounds; foundation,Type the reading!,Image
地域,ちいき,area; region; district,Type the reading!,Image
除く,のぞく,to remove; to get rid of; to take away,Type the reading!,Image
専門,せんもん,speciality; specialty; special subject of study,Type the reading!,Image
伴う,ともなう,to accompany; to go hand in hand with; to be consequent upon,Type the reading!,Image
空ける,"あける,うつける",to empty; to remove; to make space,Type the reading!,Image
膨らむ,ふくらむ,to expand; to swell (out); to get big,Type the reading!,Image
沈黙,"ちんもく,しじま",silence; being silent; quiet,Type the reading!,Image
固める,かためる,to harden; to freeze; to strengthen,Type the reading!,Image
屋敷,やしき,residence; estate; grounds,Type the reading!,Image
所詮,しょせん,after all; in the end; anyway,Type the reading!,Image
運転,うんてん,operation (of a machine); running; working,Type the reading!,Image
候補,こうほ,candidate; contender; prospect,Type the reading!,Image
整う,ととのう,to be ready; to be prepared; to be arranged,Type the reading!,Image
早々,"そうそう,はやはや,はやばや",as soon as ...; just after ...; immediately after ...,Type the reading!,Image
気遣い,きづかい,consideration; concern; fear,Type the reading!,Image
同級生,どうきゅうせい,classmate,Type the reading!,Image
罠,わな,trap (for catching animals); snare; trap,Type the reading!,Image
要素,ようそ,component; factor; item (e.g. in list),Type the reading!,Image
陥る,おちいる,"to fall into (e.g. a hole); to fall into (chaos, depression, dilemma, illness, etc.); to fall into (a trap, etc.)",Type the reading!,Image
幕,まく,curtain; act (in a play); falling of the curtain,Type the reading!,Image
冷やす,ひやす,to cool; to chill; to refrigerate,Type the reading!,Image
忠告,ちゅうこく,advice; warning,Type the reading!,Image
解除,かいじょ,termination (of a contract); cancellation; rescinding,Type the reading!,Image
中途半端,ちゅうとはんぱ,halfway; half measures; unfinished,Type the reading!,Image
数々,"しばしば,かずかず",many; numerous; various,Type the reading!,Image
溢れる,"あぶれる,あふれる,こぼれる",to overflow; to brim over; to flood,Type the reading!,Image
欲望,よくぼう,desire; appetite; lust,Type the reading!,Image
値段,ねだん,price; cost,Type the reading!,Image
ご覧,ごらん,(please) try to; (please) look; seeing,Type the reading!,Image
駆けつける,かけつける,to run to; to come running; to rush (someplace),Type the reading!,Image
魅力的,みりょくてき,charming; fascinating; attractive,Type the reading!,Image
残酷,ざんこく,cruel; brutal; ruthless,Type the reading!,Image
立ち止まる,"たちどまる,たちとまる",to stop (in one's tracks); to come to a stop; to halt,Type the reading!,Image
埋まる,"うまる,うずまる","to be repaid (e.g. debt); to be replenished; to be filled (e.g. blank, vacancy, schedule)",Type the reading!,Image
購入,こうにゅう,purchase; buying,Type the reading!,Image
布,"ぬの,ふ,の",cloth; fabric; material,Type the reading!,Image
一致,いっち,agreement; accord; correspondence,Type the reading!,Image
一般,いっぱん,general; universal; ordinary,Type the reading!,Image
盾,たて,shield; buckler; escutcheon,Type the reading!,Image
崩壊,ほうかい,collapse; crumbling; breaking down,Type the reading!,Image
倉庫,そうこ,storehouse; warehouse; godown,Type the reading!,Image
意図,いと,intention; aim; design,Type the reading!,Image
嬉しそう,うれしそう,delightful; glad-looking,Type the reading!,Image
幽霊,ゆうれい,ghost; specter; spectre,Type the reading!,Image
取材,しゅざい,"gathering material (for an article, novel, etc.); collecting information; covering (an event, incident, etc.)",Type the reading!,Image
演じる,えんじる,"to act (a part); to play (a role); to perform (a play, etc.)",Type the reading!,Image
２回,にかい,twice,Type the reading!,Image
朝食,"ちょうしょく,あさげ",breakfast,Type the reading!,Image
自己紹介,じこしょうかい,self-introduction,Type the reading!,Image
隊,たい,party; group; crew,Type the reading!,Image
敷く,しく,to spread out (e.g. a futon); to lay out; to lay down (e.g. a cushion),Type the reading!,Image
減らす,へらす,to abate; to decrease; to diminish,Type the reading!,Image
一杯,いっぱい,one cup (of); one glass (of); one bowl (of),Type the reading!,Image
社,"やしろ,しゃ",(Shinto) shrine,Type the reading!,Image
あなた方,あなたがた,you (plural),Type the reading!,Image
賢い,かしこい,wise; clever; smart,Type the reading!,Image
企画,きかく,planning; plan; project,Type the reading!,Image
叶う,かなう,"to come true (of a dream, wish, etc.); to be realized; to be fulfilled",Type the reading!,Image
明かり,あかり,light; glow; gleam,Type the reading!,Image
草,"くさ,そう",grass; weed; herb,Type the reading!,Image
住所,じゅうしょ,"address (of a home, business, etc.); residence; domicile",Type the reading!,Image
表す,"あらわす,ひょうす",to represent; to signify; to stand for,Type the reading!,Image
慰める,なぐさめる,to comfort; to console; to amuse,Type the reading!,Image
番組,ばんぐみ,program (e.g. TV); programme,Type the reading!,Image
口調,くちょう,tone (of voice); manner of talking,Type the reading!,Image
浮気,うわき,extramarital sex; affair; fooling around,Type the reading!,Image
寸前,すんぜん,just before; on the verge of; on the brink of,Type the reading!,Image
指摘,してき,pointing out; identification,Type the reading!,Image
次回,じかい,next time (occasion),Type the reading!,Image
散々,さんざん,thoroughly; completely; utterly,Type the reading!,Image
勧める,すすめる,to recommend (someone to do); to advise; to encourage,Type the reading!,Image
捜査,そうさ,search (esp. in criminal investigations); investigation; inquiry,Type the reading!,Image
身内,みうち,relatives; one's family; friends,Type the reading!,Image
行方不明,ゆくえふめい,missing (of a person); lost; unaccounted for,Type the reading!,Image
放課後,ほうかご,after school (at the end of the day),Type the reading!,Image
放送,ほうそう,broadcasting; broadcast; program,Type the reading!,Image
柄,"え,がら,つか,から",pattern; design; body build,Type the reading!,Image
借金,しゃっきん,debt; loan; liabilities,Type the reading!,Image
上司,じょうし,(one's) superior; (one's) boss; the higher-ups,Type the reading!,Image
桜,"さくら,サクラ",cherry tree; cherry blossom; sakura,Type the reading!,Image
餌,"えさ,え,エサ",(animal) feed; fodder; pet food,Type the reading!,Image
確率,かくりつ,probability; likelihood; chances,Type the reading!,Image
切り替える,きりかえる,to change; to exchange; to convert,Type the reading!,Image
５人,ごにん,five people,Type the reading!,Image
兄さん,"にいさん,あにさん",older brother; elder brother; brother (as older-brother figure in friendly and or work relationship),Type the reading!,Image
お湯,おゆ,hot water; hot bath,Type the reading!,Image
混ぜる,まぜる,to mix; to stir; to blend,Type the reading!,Image
下に,しもに,down; below; downward,Type the reading!,Image
是非,ぜひ,certainly; without fail; right and wrong,Type the reading!,Image
営業,えいぎょう,business; trade; operations,Type the reading!,Image
覗く,のぞく,"to peek (through a keyhole, gap, etc.); to look down into (a ravine, etc.); to peek into (a shop, bookstore, etc.)",Type the reading!,Image
深夜,しんや,late at night,Type the reading!,Image
洗濯,"せんたく,せんだく",washing; laundry; relaxation,Type the reading!,Image
達成,たっせい,achievement; attainment; accomplishment,Type the reading!,Image
回転,かいてん,rotation; revolution; turn,Type the reading!,Image
励ます,はげます,to encourage; to cheer on; to cheer (someone) up,Type the reading!,Image
角度,かくど,angle,Type the reading!,Image
幸運,こううん,good luck; fortune,Type the reading!,Image
お嬢様,おじょうさま,(another's) daughter; young lady (of pampered upbringing); woman who has never known hardship,Type the reading!,Image
弱点,じゃくてん,weak point; weakness; shortcoming,Type the reading!,Image
異なる,ことなる,to differ; to be different; to disagree,Type the reading!,Image
針,はり,needle; pin; hook,Type the reading!,Image
溺れる,おぼれる,to struggle in the water; to sink below the surface and become unable to breathe; to (nearly) drown,Type the reading!,Image
不気味,ぶきみ,weird; eerie; ominous,Type the reading!,Image
午前,ごぜん,morning; a.m.,Type the reading!,Image
八,"はち,や,パー",eight; 8,Type the reading!,Image
暗闇,くらやみ,darkness; the dark,Type the reading!,Image
片手,かたて,one hand,Type the reading!,Image
故郷,"ふるさと,こきょう",hometown; birthplace; native place,Type the reading!,Image
繋がる,つながる,to be tied together; to be connected to; to be linked to,Type the reading!,Image
事務所,じむしょ,office,Type the reading!,Image
片方,かたほう,one side; one party; the other side,Type the reading!,Image
進行,しんこう,"moving forward (e.g. of a vehicle); onward movement; progress (of work, activities, etc.)",Type the reading!,Image
給料,きゅうりょう,salary; wages; pay,Type the reading!,Image
経営,けいえい,management; administration; operation,Type the reading!,Image
冷蔵庫,れいぞうこ,refrigerator; fridge,Type the reading!,Image
住人,じゅうにん,dweller; inhabitant; resident,Type the reading!,Image
青春,せいしゅん,youth; adolescence; springtime of life,Type the reading!,Image
鈍い,"おそい,おっそい,おそーい,おっそーい,おせー,おっせー,にぶい,のろい",dull (e.g. a knife); blunt; thickheaded,Type the reading!,Image
無言,"むごん,しじま",silence (not speaking); muteness,Type the reading!,Image
獲物,えもの,prey; catch; kill,Type the reading!,Image
排除,はいじょ,exclusion; removal; elimination,Type the reading!,Image
回避,かいひ,evasion; avoidance; recusal (of a judge),Type the reading!,Image
設置,せっち,establishment; institution; installation (of a machine or equipment),Type the reading!,Image
専用,せんよう,(one's) exclusive use; private use; personal use,Type the reading!,Image
釣る,つる,to fish; to angle; to catch,Type the reading!,Image
力強い,ちからづよい,powerful; strong; forceful,Type the reading!,Image
叶える,かなえる,"to grant (request, wish); to answer (prayer); to fulfill (conditions)",Type the reading!,Image
懸ける,かける,"to hang up (e.g. a coat, a picture on the wall); to let hang; to suspend (from)",Type the reading!,Image
老人,ろうじん,old person; senior citizen; the aged,Type the reading!,Image
捧げる,ささげる,to lift up; to hold up; to hold above eye level,Type the reading!,Image
恩,おん,favour; favor; obligation,Type the reading!,Image
誘導,ゆうどう,guidance; leading; induction,Type the reading!,Image
刃,"は,やいば",edge (of a knife or sword); blade; prong (of an electrical plug),Type the reading!,Image
検査,けんさ,"inspection (e.g. customs, factory); examination; test",Type the reading!,Image
歓声,かんせい,cheer; shout of joy,Type the reading!,Image
塞ぐ,ふさぐ,to stop up; to close up; to block (up),Type the reading!,Image
指す,さす,to point; to nominate; to select someone,Type the reading!,Image
着替え,"きがえ,きせかえ",changing clothes; change of clothes,Type the reading!,Image
業,"ごう,わざ,ぎょう",karma; result of one's karma; fate,Type the reading!,Image
理不尽,りふじん,unreasonable; irrational; outrageous,Type the reading!,Image
脇,"わき,かたわら",armpit; under one's arm; side,Type the reading!,Image
刺さる,ささる,to stick into (of something with a sharp point); to prick; to pierce,Type the reading!,Image
微笑む,"ほほえむ,ほおえむ",to smile,Type the reading!,Image
徐々に,じょじょに,gradually; steadily; slowly,Type the reading!,Image
恵まれる,めぐまれる,to be blessed with; to be rich in; to abound in,Type the reading!,Image
現す,あらわす,to represent; to signify; to stand for,Type the reading!,Image
素早い,すばやい,quick; swift; nimble,Type the reading!,Image
分析,ぶんせき,analysis,Type the reading!,Image
推測,すいそく,guess; conjecture,Type the reading!,Image
避難,ひなん,taking refuge; finding shelter; evacuation,Type the reading!,Image
監督,かんとく,supervision; control; superintendence,Type the reading!,Image
載せる,のせる,to publish (an article); to run (an ad),Type the reading!,Image
千,"せん,ち","thousand; 1,000",Type the reading!,Image
予測,よそく,prediction; estimation,Type the reading!,Image
尻尾,"しっぽ,しりお",tail (of an animal); tail end; tip,Type the reading!,Image
欲,よく,greed; craving; desire,Type the reading!,Image
天国,"てんごく,てんこく",paradise; heaven; Kingdom of Heaven,Type the reading!,Image
風景,ふうけい,scenery; scene; landscape,Type the reading!,Image
根性,こんじょう,willpower; guts; determination,Type the reading!,Image
眼,"め,まなこ,がん",eye; eyeball; eyesight,Type the reading!,Image
交代,"こうたい,こうだい",change; alternation; rotation,Type the reading!,Image
皿,さら,plate; dish; platter,Type the reading!,Image
笑み,えみ,smile,Type the reading!,Image
改める,あらためる,to change; to alter; to revise,Type the reading!,Image
頬,"ほお,ほほ,つら,ツラ",cheek (of the face),Type the reading!,Image
素材,そざい,ingredient; (raw) material; resource,Type the reading!,Image
輝き,かがやき,brightness; brilliance; brilliancy,Type the reading!,Image
お姉,"おねえ,オネエ,おネエ",elder sister; effeminate man,Type the reading!,Image
明かす,あかす,to pass (the night); to spend; to reveal,Type the reading!,Image
斬る,きる,"to kill (a human) using a blade (sword, machete, knife, etc.); to slice (off); to lop (off)",Type the reading!,Image
救急車,きゅうきゅうしゃ,ambulance,Type the reading!,Image
呪う,"のろう,まじなう",to curse; to put a curse on; to detest intensely,Type the reading!,Image
度に,"たびに,たんびに",each time; every time; whenever (something happens),Type the reading!,Image
温泉,おんせん,hot spring; onsen; hot spring resort,Type the reading!,Image
履く,はく,"to put on (lower-body clothing, e.g. pants, skirt, footwear); to wear; to affix (a sword to one's hip)",Type the reading!,Image
曖昧,あいまい,vague; ambiguous; unclear,Type the reading!,Image
掴む,つかむ,to seize; to catch; to grasp,Type the reading!,Image
開催,かいさい,"holding (a conference, exhibition, etc.); opening; hosting (e.g. the Olympics)",Type the reading!,Image
間近,"まぢか,まじか",near; close (to); nearby,Type the reading!,Image
油,あぶら,oil,Type the reading!,Image
吸い込む,すいこむ,to inhale; to breathe in; to suck up,Type the reading!,Image
服装,ふくそう,attire; dress; clothes,Type the reading!,Image
模様,もよう,pattern; figure; design,Type the reading!,Image
脅かす,"おどかす,おびやかす",to threaten; to menace; to intimidate,Type the reading!,Image
添える,そえる,to garnish; to accompany (as a card does a gift); to add to as support,Type the reading!,Image
食欲,しょくよく,appetite (for food),Type the reading!,Image
砂,"すな,いさご",sand; grit,Type the reading!,Image
拘束,こうそく,restriction; restraint; binding,Type the reading!,Image
掘る,ほる,to dig; to excavate; to hollow,Type the reading!,Image
舐める,"なめる,ナメる",to lick; to lap; to suck,Type the reading!,Image
封印,ふういん,seal; to seal (e.g. a letter); to affix a seal,Type the reading!,Image
