Question,Answers,Comment,Instructions,Render as
先に,"さきに,せんに",previously; before; earlier,Type the reading!,Image
感じ,かんじ,feeling; sense; impression,Type the reading!,Image
別に,べつに,(not) particularly; (not) especially; (not) specially,Type the reading!,Image
大きい,おおきい,big; large; great,Type the reading!,Image
立つ,たつ,to stand (up); to rise; to get to one's feet,Type the reading!,Image
元気,げんき,lively; full of spirit; energetic,Type the reading!,Image
多い,おおい,many; numerous; a lot,Type the reading!,Image
決まる,"きまる,キマる",to be decided; to be settled; to be fixed,Type the reading!,Image
頑張る,がんばる,to persevere; to persist; to keep at it,Type the reading!,Image
者,"もの,もん,しゃ",person,Type the reading!,Image
夜,"よる,よ,や",dinner,Type the reading!,Image
残る,のこる,to remain; to be left,Type the reading!,Image
欲しい,ほしい,wanting (to have); desiring; wishing for,Type the reading!,Image
昨日,"きのう,さくじつ",yesterday,Type the reading!,Image
開く,"ひらく,ヒラく,あく",to open; to undo; to unseal,Type the reading!,Image
明日,"あした,あす,みょうにち",tomorrow,Type the reading!,Image
新しい,あたらしい,new; novel; fresh,Type the reading!,Image
一番,"いちばん,ひとつがい",number one; first; first place,Type the reading!,Image
怒る,"おこる,いかる",to get angry; to get mad; to lose one's temper,Type the reading!,Image
遅い,"おそい,おっそい,おそーい,おっそーい,おせー,おっせー",slow; late; too late,Type the reading!,Image
高い,"たかい,たかーい,たっけー,たっかーい",high; tall; expensive,Type the reading!,Image
黙る,だまる,to be silent; to say nothing,Type the reading!,Image
止める,"とめる,やめる,とどめる",to stop; to turn off; to park,Type the reading!,Image
普通,"ふつう,フツー",normal; ordinary; regular,Type the reading!,Image
理由,"りゆう,わけ",reason; grounds; pretext,Type the reading!,Image
困る,こまる,to be troubled; to have difficulty; to be in a fix,Type the reading!,Image
最近,さいきん,recently; lately; these days,Type the reading!,Image
送る,おくる,to send; to dispatch; to forward,Type the reading!,Image
落ちる,おちる,to fall; to drop; to come down,Type the reading!,Image
向かう,むかう,to face; to go towards; to head towards,Type the reading!,Image
嫌,"いや,や,イヤ",disliking; not wanting; unwilling (to do),Type the reading!,Image
泣く,なく,to cry; to shed tears; to weep,Type the reading!,Image
約束,やくそく,promise; agreement; arrangement,Type the reading!,Image
道,"みち,どう,ち,ぢ",road; path; street,Type the reading!,Image
探す,さがす,to search for; to look for; to hunt for,Type the reading!,Image
歩く,あるく,to walk,Type the reading!,Image
殺す,ころす,to kill; to slay; to murder,Type the reading!,Image
痛い,"いたい,イタイ,イタい",painful; sore; cringy,Type the reading!,Image
返す,かえす,to return (something); to restore; to put back,Type the reading!,Image
用,よう,business; task; errand,Type the reading!,Image
お願いします,おねがいします,please,Type the reading!,Image
長い,"ながい,ながーい,なっがい,なげー","long (distance, length)",Type the reading!,Image
足,"あし,そく",means of transportation; (one's) ride,Type the reading!,Image
外,"そと,と,ほか,よそ,がい",outside; exterior; the open (air),Type the reading!,Image
別,"べつ,べち,わけ",distinction; difference; discrimination,Type the reading!,Image
下,"した,もと,げ,しも,か,さがる",below; down; under,Type the reading!,Image
読む,よむ,to read; to recite (e.g. a sutra); to chant,Type the reading!,Image
必ず,かならず,always; without exception; necessarily,Type the reading!,Image
簡単,かんたん,simple; easy; uncomplicated,Type the reading!,Image
結構,けっこう,splendid; nice; wonderful,Type the reading!,Image
様,"ざま,ザマ,さま,よう,ためし",Mr; Mrs; Miss,Type the reading!,Image
開ける,"あける,ひらける,はだける","to open (a door, etc.); to unwrap (e.g. parcel, package); to unlock",Type the reading!,Image
消える,きえる,to disappear; to vanish; to go out of sight,Type the reading!,Image
伝える,つたえる,to convey; to report; to transmit,Type the reading!,Image
２人,"ふたり,ににん",two persons; two people; pair,Type the reading!,Image
大きな,おおきな,big; large; great,Type the reading!,Image
他,"ほか,た",another place; some other place; somewhere else,Type the reading!,Image
選ぶ,えらぶ,to choose; to select; to pick (out),Type the reading!,Image
今回,こんかい,this time; now,Type the reading!,Image
以外,いがい,excluding; except (for); apart from,Type the reading!,Image
優しい,やさしい,tender; kind; gentle,Type the reading!,Image
離れる,はなれる,to be separated; to be apart; to be distant,Type the reading!,Image
始まる,はじまる,to begin; to start; to commence,Type the reading!,Image
終わり,おわり,end; ending; close,Type the reading!,Image
連絡,れんらく,contacting; (making) contact; getting in touch,Type the reading!,Image
安心,"あんしん,あんじん",peace of mind; relief; (sense of) security,Type the reading!,Image
第,だい,prefix for forming ordinal numbers,Type the reading!,Image
変える,かえる,to change; to alter; to transform,Type the reading!,Image
場合,"ばあい,ばやい,ばわい,バヤイ,バワイ",case; occasion; situation,Type the reading!,Image
近く,ちかく,near; neighbourhood; neighborhood,Type the reading!,Image
何で,なんで,why?; what for?; how?,Type the reading!,Image
任せる,まかせる,"to leave (a matter, decision, etc. to someone); to entrust (to someone); to entrust (someone) with",Type the reading!,Image
勝手に,かってに,arbitrarily; of its own accord; without asking,Type the reading!,Image
落ち着く,おちつく,to calm down; to compose oneself; to regain presence of mind,Type the reading!,Image
朝,"あさ,ちょう,あした",morning; breakfast,Type the reading!,Image
結局,けっきょく,after all; in the end; ultimately,Type the reading!,Image
負ける,まける,to lose; to be defeated; to be beaten,Type the reading!,Image
一人,"ひとり,いちにん",being alone; being by oneself; being single,Type the reading!,Image
元,"もと,げん,ユアン",former; ex-; past,Type the reading!,Image
上がる,"あがる,アガる",to rise; to go up; to come up,Type the reading!,Image
隠す,かくす,to hide; to conceal,Type the reading!,Image
捨てる,すてる,to throw away; to cast away; to dump,Type the reading!,Image
所,"ところ,とこ,しょ",place; spot; scene,Type the reading!,Image
命,"いのち,めい,みこと",life; life force; lifetime,Type the reading!,Image
準備,じゅんび,preparation; arrangements; getting ready,Type the reading!,Image
友達,"ともだち,トモダチ",friend; companion,Type the reading!,Image
食う,くう,to eat; to live; to make a living,Type the reading!,Image
名,"な,めい",name; given name; title,Type the reading!,Image
急,きゅう,sudden; abrupt; unexpected,Type the reading!,Image
邪魔,じゃま,hindrance; obstacle; nuisance,Type the reading!,Image
存在,そんざい,existence; being; presence,Type the reading!,Image
切る,"きる,キる",to cut; to cut through; to perform (surgery),Type the reading!,Image
続く,つづく,to continue; to last; to go on,Type the reading!,Image
水,"みず,すい",water (esp. cool or cold); fluid (esp. in an animal tissue); liquid,Type the reading!,Image
失礼,"しつれい,しつらい,しちらい",discourtesy; impoliteness; excuse me,Type the reading!,Image
子供,こども,child; children,Type the reading!,Image
様子,ようす,state (of affairs); situation; circumstances,Type the reading!,Image
遊ぶ,"あそぶ,あすぶ,すさぶ","to play (games, sports); to enjoy oneself; to have a good time",Type the reading!,Image
似る,にる,to resemble; to look like; to be like,Type the reading!,Image
渡す,わたす,to ferry across (e.g. a river); to carry across; to traverse,Type the reading!,Image
数,"しばしば,かず,すう",number; amount,Type the reading!,Image
走る,はしる,to run; to run (of a vehicle); to drive,Type the reading!,Image
合う,"あう,おう",to come together; to merge; to unite,Type the reading!,Image
家族,かぞく,family,Type the reading!,Image
助かる,たすかる,to be saved; to be rescued; to survive,Type the reading!,Image
物,"もの,もん,モノ,ぶつ,ブツ",somehow; somewhat; for some reason,Type the reading!,Image
勝つ,かつ,to win; to gain victory,Type the reading!,Image
身,"み,むくろ",one's body; one's person; oneself,Type the reading!,Image
確認,かくにん,confirmation; verification; validation,Type the reading!,Image
働く,はたらく,to work; to labor; to labour,Type the reading!,Image
驚く,おどろく,to be surprised; to be taken aback; to be amazed,Type the reading!,Image
生まれる,うまれる,to be born,Type the reading!,Image
用意,ようい,preparation; arrangements; provision,Type the reading!,Image
状況,じょうきょう,state of affairs; situation; conditions,Type the reading!,Image
説明,せつめい,explanation; exposition; description,Type the reading!,Image
向こう,むこう,opposite side; other side; over there,Type the reading!,Image
上げる,"あげる,アゲる",to raise; to elevate; to move something (to a higher place),Type the reading!,Image
もう少し,もうすこし,a bit more; a bit longer,Type the reading!,Image
毎日,まいにち,every day; daily,Type the reading!,Image
大,"おお,だい,おおき,おおい,たい",large; big; great,Type the reading!,Image
貸す,かす,to lend; to loan; to rent out,Type the reading!,Image
止まる,"とまる,とどまる,やまる","to stop (moving); to come to a stop; to stop (doing, working, being supplied)",Type the reading!,Image
大切,"たいせつ,たいせち,おおぎり",important; significant; serious,Type the reading!,Image
手伝う,てつだう,to help; to assist; to aid,Type the reading!,Image
娘,"じょう,むすめ,こ","daughter; girl (i.e. a young, unmarried woman)",Type the reading!,Image
仲間,"ちゅうげん,なかま",companion; fellow; friend,Type the reading!,Image
残す,のこす,to leave (behind); to leave (undone); to not finish,Type the reading!,Image
済む,すむ,to finish; to end; to be completed,Type the reading!,Image
これ以上,これいじょう,any more; anymore; any further,Type the reading!,Image
十分,"じっぷん,じゅっぷん,じゅうぶん",division into ten,Type the reading!,Image
過ぎる,"すぎる,よぎる",to pass through; to pass by; to go beyond,Type the reading!,Image
胸,"むね,むな",chest; breast; breasts,Type the reading!,Image
人生,じんせい,(one's) life,Type the reading!,Image
一体,いったい,(what) the heck; (why) in the world; (who) on earth,Type the reading!,Image
全員,"ぜんいん,ぜいいん",all members; all hands; everyone,Type the reading!,Image
