Question,Answers,Comment,Instructions,Render as
歯槽,しそう,(dental) alveolus; tooth socket,Type the reading!,Image
醜婦,しゅうふ,ugly woman; unattractive woman,Type the reading!,Image
高脂肪,こうしぼう,high-fat; fatty,Type the reading!,Image
湯のみ茶碗,ゆのみぢゃわん,teacup,Type the reading!,Image
連累,れんるい,complicity; implication; involvement,Type the reading!,Image
意馬心猿,いばしんえん,it is hard to keep one's worldly desires and passions in check,Type the reading!,Image
寄せ豆腐,よせどうふ,"soft, unpressed tofu",Type the reading!,Image
マリア観音,マリアかんのん,"Maria Kannon; statue of the Virgin Mary disguised as a Buddhist Kannon statue, used by hidden…",Type the reading!,Image
背皮,せがわ,back of a leatherbound book,Type the reading!,Image
脂肪組織,しぼうそしき,adipose tissue,Type the reading!,Image
硫化物,りゅうかぶつ,sulfide; sulphide,Type the reading!,Image
内腔,"ないこう,ないくう",lumen,Type the reading!,Image
昭和の日,しょうわのひ,Shōwa Day (national holiday; April 29); Showa Day,Type the reading!,Image
在郷軍人,ざいごうぐんじん,reservist,Type the reading!,Image
点描画,てんびょうが,pointillist painting,Type the reading!,Image
尚古,しょうこ,respect for olden days,Type the reading!,Image
汗馬,かんば,a sweating horse,Type the reading!,Image
亜硝酸,あしょうさん,nitrous acid,Type the reading!,Image
沼落ち,ぬまおち,"becoming obsessed with (a TV series, celebrity, interest, etc.); becoming addicted to; getting hooked on",Type the reading!,Image
膨隆,ぼうりゅう,swelling up,Type the reading!,Image
キャベツ炒め,キャベツいため,fried cabbage,Type the reading!,Image
示教,しきょう,authoritative instruction; teaching,Type the reading!,Image
大貝,おおがい,"kanji ""big shell"" radical",Type the reading!,Image
京急線,けいきゅうせん,Keikyu Line,Type the reading!,Image
持駒,もちごま,captured piece that can be reused; person or object held in reserve; available means,Type the reading!,Image
焼け太り,やけぶとり,prospering after a fire,Type the reading!,Image
冷嘲,れいちょう,sneer; derision; scornful laugh,Type the reading!,Image
便槽,べんそう,tub used to collect feces in an outhouse,Type the reading!,Image
鉛中毒,"なまりちゅうどく,えんちゅうどく",lead poisoning,Type the reading!,Image
レバノン杉,"レバノンすぎ,レバノンスギ",Lebanon cedar (Cedrus libani); cedar of Lebanon; Turkish cedar,Type the reading!,Image
張出す,はりだす,to put up (a notice); to post,Type the reading!,Image
下坂,しもさか,downhill; decline; waning,Type the reading!,Image
風蝕,ふうしょく,wind erosion,Type the reading!,Image
昭和元禄,しょうわげんろく,"the flourishing mid-Shōwa period (1960s and early 1970s) of peace, rapid econom…",Type the reading!,Image
浦路,うらじ,coastal road,Type the reading!,Image
此の所,このところ,lately; recently; these days,Type the reading!,Image
追証,おいしょう,additional cover; more margin; remargin,Type the reading!,Image
預金封鎖,よきんふうさ,freezing a bank account,Type the reading!,Image
申述べる,もうしのべる,to say; to tell (someone); to state,Type the reading!,Image
上級曹長,じょうきゅうそうちょう,sergeant major,Type the reading!,Image
暮春,ぼしゅん,late spring; third month of the lunar calendar,Type the reading!,Image
未だ未だ,まだまだ,still; much more; (not) yet,Type the reading!,Image
室内干し,しつないぼし,indoor drying; hanging clothes to dry indoors,Type the reading!,Image
アブク銭,あぶくぜに,easy money,Type the reading!,Image
溺れる者は藁をもつかむ,おぼれるものはわらをもつかむ,a drowning man will clutch at a straw,Type the reading!,Image
淀み無く,よどみなく,fluently; without hesitation; without faltering,Type the reading!,Image
善い悪い,よいわるい,good or bad; merits or demerits; quality,Type the reading!,Image
渇を入れる,かつをいれる,"to apply the art of resuscitation (in judo, etc.); to breathe life into; to stimulate",Type the reading!,Image
尿意を催す,にょういをもよおす,to have a desire to urinate,Type the reading!,Image
春眠暁を覚えず,しゅんみんあかつきをおぼえず,in spring one sleeps a sleep that knows no dawn; in spring one sleeps like a log,Type the reading!,Image
添加剤,てんかざい,addition agent,Type the reading!,Image
電灯を点ける,でんとうをつける,to turn on an electric light; to switch on a light,Type the reading!,Image
株買い占め,かぶがいしめ,cornering the market; stock cornering; a corner,Type the reading!,Image
請い求める,こいもとめる,to beg; to request; to demand,Type the reading!,Image
純真可憐,じゅんしんかれん,pure of heart and beautiful; innocent and beautiful,Type the reading!,Image
鉛製,えんせい,leaden; made of lead,Type the reading!,Image
東方の三博士,とうほうのさんはかせ,Magi; Three Wise Men,Type the reading!,Image
愛想を振り撒く,あいそをふりまく,to make oneself pleasant to everybody; to smile at everybody; to try to please everybody,Type the reading!,Image
車に撥ねられる,くるまにはねられる,to be struck by a car,Type the reading!,Image
海の藻屑と消える,うみのもくずときえる,to be drowned at sea,Type the reading!,Image
お待ち遠様,"おまちどおさま,おまちどうさま",I'm sorry to have kept you waiting,Type the reading!,Image
メッタ斬り,メッタぎり,hacking to pieces,Type the reading!,Image
吠え出す,ほえだす,to give mouth; to bark,Type the reading!,Image
小理窟,こりくつ,quibble; pointless argument,Type the reading!,Image
海老チリ,"えびチリ,エビチリ",stir-fried shrimp in chili sauce,Type the reading!,Image
分岐器,"ぶんきき,ぶんぎき",railroad switch; turnout,Type the reading!,Image
訳が分らない,わけがわからない,incomprehensible; nonsensical; puzzling,Type the reading!,Image
文禄の役,ぶんろくのえき,first Japanese invasion of Korea (1592-93),Type the reading!,Image
俳味,はいみ,subdued taste; refined taste; haiku (poetic) flavor (flavour),Type the reading!,Image
示範,しはん,setting an example,Type the reading!,Image
培養士,ばいようし,embryologist,Type the reading!,Image
受勲者,じゅくんしゃ,recipient of a decoration; recipient of an order (of merit),Type the reading!,Image
引掛,ひっかけ,hook; gab; snare,Type the reading!,Image
杯盤,はいばん,glasses and plates,Type the reading!,Image
兵六玉,ひょうろくだま,nincompoop; simpleton,Type the reading!,Image
大和絵,やまとえ,Yamato-e (classical Japan decorative paintings),Type the reading!,Image
灰白質,かいはくしつ,gray matter; grey matter,Type the reading!,Image
紫斑,しはん,purpura; purple spot,Type the reading!,Image
上板,あげいた,movable floor boards; trap door,Type the reading!,Image
供ぞろい,ともぞろい,accompaniment by a full retinue of attendants (e.g. in a daimyo's procession),Type the reading!,Image
傑人,けつじん,outstanding person; distinguished person; person of high caliber,Type the reading!,Image
泥除け,どろよけ,protection against (flying) mud; mudguard; mudflap,Type the reading!,Image
郊外電車,こうがいでんしゃ,suburban train,Type the reading!,Image
上大静脈,じょうだいじょうみゃく,superior vena cava,Type the reading!,Image
培養土,ばいようど,potting soil; planting mix; compost,Type the reading!,Image
田舎紳士,いなかしんし,country gentleman (esp. one that's slightly unrefined); squire,Type the reading!,Image
債権譲渡,さいけんじょうと,cession of an obligation; assignment of an obligation; transfer of an obligation,Type the reading!,Image
嚢中,のうちゅう,in a bag or one's purse,Type the reading!,Image
飛散る,とびちる,to fly around; to scatter,Type the reading!,Image
筆舌につくしがたい,ひつぜつにつくしがたい,beyond description,Type the reading!,Image
ふる里,ふるさと,hometown; birthplace; native place,Type the reading!,Image
吉林省,きつりんしょう,Jilin Province (China),Type the reading!,Image
紅の豚,くれないのぶた,Porco Rosso (1992 animated film),Type the reading!,Image
編み上げ靴,あみあげぐつ,lace-up boots,Type the reading!,Image
喫煙コーナー,きつえんコーナー,smoking corner,Type the reading!,Image
弔慰,ちょうい,condolence; sympathy,Type the reading!,Image
遜色が無い,そんしょくがない,standing comparison with; comparing favorably with; by no means inferior to,Type the reading!,Image
兵刃,へいじん,sword blade,Type the reading!,Image
分りきった,わかりきった,obvious; undeniable,Type the reading!,Image
此の辺,このへん,this area; around here; this point,Type the reading!,Image
病躯,びょうく,sick body; sickly constitution,Type the reading!,Image
杉玉,"すぎだま,すぎたま","sugidama; ball made from sprigs of Japanese cedar, traditionally hung in the eaves of sak…",Type the reading!,Image
征韓論,せいかんろん,Seikanron; 1873 political debate on whether Korea should be conquered by military force,Type the reading!,Image
孝経,こうきょう,the Book of Filial Piety,Type the reading!,Image
薬科大学,やっかだいがく,pharmaceutical college; college of pharmacy,Type the reading!,Image
黄道面,こうどうめん,plane of the ecliptic,Type the reading!,Image
移り変り,うつりかわり,change (e.g. season),Type the reading!,Image
木工場,もっこうじょう,sawmill,Type the reading!,Image
冬桜,"ふゆざくら,フユザクラ",winter cherry (Prunus parvifolia); winter cherry blossoms,Type the reading!,Image
尺取,しゃくとり,measuring worm; inchworm; looper (caterpillar),Type the reading!,Image
狼火,ろうか,signal fire; beacon,Type the reading!,Image
出血斑,しゅっけつはん,bloody spots,Type the reading!,Image
反跳,はんちょう,(physical) recoil,Type the reading!,Image
釣船,"つりぶね,つりふね",fishing boat; boat-shaped hanging flower vase,Type the reading!,Image
タバコ畑,タバコばたけ,tobacco field; tobacco patch,Type the reading!,Image
片麻痺,かたまひ,hemiplegia (paralysis on one side of the body),Type the reading!,Image
橋架,きょうか,bridge girder,Type the reading!,Image
他人丼,"たにんどん,たにんどんぶり",bowl of rice topped with beef (or pork) and eggs,Type the reading!,Image
牙龍,がりゅう,dragon's fang,Type the reading!,Image
吟唱,ぎんしょう,recital; recitation; chant(ing),Type the reading!,Image
寡少,かしょう,exceedingly little; exceedingly few; scanty,Type the reading!,Image
探照燈,たんしょうとう,searchlight,Type the reading!,Image
羽白,はじろ,any duck with white specula (bright patches on the wings),Type the reading!,Image
迅速果敢,じんそくかかん,quick and decisive; fast and daring; swift and resolute,Type the reading!,Image
渇愛,かつあい,thirst; craving; desire,Type the reading!,Image
挟み将棋,はさみしょうぎ,checkerslike game played with shogi pieces and board; hasami shogi,Type the reading!,Image
凝灰岩,ぎょうかいがん,tuff,Type the reading!,Image
漫符,まんぷ,"signs, symbols and characters used in manga to represent actions, emotions, etc.",Type the reading!,Image
確率分布,かくりつぶんぷ,probability distribution,Type the reading!,Image
干葉,ひば,dried leaves; dried daikon leaves,Type the reading!,Image
蛍光物質,けいこうぶっしつ,fluorescent substance; phosphor,Type the reading!,Image
嘘から出た誠,うそからでたまこと,something intended as a lie or joke which (by chance) ends up being true; lie turned truth,Type the reading!,Image
脂ギッシュ,"あぶらギッシュ,アブラギッシュ","oily (face, hair, food, etc.); persistent (person, personality, etc.); insistent",Type the reading!,Image
奉呈,ほうてい,presentation (to someone of high status); submitting; offering,Type the reading!,Image
御愁傷さま,ごしゅうしょうさま,my condolences,Type the reading!,Image
薔薇窓,ばらまど,rose window,Type the reading!,Image
抜本,"ばっぽん,ぬきほん",eradication; drastic,Type the reading!,Image
見処,みどころ,point worthy of note; good point; part worth seeing,Type the reading!,Image
天禄,てんろく,Tenroku era (970.3.25-973.12.20),Type the reading!,Image
硝薬,しょうやく,gunpowder,Type the reading!,Image
臭い玉,"においだま,くさいだま",tonsil stone; tonsillolith,Type the reading!,Image
黄旗,"こうき,きはた,きばた",yellow flag (esp. in motorsport),Type the reading!,Image
巻き添え被害,まきぞえひがい,collateral damage,Type the reading!,Image
呼止める,よびとめる,to (call and) stop; to call (someone) to stop; to hail (e.g. a taxi),Type the reading!,Image
蒸汽船,じょうきせん,steamship; steamboat; steamer,Type the reading!,Image
叙階,じょかい,ordination (esp. Catholic),Type the reading!,Image
旧怨,きゅうえん,old grudge,Type the reading!,Image
掻き口説く,かきくどく,to plead; to urge; to pester,Type the reading!,Image
振付家,ふりつけか,choreographer,Type the reading!,Image
出板,しゅっぱん,publication,Type the reading!,Image
絵端書,えはがき,picture postcard,Type the reading!,Image
寄添う,よりそう,to get close; to cuddle close together; to nestle close to,Type the reading!,Image
坐視,ざし,remaining an idle spectator; looking on unconcernedly (doing nothing),Type the reading!,Image
黒紋付,くろもんつき,black crested garment,Type the reading!,Image
縁起直し,えんぎなおし,change of fortune; trying to change one's luck,Type the reading!,Image
啓蒙主義,けいもうしゅぎ,illuminism; enlightenment,Type the reading!,Image
お雛さま,おひなさま,display of dolls during Hinamatsuri; Hinamatsuri (March 3); Girls' Festival,Type the reading!,Image
御成道,おなりみち,road for persons of high rank,Type the reading!,Image
堕胎薬,だたいやく,abortifacient; abortive drug,Type the reading!,Image
候文,そうろうぶん,"epistolary style using the auxiliary ""sōrō"" in place of ""aru""",Type the reading!,Image
身請,みうけ,"paying to get someone (esp. a geisha, prostitute, etc.) out of bondage",Type the reading!,Image
福祉国家,ふくしこっか,welfare state,Type the reading!,Image
昏迷状態,こんめいじょうたい,"befuddled (bewildered, confused) state; stupor",Type the reading!,Image
勇み肌,いさみはだ,gallantry,Type the reading!,Image
引き落す,ひきおとす,to pull down; to debit (from a bank account); to pay by direct debit,Type the reading!,Image
検査係,けんさがかり,inspector; gauger; passer,Type the reading!,Image
海綿状,かいめんじょう,spongiform; spongelike; spongy,Type the reading!,Image
海尉,かいい,lower-grade officer rank (JMSDF),Type the reading!,Image
藍鼠,"あいねずみ,あいねず",indigo-tinged grey (gray),Type the reading!,Image
仲買い,なかがい,brokerage; broker,Type the reading!,Image
左腎,さじん,left kidney,Type the reading!,Image
飛出,とびだし,jumping out; running out (e.g. into the street); dashing out,Type the reading!,Image
友垣,ともがき,friend,Type the reading!,Image
燈下,とうか,place by the lamp; area under the lamp,Type the reading!,Image
こね鉢,こねばち,kneading trough; kneading bowl,Type the reading!,Image
発芽玄米,はつがげんまい,germinated brown rice; sprouted brown rice,Type the reading!,Image
祝歌,いわいうた,festive poem or song; congratulatory form (of waka),Type the reading!,Image
黒揚羽,"くろあげは,クロアゲハ","spangle (species of black swallowtail butterfly, Papilio protenor)",Type the reading!,Image
候所,そうろうところ,just; but,Type the reading!,Image
侍講,じこう,"tutor to a daimyo, etc.; tutor to the emperor or crown prince (Meiji period)",Type the reading!,Image
河南省,かなんしょう,Henan Province (China),Type the reading!,Image
挺進,ていしん,go ahead of,Type the reading!,Image
置石,おきいし,stone placed on railway track (by children); decorative garden stone; handicap stone,Type the reading!,Image
下駄を履かせる,げたをはかせる,to inflate (figures); to jack up (e.g. a score); to pad,Type the reading!,Image
陽暦,ようれき,solar calendar,Type the reading!,Image
図らう,はからう,to manage; to arrange; to see to (a matter),Type the reading!,Image
唯唯,"ただただ,いい",absolutely; completely; utterly,Type the reading!,Image
未だし,いまだし,something to be desired,Type the reading!,Image
御祝,おいわい,congratulation; congratulations; celebration,Type the reading!,Image
わけ隔て,わけへだて,distinction; favoritism; favouritism,Type the reading!,Image
粗熱を取る,あらねつをとる,to let (food) cool slightly after cooking,Type the reading!,Image
術を授ける,じゅつをさずける,to teach tricks to,Type the reading!,Image
胎嚢,たいのう,fetal sac; foetal sac; gestation sac,Type the reading!,Image
魚心あれば水心あり,うおごころあればみずごころあり,"kindness begets kindness; you scratch my back and I'll scratch yours; if a fish is kind to the water, the water will be kind to the fish",Type the reading!,Image
辻が花,つじがはな,cloth-dyeing technique incorporating flower patterns,Type the reading!,Image
草競馬,くさけいば,local horse race,Type the reading!,Image
訴訟事件,そしょうじけん,lawsuit; (legal) case,Type the reading!,Image
蒼紅,そうこう,blue and red; azure and crimson,Type the reading!,Image
昧爽,まいそう,dawn,Type the reading!,Image
おい茂る,おいしげる,to grow thickly; to be overgrown; to thrive,Type the reading!,Image
累進課税,るいしんかぜい,progressive taxation; graduated taxation,Type the reading!,Image
懐古厨,かいこちゅう,nostalgic person; person who prefers the good old days; fuddy-duddy,Type the reading!,Image
譲渡可能,じょうとかのう,transferable; alienable; assignable,Type the reading!,Image
畑の肉,はたけのにく,soya bean; soybean; soy meat,Type the reading!,Image
後厄,あとやく,the year following an inauspicious year,Type the reading!,Image
ジャン荘,ジャンそう,mahjong parlour; mahjong parlor,Type the reading!,Image
宛てのない,あてのない,aimless,Type the reading!,Image
台詞まわし,せりふまわし,theatrical elocution,Type the reading!,Image
施物,せもつ,alms,Type the reading!,Image
男囚,だんしゅう,male convict; male prisoner,Type the reading!,Image
追剥ぎ,おいはぎ,highwayman; bandit; brigand,Type the reading!,Image
ばつ印,ばつじるし,"X mark (indicating an incorrect answer, disagreement, cancellation, etc.)",Type the reading!,Image
御蔭様で,おかげさまで,thankfully; fortunately; luckily,Type the reading!,Image
筋向い,すじむかい,diagonally opposite,Type the reading!,Image
大詰,おおづめ,final scene; the end; finale,Type the reading!,Image
譜本,ふほん,book of traditional Japanese music,Type the reading!,Image
ひな菊,"ひなぎく,ヒナギク",daisy (Bellis perennis); English daisy,Type the reading!,Image
早桶,はやおけ,roughly made casket; quickly made casket,Type the reading!,Image
覆面強盗,ふくめんごうとう,masked burglar; masked bandit,Type the reading!,Image
尺寸,"しゃくすん,せきすん",(something) tiny; trifle,Type the reading!,Image
畏服,いふく,awe,Type the reading!,Image
神代杉,じんだいすぎ,lignitized Japanese cedar; lignitised Japanese cedar,Type the reading!,Image
由ありげ,よしありげ,meaningful; suggestive; seeming to be with a history,Type the reading!,Image
隣り合せ,となりあわせ,adjoining each other,Type the reading!,Image
多情多恨,たじょうたこん,sensibility; (having) many worries and regrets,Type the reading!,Image
石炭殻,せきたんがら,(coal) cinders,Type the reading!,Image
舷側砲,げんそくほう,broadside gun; broadside cannon,Type the reading!,Image
厄運,やくうん,bad luck; misfortune,Type the reading!,Image
小吏,しょうり,petty official,Type the reading!,Image
２曹,にそう,sergeant first class (JGSDF),Type the reading!,Image
老梅,ろうばい,old plum tree,Type the reading!,Image
封禅,ほうぜん,ancient Chinese sacrificial ritual,Type the reading!,Image
龍笛,"りゅうてき,りょうてき","dragon flute; medium-pitched bark-covered bamboo transverse flute with seven holes, used in g…",Type the reading!,Image
然り気,さりげ,like that; in that manner,Type the reading!,Image
赤狐,"あかぎつね,アカギツネ",red fox (Vulpes vulpes),Type the reading!,Image
吊り籠,つりかご,gondola,Type the reading!,Image
無慾,むよく,unselfish; disinterested; unavaricious,Type the reading!,Image
此の前,このまえ,the other day; previously; before,Type the reading!,Image
音物,"いんもつ,いんぶつ","present (to build up a ""friendship"" with someone); bribe",Type the reading!,Image
赤鹿,"あかしか,アカシカ",red deer (Cervus elaphus),Type the reading!,Image
老荘,ろうそう,Laozi and Zhuangzi,Type the reading!,Image
敷皮,しきがわ,fur rug; fur cushion; insole,Type the reading!,Image
身仕舞,みじまい,dressing oneself (e.g. to go out); outfitting oneself,Type the reading!,Image
読取,よみとり,reading (e.g. by a scanner),Type the reading!,Image
面壁,めんぺき,meditation facing a wall,Type the reading!,Image
草相撲,くさずもう,amateur sumo wrestling,Type the reading!,Image
零れ話,こぼればなし,tidbit; titbit; digression,Type the reading!,Image
司厨長,しちゅうちょう,head steward (e.g. on a ship); palace chef,Type the reading!,Image
菊石,きくいし,ammonite (traditional name),Type the reading!,Image
弓具,きゅうぐ,things used in archery,Type the reading!,Image
暖衣飽食,だんいほうしょく,well-fed and well-dressed,Type the reading!,Image
挿入句,そうにゅうく,parenthetical expression,Type the reading!,Image
売出,うりだし,(bargain) sale,Type the reading!,Image
延享,えんきょう,Enkyō era (1744.2.21-1748.7.12),Type the reading!,Image
叱正,しっせい,pointing out errors; correction; critique,Type the reading!,Image
憂鬱症,ゆううつしょう,melancholia; severe depression,Type the reading!,Image
張込み,はりこみ,stakeout; ambush; cordon,Type the reading!,Image
濫造,らんぞう,overproduction; careless manufacture; churning out (substandard goods),Type the reading!,Image
まず以て,まずもって,first of all; in the first place,Type the reading!,Image
狐拳,きつねけん,"kitsune-ken; shōya-ken; game similar to rock, paper, scissors, with the hand gestures fox, hunter and v…",Type the reading!,Image
寝殿造り,しんでんづくり,manner of Heian-era palatial architecture,Type the reading!,Image
夕化粧,"ゆうげしょう,ユウゲショウ",evening makeup; rose evening primrose (Oenothera rosea); pink evening primrose,Type the reading!,Image
入坑,にゅうこう,entrance into drift or pit,Type the reading!,Image
廃藩,はいはん,abolition of the han system (1871),Type the reading!,Image
皺苦茶,"しわくちゃ,シワクチャ",crumpled; wrinkled; crinkled,Type the reading!,Image
浮腰,うきごし,wavering; unsteady; floating hip throw (judo),Type the reading!,Image
然るを,しかるを,even so; though that may be,Type the reading!,Image
堅塁,けんるい,stronghold,Type the reading!,Image
此の後,"このあと,このご,こののち",after this; henceforth; henceforward,Type the reading!,Image
採れる,とれる,"to be collected (of clams, etc.); to be gathered (of mushrooms, herbs, etc.); to be picked (of fruit, etc.)",Type the reading!,Image
間銀,あいぎん,handling fee; commission,Type the reading!,Image
幻を追う,まぼろしをおう,to pursue an illusion; to pursue a fantasy; to pursue phantoms,Type the reading!,Image
技術畑の人,ぎじゅつばたけのひと,career technician; man in the technical line,Type the reading!,Image
肩高,けんこう,withers (height from ground to shoulder blades in animals),Type the reading!,Image
卸会社,おろしがいしゃ,wholesale company; wholesaler,Type the reading!,Image
肩入,かたいれ,support; backing; patronage,Type the reading!,Image
弄くりまわす,いじくりまわす,to fiddle with; to monkey around with,Type the reading!,Image
禍根を絶つ,かこんをたつ,to strike at the root of an evil,Type the reading!,Image
謹賀,きんが,wishes of happiness,Type the reading!,Image
大和芋,やまといも,Chinese yam (variety of Dioscorea opposita); Japanese yam (variety of Dioscorea japonica),Type the reading!,Image
朗朗,ろうろう,clear; sonorous; full-sounding,Type the reading!,Image
手の混んだ,てのこんだ,intricate; elaborate; complicated,Type the reading!,Image
編み針,あみばり,knitting needle,Type the reading!,Image
大和言葉,やまとことば,word of Japanese origin; native Japanese word,Type the reading!,Image
万邦,ばんぽう,all nations,Type the reading!,Image
考え併せる,かんがえあわせる,to take (all of) into consideration,Type the reading!,Image
禁断の木の実,きんだんのこのみ,forbidden fruit,Type the reading!,Image
長傘,なががさ,long-ribbed umbrella (i.e. not folding),Type the reading!,Image
うぐいす餡,うぐいすあん,sweet brownish-green paste made from green peas,Type the reading!,Image
塊状,かいじょう,massive; bulk; block-like,Type the reading!,Image
前厄,まえやく,the year before a critical age; the year before an inauspicious year,Type the reading!,Image
こう配,こうばい,slope; incline; gradient,Type the reading!,Image
お寺様,おてらさま,monk,Type the reading!,Image
寄り縋る,よりすがる,to cling to; to rely on,Type the reading!,Image
塩基対,えんきつい,base pair,Type the reading!,Image
恋慕う,こいしたう,to miss; to yearn for,Type the reading!,Image
洒落のめす,しゃれのめす,to turn everything into a joke; to continue joking to the last,Type the reading!,Image
故ない,ゆえない,without a reason,Type the reading!,Image
ワシ鼻,わしばな,aquiline nose; Roman nose; hook nose,Type the reading!,Image
陽溜まり,ひだまり,sunny spot; exposure to the sun,Type the reading!,Image
坐薬,ざやく,suppository,Type the reading!,Image
杉箸,すぎばし,chopsticks made of cedar,Type the reading!,Image
五斗米,ごとべい,small salary,Type the reading!,Image
梨地,なしじ,nashiji; lacquering technique using gold or silver powder or flakes,Type the reading!,Image
３尉,さんい,second lieutenant (JGSDF),Type the reading!,Image
並樹,なみき,roadside trees; row of trees,Type the reading!,Image
粗皮,あらかわ,bark; husk; untanned pelt,Type the reading!,Image
禅堂,ぜんどう,zendo (Zen meditation hall),Type the reading!,Image
斜坑,しゃこう,inclined shaft,Type the reading!,Image
着火点,ちゃっかてん,ignition point,Type the reading!,Image
港祭り,みなとまつり,port festival,Type the reading!,Image
削ぎ切り,そぎぎり,"slicing (a vegetable, chicken breast, etc.) diagonally; cutting (diagonally) into thin slices; shaving into slivers",Type the reading!,Image
両棲,りょうせい,amphibious; amphibian,Type the reading!,Image
副鼻腔炎,"ふくびこうえん,ふくびくうえん",sinusitis,Type the reading!,Image
弔歌,ちょうか,elegy; dirge,Type the reading!,Image
夜語り,よがたり,evening chat,Type the reading!,Image
石彫り,いしぼり,stone carving,Type the reading!,Image
捻じ向ける,ねじむける,to twist,Type the reading!,Image
熊鷹,"くまたか,クマタカ",Hodgson's hawk eagle (Nisaetus nipalensis); mountain hawk-eagle,Type the reading!,Image
御存知のとおり,ごぞんじのとおり,as you know; as you are aware,Type the reading!,Image
只働き,ただばたらき,working without pay; free service; work for nothing,Type the reading!,Image
在留邦人,ざいりゅうほうじん,Japanese residents in another country; Japanese expatriates,Type the reading!,Image
芳信,ほうしん,letter; news that flowers have bloomed,Type the reading!,Image
近郷近在,きんごうきんざい,surrounding country; neighboring villages,Type the reading!,Image
自家薬籠,じかやくろう,(something that is) available for use at any time; (someone who is) at one's beck and call; (something over which) one has complete mastery,Type the reading!,Image
リンパ性白血病,リンパせいはっけつびょう,lymphocytic leukemia,Type the reading!,Image
喪男,"もおとこ,もお,もだん",unpopular man; man who isn't well-liked by women,Type the reading!,Image
併用療法,へいようりょうほう,combined therapy,Type the reading!,Image
御転婆,おてんば,tomboy,Type the reading!,Image
跳馬,ちょうば,long horse (for vaulting),Type the reading!,Image
硝子屋,ガラスや,glazier; glass shop,Type the reading!,Image
艶歌,えんか,troubadour,Type the reading!,Image
