Question,Answers,Comment,Instructions,Render as
懐く,"なつく,なずく,なづく,いだく,うだく",to hold in one's arms (e.g. a baby); to embrace; to hug,Type the reading!,Image
設ける,もうける,to prepare; to provide; to set up,Type the reading!,Image
診る,みる,to examine (medically); to have a look at; to check (a patient's pulse),Type the reading!,Image
鎖,"くさり,じょう",chain; chains,Type the reading!,Image
いい天気,いいてんき,fine weather; fair weather,Type the reading!,Image
衣,"ころも,きぬ,い",clothes; garment; gown,Type the reading!,Image
免れる,"まぬがれる,まぬかれる","to escape (disaster, death, etc.); to be saved from; to be rescued from",Type the reading!,Image
未だ,"まだ,いまだ",more; (more) still; at least,Type the reading!,Image
美味い,うまい,skillful; skilful; skilled,Type the reading!,Image
脱る,とる,to remove; to get rid of; to take off,Type the reading!,Image
怠る,おこたる,to neglect; to be negligent in; to be neglectful of,Type the reading!,Image
林,はやし,wood; woods; forest,Type the reading!,Image
未だに,いまだに,still; even now; to this day,Type the reading!,Image
速やか,すみやか,quick; speedy; prompt,Type the reading!,Image
身勝手,みがって,selfish; self-centred; egotistical,Type the reading!,Image
不吉,ふきつ,ominous; sinister; unlucky,Type the reading!,Image
独り占め,ひとりじめ,hogging; having all to oneself; monopolising,Type the reading!,Image
行る,"やる,ヤる",to do; to undertake; to perform,Type the reading!,Image
因縁,"いんねん,いんえん",fate; destiny; connection,Type the reading!,Image
金髪,"きんぱつ,キンパツ",blond hair; blonde hair; golden hair,Type the reading!,Image
幹部,かんぶ,management; (executive) staff; leaders,Type the reading!,Image
瓶,"かめ,びん,ビン,へい",bottle; jar; decanter,Type the reading!,Image
犠牲者,ぎせいしゃ,victim (esp. someone killed); casualty,Type the reading!,Image
尊い,"とうとい,たっとい",precious; valuable; priceless,Type the reading!,Image
不穏,ふおん,disquieting; threatening; turbulent,Type the reading!,Image
目覚め,めざめ,waking; waking up; awakening,Type the reading!,Image
旧,"きゅう,ふる,もと",old; former; ex-,Type the reading!,Image
舌打ち,したうち,clicking one's tongue; tut-tut; smacking one's lips (with relish),Type the reading!,Image
噴き出す,ふきだす,to spout out; to spurt out; to gush out,Type the reading!,Image
副,ふく,assistant; associate; vice-,Type the reading!,Image
申請,しんせい,application; request; petition,Type the reading!,Image
兼ねる,かねる,"to be unable to; to find difficult (unpleasant, awkward, painful) to do; to serve two or more functions or roles simultaneously",Type the reading!,Image
開閉,かいへい,opening and shutting; opening and closing,Type the reading!,Image
即答,そくとう,immediate reply,Type the reading!,Image
条,"すじ,スジ,じょう,くだり",muscle; tendon; sinew,Type the reading!,Image
荒らす,あらす,to lay waste; to devastate; to damage,Type the reading!,Image
癒やす,いやす,"to heal; to cure; to satisfy (e.g. hunger, thirst)",Type the reading!,Image
鈍る,"にぶる,なまる",to become blunt; to grow dull; to become less capable,Type the reading!,Image
縮める,ちぢめる,to shorten; to reduce; to condense,Type the reading!,Image
９月,くがつ,September; ninth month of the lunar calendar,Type the reading!,Image
承諾,しょうだく,consent; approval; acceptance,Type the reading!,Image
静寂,"せいじゃく,しじま",silence; stillness; quietness,Type the reading!,Image
貢献,こうけん,contribution (furthering a goal or cause); services (to a cause); paying tribute,Type the reading!,Image
従業員,じゅうぎょういん,employee; worker,Type the reading!,Image
参った,"まいった,マイッタ",I'm beaten; I give up; touché,Type the reading!,Image
探索,たんさく,search; lookup; hunt,Type the reading!,Image
裁判,さいばん,trial; judgement; judgment,Type the reading!,Image
渦巻く,うずまく,to whirl; to eddy; to swirl,Type the reading!,Image
助言,"じょげん,じょごん",advice; counsel; suggestion,Type the reading!,Image
養う,やしなう,to support; to maintain; to provide for,Type the reading!,Image
士,"さむらい,し",warrior (esp. of military retainers of daimyos in the Edo period); samurai; person with a strong backbone,Type the reading!,Image
実績,じっせき,achievements; actual results; accomplishments,Type the reading!,Image
看病,かんびょう,nursing (a patient),Type the reading!,Image
取り除く,とりのぞく,to remove; to deinstall; to take away,Type the reading!,Image
欲求,よっきゅう,desire; want; will,Type the reading!,Image
芸術,げいじゅつ,art; the arts,Type the reading!,Image
頭痛,ずつう,headache,Type the reading!,Image
片隅,かたすみ,corner; nook,Type the reading!,Image
正真正銘,しょうしんしょうめい,genuine; authentic; true,Type the reading!,Image
池,いけ,pond,Type the reading!,Image
芽生える,めばえる,to bud; to sprout; to arise,Type the reading!,Image
赴く,"おもむく,おもぶく",to go in the direction of; to proceed toward; to proceed according to,Type the reading!,Image
侮辱,ぶじょく,insult; affront; slight,Type the reading!,Image
仰る,おっしゃる,to say; to speak; to tell,Type the reading!,Image
祈り,いのり,prayer; supplication,Type the reading!,Image
風情,"ふぜい,ふうじょう",taste; elegance; charm,Type the reading!,Image
８月,はちがつ,August; eighth month of the lunar calendar,Type the reading!,Image
狼,"おおかみ,おおかめ,おいぬ,オオカミ",wolf (Canis lupus); wolf in sheep's clothing; womanizer,Type the reading!,Image
９時,くじ,nine o'clock,Type the reading!,Image
大阪,おおさか,"Osaka (city, prefecture)",Type the reading!,Image
渦,うず,whirlpool; swirl; eddy,Type the reading!,Image
伝統,でんとう,tradition; convention,Type the reading!,Image
泊める,とめる,to give shelter to; to lodge; to put up,Type the reading!,Image
歩み寄る,あゆみよる,to compromise; to meet halfway; to step up to,Type the reading!,Image
塔,とう,tower; steeple; spire,Type the reading!,Image
逝く,"いく,ゆく",to die; to pass away,Type the reading!,Image
賑やか,にぎやか,bustling; busy; crowded,Type the reading!,Image
見透かす,みすかす,"to see through (a lie, scheme, etc.); to see into (someone's mind); to read (someone's true feelings)",Type the reading!,Image
昭和,しょうわ,Shōwa era (1926.12.25-1989.1.7); reminiscent of the Shōwa era; Shōwa-nostalgic,Type the reading!,Image
早急,"そうきゅう,さっきゅう",immediate; prompt; quick,Type the reading!,Image
８時,はちじ,eight o'clock,Type the reading!,Image
独り,ひとり,being alone; being by oneself; being single,Type the reading!,Image
殺気,さっき,thirst for blood; bloodlust; determination to kill,Type the reading!,Image
永久,"えいきゅう,とわ,とこしえ",eternity; permanence; perpetuity,Type the reading!,Image
尾行,びこう,shadow; tail; following,Type the reading!,Image
冊,"さつ,さく",counter for books; volume,Type the reading!,Image
肘,"ひじ,ヒジ",elbow,Type the reading!,Image
４年,よねん,four years,Type the reading!,Image
置き去り,おきざり,leaving behind; desertion; abandonment,Type the reading!,Image
仇,"あだ,あた,あたん,かたき",foe; enemy; rival,Type the reading!,Image
泉,いずみ,spring; fountain,Type the reading!,Image
香,"かおり,きょう,こう,こり,か",aroma; fragrance; scent,Type the reading!,Image
誠に,まことに,indeed; really; absolutely,Type the reading!,Image
寝室,しんしつ,bedroom,Type the reading!,Image
前髪,まえがみ,forelock; bangs,Type the reading!,Image
克服,こくふく,"conquest (of a difficulty, illness, crisis, etc.); overcoming; surmounting",Type the reading!,Image
お皿,おさら,plate; dish,Type the reading!,Image
７月,"しちがつ,なながつ",July; seventh month of the lunar calendar,Type the reading!,Image
侮る,あなどる,to disdain; to look down on; to make light of,Type the reading!,Image
翌朝,"よくあさ,よくちょう",next morning,Type the reading!,Image
菓子,かし,confectionery; sweets; candy,Type the reading!,Image
飲み干す,のみほす,to drink up; to drink to the last drop; to drink (a glass) dry,Type the reading!,Image
潜める,ひそめる,to hide; to conceal; to lower volume (of a sound or one's voice) so as not to be heard,Type the reading!,Image
召す,めす,to call; to summon; to send for,Type the reading!,Image
窺う,うかがう,to peep (through); to peek; to examine (esp. covertly),Type the reading!,Image
鳴り響く,なりひびく,to reverberate; to resound; to echo,Type the reading!,Image
代々,"だいだい,よよ",for generations; from generation to generation; generation after generation,Type the reading!,Image
占い,うらない,fortune-telling; divination; fortune-teller,Type the reading!,Image
浴びせる,あびせる,to pour on,Type the reading!,Image
猛烈,もうれつ,fierce; intense; severe,Type the reading!,Image
翻弄,ほんろう,having at one's mercy; trifling with; toying with,Type the reading!,Image
片っ端から,かたっぱしから,absolutely every little bit; everything from A to Z; systematically,Type the reading!,Image
乳,"ちち,ち",milk; breast,Type the reading!,Image
坊主,"ぼうず,ぼんず",Buddhist priest; bonze; close-cropped hair,Type the reading!,Image
渋い,しぶい,astringent; bitter; puckery,Type the reading!,Image
取り囲む,とりかこむ,to surround; to crowd around; to gather around,Type the reading!,Image
務まる,つとまる,to be fit (for a role); to be qualified (for); to be equal (to a task),Type the reading!,Image
傲慢,ごうまん,haughty; arrogant; insolent,Type the reading!,Image
弱々しい,よわよわしい,weak; weakly; feeble,Type the reading!,Image
酔っ払う,よっぱらう,to get drunk,Type the reading!,Image
戸惑い,とまどい,being at sea; losing one's bearings; confusion,Type the reading!,Image
崖,がけ,cliff; precipice; brink of a dangerous situation,Type the reading!,Image
遊園地,ゆうえんち,amusement park,Type the reading!,Image
闘う,たたかう,to make war (on); to wage war (against); to go to war (with),Type the reading!,Image
やり遂げる,やりとげる,to accomplish; to finish; to carry through,Type the reading!,Image
坂,さか,slope; incline; hill,Type the reading!,Image
災い,わざわい,disaster; calamity; misfortune,Type the reading!,Image
相応しい,ふさわしい,appropriate; adequate; suitable,Type the reading!,Image
建設,けんせつ,construction; establishment,Type the reading!,Image
地震,"じしん,ない",earthquake,Type the reading!,Image
覆す,くつがえす,to overturn; to capsize; to upset,Type the reading!,Image
に従い,にしたがい,in accordance with; according to,Type the reading!,Image
追及,ついきゅう,investigation (e.g. into someone's guilt); questioning; pressing,Type the reading!,Image
株式会社,かぶしきがいしゃ,stock company; corporation; kabushiki kaisha,Type the reading!,Image
眉間,みけん,brow; glabella; middle forehead,Type the reading!,Image
恩返し,おんがえし,"paying back a favour; repayment (of an obligation, kindness, etc.)",Type the reading!,Image
延長,えんちょう,extension; elongation; prolongation,Type the reading!,Image
４日,よっか,4th day of the month; four days,Type the reading!,Image
警官,けいかん,police officer; policeman; constable,Type the reading!,Image
掲載,けいさい,publication (e.g. of an article in a newspaper); carrying (e.g. a story); running (e.g. a serial),Type the reading!,Image
熊,"くま,クマ",bear (any mammal of family Ursidae),Type the reading!,Image
弄ぶ,もてあそぶ,"to play with (a toy, one's hair, etc.); to fiddle with; to toy with (one's emotions, etc.)",Type the reading!,Image
滞在,たいざい,stay; sojourn,Type the reading!,Image
破裂,はれつ,bursting; rupture; explosion,Type the reading!,Image
芽,め,sprout; shoot; bud,Type the reading!,Image
豆,"まめ,マメ","legume (esp. edible legumes or their seeds, e.g. beans, peas, pulses); bean; pea",Type the reading!,Image
並,なみ,average; medium; common,Type the reading!,Image
大概,たいがい,generally; mainly; usually,Type the reading!,Image
黄色,"きいろ,こうしょく,おうしょく",yellow; amber,Type the reading!,Image
境,"さかい,きょう",turning point; watershed,Type the reading!,Image
納める,おさめる,"to pay (fees, taxes, etc.); to deliver; to supply",Type the reading!,Image
灰,はい,ash; ashes,Type the reading!,Image
振り絞る,ふりしぼる,"to use to the full (one's voice, energy, etc.); to muster all of (one's strength, courage, etc.); to summon all of",Type the reading!,Image
行き来,"ゆきき,いきき",coming and going; keeping in touch; visiting each other,Type the reading!,Image
計る,はかる,to measure; to weigh; to survey,Type the reading!,Image
絡める,からめる,to entwine; to twine around; to mix together,Type the reading!,Image
降り注ぐ,ふりそそぐ,to rain incessantly; to downpour,Type the reading!,Image
担ぐ,かつぐ,to shoulder; to carry on one's shoulder; to nominate for a position,Type the reading!,Image
干す,ほす,to air; to dry; to desiccate,Type the reading!,Image
切り札,きりふだ,trump; trump card; ace up one's sleeve,Type the reading!,Image
７時,しちじ,seven o'clock,Type the reading!,Image
滲む,にじむ,to run (of liquid); to spread; to bleed,Type the reading!,Image
細工,さいく,work; workmanship; craftsmanship,Type the reading!,Image
畳,"じょう,たたみ,たとう",tatami mat; Japanese straw floor coverings,Type the reading!,Image
唾,"つば,つばき",saliva; spit; spittle,Type the reading!,Image
肺,はい,lung,Type the reading!,Image
脅し,おどし,"threat; bird-scaring device (scarecrow, gun, etc.)",Type the reading!,Image
対峙,たいじ,"standing facing each other (e.g. mountains, buildings); standing opposite each other; confrontation",Type the reading!,Image
癒す,いやす,"to heal; to cure; to satisfy (e.g. hunger, thirst)",Type the reading!,Image
余り,"あまり,あんまり",remainder; remnant; rest,Type the reading!,Image
何故か,なぜか,somehow; for some reason; without knowing why,Type the reading!,Image
凶悪,きょうあく,atrocious; heinous; fiendish,Type the reading!,Image
絶叫,ぜっきょう,scream; shriek; shout,Type the reading!,Image
摘む,"つむ,つまむ","to pinch; to hold (between one's fingers); to pick up (with chopsticks, tweezers, etc.)",Type the reading!,Image
頭脳,ずのう,head; brains; intellect,Type the reading!,Image
黄金,"おうごん,こがね,きがね,くがね",gold (Au); golden; prosperous,Type the reading!,Image
他人事,"ひとごと,たにんごと",other people's affairs; someone else's problem,Type the reading!,Image
染みる,"しみる,じみる","to sting (wound or sensitive area, etc.); to smart; to twinge",Type the reading!,Image
湿る,"しめる,しとる",to lack energy; to be in a slump; to be in low spirits,Type the reading!,Image
双方,そうほう,both parties; both sides,Type the reading!,Image
徐々,じょじょ,slow; gradual; steady,Type the reading!,Image
幻想,げんそう,fantasy; illusion; vision,Type the reading!,Image
６月,ろくがつ,June; sixth month of the lunar calendar,Type the reading!,Image
手応え,てごたえ,"feeling in the hands (when striking, poking, etc.); (feeling of) resistance; response (to one's efforts)",Type the reading!,Image
家賃,やちん,rent,Type the reading!,Image
傾げる,"かしげる,かたげる",to tilt (esp. head); to lean; to incline,Type the reading!,Image
凶器,きょうき,dangerous weapon; lethal weapon; deadly weapon,Type the reading!,Image
詮索,せんさく,inquiry into; enquiry into; prying (into),Type the reading!,Image
境遇,きょうぐう,one's circumstances; environment; situation (in life),Type the reading!,Image
誤る,あやまる,to make a mistake (in); to commit an error; to do incorrectly,Type the reading!,Image
貴方,"きほう,あなた,あんた",dear; honey,Type the reading!,Image
懲りる,こりる,to learn by experience; to learn one's lesson; to learn the hard way,Type the reading!,Image
意図的,いとてき,intentional; on purpose,Type the reading!,Image
空腹,くうふく,empty stomach; hunger,Type the reading!,Image
硬直,こうちょく,stiffening; rigidity; rigor,Type the reading!,Image
延々,えんえん,endlessly; continuously; (going) on and on,Type the reading!,Image
釘,"くぎ,クギ",nail; spike; tack,Type the reading!,Image
偽,"にせ,ニセ,ぎ",imitation; fake; phony,Type the reading!,Image
逃亡,とうぼう,escape; flight; running away,Type the reading!,Image
龍,"りゅう,たつ,りょう",promoted rook,Type the reading!,Image
由来,ゆらい,origin; source; history,Type the reading!,Image
没頭,ぼっとう,immersing oneself in; being absorbed in; devoting oneself to,Type the reading!,Image
博士,"はかせ,はくし",expert; learned person; doctor,Type the reading!,Image
縄,なわ,rope; cord; policeman's rope,Type the reading!,Image
印刷,いんさつ,printing,Type the reading!,Image
大幅,おおはば,big; large; drastic,Type the reading!,Image
実践,じっせん,practice; putting into practice; implementation,Type the reading!,Image
沢山,"たくさん,だくさん",a lot; lots; plenty,Type the reading!,Image
率直,そっちょく,frank; candid; straightforward,Type the reading!,Image
欠片,かけら,fragment; broken piece; chip,Type the reading!,Image
駒,こま,"piece (in shogi, chess, etc.); horse; foal",Type the reading!,Image
競う,きそう,to compete; to contend; to vie,Type the reading!,Image
美味しそう,おいしそう,delicious-looking; tasty-looking; hot,Type the reading!,Image
札,"さつ,ふだ,ふみた,ふんだ,さね",ticket; token; check,Type the reading!,Image
６時,ろくじ,six o'clock,Type the reading!,Image
設計,せっけい,plan; design; layout,Type the reading!,Image
投入,とうにゅう,throwing in; inserting; depositing (e.g. a ballot),Type the reading!,Image
５月,ごがつ,May; fifth month of the lunar calendar,Type the reading!,Image
深々,"ふかぶか,しんしん",very deeply,Type the reading!,Image
鞄,"かばん,カバン",bag; satchel; briefcase,Type the reading!,Image
余韻,よいん,reverberation; swelling (of a hymn); trailing note,Type the reading!,Image
寮,"りょう,つかさ",hostel; dormitory; bureau (government department beneath a ministry under the ritsuryō system),Type the reading!,Image
敗れる,やぶれる,to be defeated; to be beaten; to be unsuccessful,Type the reading!,Image
険しい,けわしい,precipitous; rugged; inaccessible,Type the reading!,Image
呑む,のむ,to drink; to swallow; to take (medicine),Type the reading!,Image
鎧,よろい,armor; armour,Type the reading!,Image
一滴,"いってき,ひとしずく",one drop (of fluid),Type the reading!,Image
青空,あおぞら,blue sky,Type the reading!,Image
見苦しい,みぐるしい,unsightly; ugly; unseemly,Type the reading!,Image
株,"かぶ,くい,しゅ,くいぜ,くいせ,かぶた",stock; share; stump,Type the reading!,Image
貯金,ちょきん,putting money aside; savings; deposit (e.g. in a bank),Type the reading!,Image
洗濯物,"せんたくもの,せんたくもん",laundry; the washing,Type the reading!,Image
目玉,めだま,eyeball; special feature; centerpiece,Type the reading!,Image
微か,かすか,faint; dim; weak,Type the reading!,Image
微笑み,"ほほえみ,ほおえみ",smile,Type the reading!,Image
妥当,だとう,valid; proper; right,Type the reading!,Image
省く,はぶく,to omit; to leave out; to exclude,Type the reading!,Image
破片,はへん,fragment; broken piece; splinter,Type the reading!,Image
客観的,"きゃっかんてき,かっかんてき",objective,Type the reading!,Image
密か,ひそか,secret; private; surreptitious,Type the reading!,Image
貧しい,まずしい,poor; needy; lacking (quantity and quality-wise),Type the reading!,Image
敵う,かなう,to match; to be a match for; to rival,Type the reading!,Image
宿す,"やどす,しゅくす",to house; to contain; to harbour (a feeling),Type the reading!,Image
幻覚,げんかく,hallucination; illusion,Type the reading!,Image
口説く,くどく,to persuade; to urge; to coax,Type the reading!,Image
総,"そう,ふさ",whole; total; gross,Type the reading!,Image
樹,き,tree; shrub; bush,Type the reading!,Image
封筒,ふうとう,envelope,Type the reading!,Image
あの娘,あのこ,that child; that kid; that boy,Type the reading!,Image
木々,きぎ,(many) trees; every tree; all kinds of trees,Type the reading!,Image
止む,やむ,to cease; to stop; to be over,Type the reading!,Image
素性,"すじょう,そせい",birth; lineage; parentage,Type the reading!,Image
唸る,うなる,to groan; to moan; to roar,Type the reading!,Image
股間,こかん,crotch; groin; area between the thighs,Type the reading!,Image
付き添う,つきそう,to attend on; to wait on; to accompany,Type the reading!,Image
辿る,たどる,"to follow (a road, path, etc.); to trace; to follow (a clue, scent, tracks, plot, etc.)",Type the reading!,Image
失踪,しっそう,disappearance; running away; going missing,Type the reading!,Image
懇願,こんがん,pleading; entreaty; supplication,Type the reading!,Image
湖,"みずうみ,こ",lake,Type the reading!,Image
缶,"かん,カン,かま,ほとぎ",can; tin; canned food,Type the reading!,Image
形跡,けいせき,traces; evidence,Type the reading!,Image
授ける,さずける,to grant; to give; to confer,Type the reading!,Image
訊く,きく,to ask; to enquire; to query,Type the reading!,Image
鮮明,せんめい,vivid; clear; distinct,Type the reading!,Image
退ける,"しりぞける,のける,どける","to put something out of the way; to move (something, someone) aside",Type the reading!,Image
旦那様,だんなさま,"husband; master (of a house, shop, etc.)",Type the reading!,Image
王子様,おうじさま,prince,Type the reading!,Image
稽古,けいこ,practice; practising; training,Type the reading!,Image
脱げる,ぬげる,to come off; to slip down; to slip off,Type the reading!,Image
交わる,まじわる,to cross; to intersect; to join,Type the reading!,Image
側面,そくめん,side; flank; profile,Type the reading!,Image
尖る,"とがる,とんがる",to taper to a point; to become pointed; to become sharp,Type the reading!,Image
身構える,みがまえる,to put oneself on guard; to stand ready; to square off,Type the reading!,Image
谷,たに,valley; ravine; gorge,Type the reading!,Image
名字,みょうじ,surname; family name; last name,Type the reading!,Image
脱がす,ぬがす,to take off (another's clothes); to strip someone (of their clothes); to undress,Type the reading!,Image
補う,おぎなう,to supplement; to make up for; to compensate for,Type the reading!,Image
目の当たり,まのあたり,before one's eyes; in one's presence; up close,Type the reading!,Image
化ける,"ばける,ふける","to take the form of (esp. in ref. to a spirit, fox, raccoon dog, etc.); to assume the shape of; to turn oneself into",Type the reading!,Image
凶暴,きょうぼう,ferocious; brutal; atrocious,Type the reading!,Image
祭,まつり,festival; feast; matsuri,Type the reading!,Image
情け,なさけ,pity; sympathy; compassion,Type the reading!,Image
災難,さいなん,calamity; misfortune; disaster,Type the reading!,Image
痺れる,"しびれる,シビれる,シビレる",to become numb; to go to sleep (e.g. a limb); to get an electric shock,Type the reading!,Image
悔やむ,くやむ,to mourn; to lament; to be sorry,Type the reading!,Image
軽蔑,けいべつ,contempt; scorn; disdain,Type the reading!,Image
仕留める,しとめる,"to bring down (an animal, opponent, etc.); to kill; to shoot dead",Type the reading!,Image
奉仕,ほうし,service; ministry; attendance,Type the reading!,Image
訪問,ほうもん,call; visit,Type the reading!,Image
警察官,けいさつかん,police officer; policeman; policewoman,Type the reading!,Image
昨晩,さくばん,last night,Type the reading!,Image
驚愕,きょうがく,astonishment; amazement; surprise,Type the reading!,Image
集う,つどう,to meet; to assemble; to congregate,Type the reading!,Image
滝,たき,waterfall; rapids,Type the reading!,Image
潮,"しお,うしお",tide; current; sea water,Type the reading!,Image
成り行き,なりゆき,course (of events); development; progress,Type the reading!,Image
５時,ごじ,five o'clock,Type the reading!,Image
偽る,いつわる,to lie; to pretend; to feign,Type the reading!,Image
補充,ほじゅう,replenishment; supplementation; supplement,Type the reading!,Image
閉鎖,へいさ,closing; closure; shutdown,Type the reading!,Image
灰色,"はいいろ,かいしょく",grey; gray; ashen,Type the reading!,Image
６人,ろくにん,six people,Type the reading!,Image
漢字,かんじ,kanji; Chinese character,Type the reading!,Image
巣,す,nest; rookery; breeding place,Type the reading!,Image
推す,おす,to recommend; to endorse (e.g. a candidate); to nominate,Type the reading!,Image
悔い,くい,regret; repentance,Type the reading!,Image
費やす,ついやす,to spend; to expend; to consume,Type the reading!,Image
律儀,りちぎ,upright; honest; faithful,Type the reading!,Image
従える,したがえる,to be accompanied by; to be attended by; to take along (someone),Type the reading!,Image
有無,"うむ,ゆうむ",existence or nonexistence; presence or absence; consent or refusal,Type the reading!,Image
五分,"ごぶ,ごぶん,ごふん",half; 50%; 5 parts,Type the reading!,Image
囚われる,とらわれる,to be caught; to be captured; to be taken prisoner,Type the reading!,Image
市場,"いちば,しじょう",(town) market; (street) market; marketplace,Type the reading!,Image
一人暮らし,ひとりぐらし,living by oneself; living alone,Type the reading!,Image
幼稚園,ようちえん,"kindergarten (in Japan, non-compulsory education from age 3 until primary schoo…; preschool",Type the reading!,Image
紳士,しんし,gentleman,Type the reading!,Image
入口,"いりぐち,いりくち,はいりぐち,はいりくち",entrance; entry; gate,Type the reading!,Image
歪める,"ゆがめる,いがめる",to bend; to curve; to warp,Type the reading!,Image
鈍感,どんかん,thickheaded; insensitive; dull,Type the reading!,Image
本棚,ほんだな,bookshelves; bookshelf; bookcase,Type the reading!,Image
潤む,うるむ,to be wet (with tears); to be moist; to get dim,Type the reading!,Image
愛おしい,いとおしい,lovely; dear; beloved,Type the reading!,Image
章,しょう,chapter; section; medal,Type the reading!,Image
微塵,"みじん,びじん",particle; atom; little piece,Type the reading!,Image
億,おく,"hundred million; 100,000,000; 10^8",Type the reading!,Image
華麗,かれい,splendid; magnificent; gorgeous,Type the reading!,Image
毛布,もうふ,blanket,Type the reading!,Image
血管,けっかん,blood vessel; vein,Type the reading!,Image
圧迫,あっぱく,pressure; oppression; suppression,Type the reading!,Image
悪気,"わるぎ,あっき,わるげ",ill will; malice; evil intent,Type the reading!,Image
陸,"ろく,りく,おか,む,むう",land; shore,Type the reading!,Image
手袋,てぶくろ,glove; mitten; mitt,Type the reading!,Image
悔しさ,くやしさ,chagrin; bitterness; frustration,Type the reading!,Image
紐,"ひも,ヒモ",string; cord; leash,Type the reading!,Image
凝る,"こごる,こる,しこる",to become stiff (of muscles); to get absorbed in; to develop a passion for,Type the reading!,Image
長男,ちょうなん,eldest son (may be the only son); first-born son,Type the reading!,Image
猶予,ゆうよ,postponement; deferment; extension (of time),Type the reading!,Image
湯気,ゆげ,steam; vapour; vapor,Type the reading!,Image
看護師,かんごし,(hospital) nurse; registered nurse; RN,Type the reading!,Image
凄まじい,すさまじい,terrible; dreadful; awful,Type the reading!,Image
暑さ,あつさ,heat (of the weather); hotness,Type the reading!,Image
